circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,اتحاد القوى الشبابية,اتحاد شباب ديمقراطي تونسي,ارادة الشعب,الأمان,الائتلاف الديمقراطي ,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,الانفتاح والوفاء,البؤساء,البناء الوطني,التحالف الديمقراطي,التكافل الاجتماعي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحزب الاسلامي التونسي,الحزب الاشتراكي,الحزب التونسي,الحزب الجمهوري,الحزب الشعبي التقدمي,الشعب يريد,العريضة الشعبية,القائمة الدستورية الموحدة,المؤتمر الشعبي,المؤتمر من أجل الجمهورية,تونس مش للبيع,تيار المحبة,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة وفاء,حزب الخضر للتقدم,حزب العمل التونسي,حزب المجد,حزب الوحدة,صوت شعب تونس,عزم توكل بناء,قائمة أمل تونس,قائمة الحزب الليبرالي التونسي,قائمة حركة الشباب الوطني التونسي,نحب بلادي نظيفة,حركة نداء تونس,observers
1,1,9,17,2,579,447,709,0,262,262,447,709,0,0,434,6,7,447,0,True,19.00,22.10,0,7,0,1,1,0,4,43,2,0,1,2,1,0,9,14,2,2,4,0,2,4,1,2,2,3,0,6,2,4,3,0,5,177,2,1,0,4,3,0,0,2,0,0,2,116,حركة النهضة:1  نداء تونس:1  
1,1,9,17,1,579,446,700,1,253,254,446,700,0,0,406,34,6,446,0,True,18.55,22.10,2,12,2,1,0,3,4,29,2,1,3,4,1,1,4,11,7,3,3,4,3,12,1,1,2,1,0,2,2,4,4,3,2,134,1,2,0,3,10,2,0,2,1,0,2,115,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,1,8,16,4,491,336,600,0,264,264,336,600,0,0,333,1,2,336,0,True,19.00,20.40,0,19,0,0,1,1,0,34,1,0,0,0,3,0,3,11,10,1,0,0,0,5,1,0,0,0,1,4,0,0,0,2,1,118,5,0,0,2,1,0,0,2,0,1,3,103,حركة النهضة:1  نداء تونس:1  
1,1,8,16,3,491,367,600,1,232,233,367,600,0,0,351,8,8,367,0,False,19.00,21.30,0,11,1,0,0,1,1,26,2,0,1,0,1,0,1,14,11,0,2,0,1,4,0,1,0,1,0,7,0,2,0,0,0,139,6,2,0,2,4,0,0,0,0,1,1,108,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,1,8,16,2,491,390,710,1,319,320,390,710,0,0,376,5,9,390,0,True,,2140,3,13,0,1,0,0,3,25,3,0,1,1,2,2,2,6,14,0,3,3,1,4,0,1,1,4,0,1,0,1,3,0,6,149,2,1,0,0,8,1,0,4,0,1,5,101,حركة النهضة:1  نداء تونس:1  
1,1,8,16,1,491,414,600,0,186,186,414,600,0,0,368,22,24,414,0,False,20h,22h20,3,7,1,0,2,1,2,16,6,3,5,2,1,2,2,8,5,3,2,2,3,3,4,0,1,2,0,5,0,5,2,1,1,116,4,2,2,1,13,2,0,1,3,2,8,114,حركة النهضة:1  نداء تونس:1  تيار المحبة:1  
1,1,7,15,5,523,361,600,0,239,239,361,600,0,0,355,3,3,361,0,True,19h,21h15,0,29,0,0,0,0,0,29,1,1,0,0,5,0,4,18,10,1,2,3,0,4,0,0,0,0,0,7,0,3,0,0,1,123,2,1,0,0,2,1,0,0,0,0,0,108,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,1,7,15,4,523,403,600,0,197,197,403,600,0,0,398,3,2,403,0,False,1830,2041,0,10,0,0,0,1,1,32,4,0,1,0,4,0,1,33,81,0,2,3,1,10,1,0,1,1,0,4,0,0,0,0,0,132,6,0,0,3,0,0,0,1,0,0,0,138,حركة النهضة:1  نداء تونس:1  
1,1,7,15,3,523,418,600,2,180,182,418,600,0,0,408,9,1,418,0,False,19h05,21h25,2,13,1,0,0,1,0,40,2,1,0,1,3,1,2,16,10,0,0,0,0,6,0,1,0,0,0,3,0,0,0,1,1,156,2,2,0,0,6,2,0,4,0,1,3,127,الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس:2  
1,1,7,15,2,523,407,600,1,192,193,407,600,0,0,387,13,7,407,0,False,18.40,21.36,0,5,3,2,1,1,0,26,2,1,2,0,2,0,3,12,5,3,2,1,1,6,1,0,1,4,1,5,0,0,0,3,0,169,3,0,1,1,7,3,0,3,0,1,1,105,القائمة الدستورية الموحدة:1  حركة النهضة:1  نداء تونس:1  
1,1,7,15,1,523,421,601,1,180,181,420,601,0,1,393,22,5,420,0,False,1815,2300,3,14,0,1,0,0,1,17,1,0,1,1,3,0,3,9,5,2,2,1,0,4,1,1,1,6,1,1,0,4,1,1,1,146,5,1,1,0,8,0,1,2,0,0,1,142,حركة النهضة:1  
1,1,6,14,5,533,380,600,1,219,220,380,600,0,0,371,4,5,380,0,False,18h30,20h25,1,17,2,0,0,3,0,41,1,2,1,1,3,0,1,15,14,1,1,1,3,3,3,0,0,0,2,5,0,3,0,0,3,96,3,1,0,1,4,0,0,1,0,1,1,136,حركة النهضة:1  نداء تونس:1  آفاق تونس:1  
1,1,6,14,4,536,369,600,8,221,229,371,600,0,2,366,3,2,371,0,True,19h30,21h16,2,14,0,0,1,0,2,26,1,0,1,0,4,1,2,18,15,1,0,0,0,4,1,0,2,0,0,2,0,1,0,1,0,97,3,0,1,0,2,0,0,0,0,0,1,163,آفاق تونس:1  حركة النهضة:1  نداء تونس:1  تيار المحبة:1  
1,1,6,14,3,536,392,600,2,206,208,392,600,0,0,382,7,3,392,0,False,1915,2215,1,7,1,1,0,0,4,34,0,1,1,0,1,0,2,14,20,1,0,3,1,7,4,0,1,2,0,3,0,0,1,0,2,128,3,0,0,2,6,0,1,0,0,1,4,125,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,1,6,14,2,536,399,600,2,199,201,399,600,0,0,358,20,21,399,0,False,18h47,21h,3,8,2,2,1,3,5,23,3,1,1,3,0,0,2,8,15,1,3,1,3,9,3,1,0,4,1,2,0,2,1,0,3,109,4,2,1,2,7,1,0,5,1,2,1,109,حركة النهضة:1  نداء تونس:1  تيار المحبة:1  
1,1,6,14,1,536,436,600,0,164,164,436,600,0,0,394,39,3,436,0,True,19h20,22h20,1,11,0,0,3,2,6,18,2,1,1,1,0,0,1,8,8,0,3,0,2,6,5,0,1,3,1,2,0,3,1,2,1,111,2,2,1,1,15,1,0,0,1,0,0,167,حركة النهضة:1  نداء تونس:1  
1,1,5,13,2,572,426,700,0,276,276,424,700,0,2,405,10,9,424,0,False,19h,22h18,0,2,0,2,0,0,1,25,3,1,1,1,1,1,3,14,20,3,6,1,1,3,0,2,2,6,0,3,0,2,1,1,0,191,1,1,1,1,5,4,0,4,1,1,1,88,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,1,5,13,1,572,445,700,0,256,256,444,700,0,1,396,34,14,444,0,False,18h49,22h10,1,5,4,1,0,1,1,18,5,3,0,1,0,2,2,3,13,1,2,5,3,4,2,1,2,8,0,5,1,5,2,2,7,161,0,3,1,1,7,4,0,3,1,2,1,102,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,1,4,12,4,491,393,600,3,204,207,393,600,0,0,385,3,5,393,0,True,18.05,21.40,0,19,0,0,0,0,1,25,1,0,0,0,3,0,2,23,16,1,0,1,1,6,0,1,1,1,0,6,1,1,0,2,3,158,2,0,0,0,0,0,0,1,0,0,0,109,نداء تونس:1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  
1,1,4,12,3,493,367,600,1,232,233,367,600,0,0,360,5,2,367,0,True,18.30,21.20,0,13,0,2,1,0,0,33,3,0,0,0,4,0,0,19,18,0,0,0,0,8,0,0,0,3,0,3,0,0,0,0,0,110,3,0,0,0,2,1,0,0,0,0,1,136,نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
1,1,4,12,2,493,413,600,0,187,187,413,600,0,0,406,2,5,413,0,False,19h,21h50,2,2,1,0,0,0,1,30,1,0,0,1,7,0,4,9,20,1,1,0,1,5,0,0,0,3,1,7,0,2,0,0,0,177,2,1,1,1,1,0,0,0,0,0,0,124,حركة النهضة:1  نداء تونس:1  المؤتمر من أجل الجمهورية:1  
1,1,4,12,1,493,421,600,0,179,179,421,600,0,0,406,5,10,421,0,False,1815,2125,2,14,0,1,1,0,1,31,1,1,2,1,2,0,2,14,14,2,0,1,1,11,0,1,2,1,0,4,0,3,1,0,1,150,4,1,0,2,3,0,0,1,0,0,0,130,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  
1,1,3,11,2,344,247,400,0,153,153,247,400,0,0,241,3,3,247,0,True,1928,2130,0,6,0,2,0,0,0,31,0,0,0,0,2,0,2,14,15,0,0,0,0,2,1,1,1,0,0,3,0,2,0,0,0,63,1,1,0,1,4,0,0,0,0,0,0,89,حركة النهضة:1  تيار المحبة:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
1,1,3,11,1,345,279,400,2,119,121,279,400,400,0,257,21,1,279,0,True,1922,2245,0,3,0,0,3,0,1,13,3,0,1,0,5,0,3,6,11,0,1,0,1,5,1,0,1,4,2,1,1,5,0,0,0,65,0,0,1,0,3,0,0,3,0,1,1,111,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,1,3,10,8,547,372,420,1,46,47,373,500,0,0,368,1,4,373,1,False,1841,2035,0,7,0,0,0,0,0,34,2,1,0,0,4,0,1,23,21,1,1,1,0,2,2,0,0,1,1,2,0,2,0,0,0,116,3,0,0,1,1,0,0,0,0,2,0,139,حركة النهضة:1  الجبهة الشعبية:1  المؤتمر من أجل الجمهورية:1  الاتحاد من أجل تونس :1  
1,1,3,10,6,547,377,594,0,217,217,377,594,0,0,367,5,5,377,0,True,1830,2210,0,9,0,1,0,0,0,32,2,0,0,0,4,0,1,30,17,0,2,0,0,7,0,0,0,2,0,8,0,0,0,1,0,102,2,1,0,0,2,0,0,1,1,0,0,142,حركة النهضة:1  المؤتمر من أجل الجمهورية:1  نداء تونس:1  الجبهة الشعبية:1  
1,1,3,10,4,547,442,600,0,158,158,442,600,0,0,415,17,10,442,0,False,1824,2100,1,13,2,0,0,0,0,25,5,0,0,0,3,0,0,16,22,1,2,0,0,6,1,0,0,2,0,4,1,5,1,2,1,129,3,1,1,1,4,0,0,3,0,0,2,158,المؤتمر من أجل الجمهورية:1  حركة النهضة:1  تيار المحبة:1  
1,1,3,10,3,547,435,600,3,162,165,435,600,0,0,405,8,22,435,0,False,1830,2115,2,8,1,0,1,1,2,26,4,0,0,0,2,1,1,9,19,1,2,2,2,6,1,0,1,5,0,0,0,3,2,2,2,139,2,2,0,1,9,0,0,2,0,1,2,141,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  تيار المحبة:1  
1,1,3,10,2,547,441,600,3,156,159,441,600,0,0,407,26,8,441,0,False,1800,2130,3,13,0,0,2,0,0,22,2,0,2,0,1,1,2,4,5,3,1,1,0,9,1,2,2,1,0,2,0,2,1,2,0,120,5,2,1,2,13,1,0,1,1,1,2,169,حركة النهضة:  تيار المحبة:  حركة النهضة:  الجبهة الشعبية:  الاتحاد الوطني الحر:  
1,1,3,10,1,547,424,600,2,174,176,424,600,0,0,418,6,0,424,0,False,18h30,20h50,0,10,1,1,0,1,0,38,4,0,0,2,7,0,1,24,20,2,0,0,0,7,4,1,0,3,0,8,1,1,0,0,1,116,2,0,0,0,3,1,0,0,0,1,0,158,حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
1,1,2,9,4,543,336,600,0,264,264,336,600,0,0,327,3,6,336,0,True,1830,2100,1,12,0,1,0,1,0,60,2,0,0,1,4,0,1,9,11,0,0,2,0,5,0,0,1,0,0,5,0,1,0,0,0,109,3,1,0,2,2,0,0,0,0,1,0,92,حركة النهضة:2  
1,1,2,9,3,545,354,600,0,246,246,354,600,0,0,349,3,2,354,0,True,1900,2125,0,14,0,0,1,1,1,47,5,0,0,0,1,0,1,15,3,0,1,1,1,4,0,0,0,0,1,8,0,6,0,1,0,147,1,1,1,1,2,0,1,1,0,0,0,82,حركة النهضة:1  
1,1,2,9,2,545,416,598,0,182,182,416,598,0,0,373,39,4,416,0,False,18.50,21.30,1,10,2,1,0,0,1,42,1,2,2,0,1,0,1,4,9,2,3,0,3,7,3,2,1,5,1,4,1,8,1,5,0,148,1,2,2,1,6,2,1,2,1,3,0,81,حركة النهضة:1  تيار المحبة:1  نداء تونس:1  
1,1,2,9,1,545,410,600,0,190,190,410,600,0,0,364,40,6,410,0,False,19.05,22.00,3,7,4,0,0,2,5,46,2,1,3,0,1,0,4,4,12,1,6,2,1,5,2,1,0,2,5,3,1,3,1,2,3,101,4,3,1,2,18,2,1,3,1,2,1,93,حركة النهضة:1  نداء تونس:1  
1,1,2,8,2,566,363,600,0,237,237,363,600,0,0,348,4,11,363,0,True,1820,,2,10,0,0,0,3,4,41,4,0,1,1,0,0,1,11,2,0,1,0,1,3,1,1,1,0,0,2,0,0,1,1,0,119,0,0,1,1,6,1,0,1,0,0,1,126,حركة النهضة:  نداء تونس:  
1,1,2,8,1,567,395,600,4,201,205,395,600,0,0,363,21,9,398,0,False,18h22,20h30,2,8,3,2,1,3,2,21,3,2,0,2,0,2,4,8,7,3,1,1,1,2,0,0,0,4,0,0,0,4,5,6,1,129,2,3,2,2,7,2,0,0,1,0,2,114,حركة النهضة:1  نداء تونس:2  
1,1,2,7,6,557,370,600,0,230,230,370,600,0,0,362,5,3,370,0,False,"18,15","21,15",1,12,0,0,0,1,0,2,1,0,2,0,1,0,2,18,18,0,0,0,1,0,0,0,0,1,0,7,0,1,0,1,1,154,3,0,0,0,0,0,0,0,1,2,0,72,نداء تونس:  الجبهة الشعبية:  الاتحاد الوطني الحر:  حركة النهضة:  
1,1,2,7,5,557,331,600,0,269,269,331,600,0,0,326,1,4,331,0,False,1815,2000,1,17,0,0,0,0,0,55,1,0,0,1,1,1,1,15,6,0,0,1,0,5,0,0,0,0,0,5,0,2,1,0,0,124,7,2,1,0,2,0,3,1,1,1,1,70,حركة النهضة:1  الاتحاد الوطني الحر:1  آفاق تونس:1  نداء تونس:2  
1,1,2,7,4,557,372,601,0,229,229,372,601,0,0,362,8,2,372,0,False,18.45,21.17,1,10,0,0,1,2,3,40,1,1,0,0,2,0,1,13,4,0,3,0,0,3,1,0,0,0,0,5,0,1,2,0,1,172,7,1,0,0,4,2,0,1,0,0,0,79,آفاق تونس:1  نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
1,1,2,7,3,557,415,600,4,181,185,415,600,0,0,384,14,17,415,0,False,19.00,20.40,3,10,1,0,1,1,0,37,3,1,0,1,0,0,2,8,12,1,0,1,2,5,0,0,1,0,1,4,0,4,1,1,2,184,3,0,1,1,3,1,0,4,0,1,0,83,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
1,1,2,7,2,557,398,602,2,203,205,397,602,0,1,362,23,12,397,0,False,"18,30","21,02",2,9,1,0,1,0,2,35,2,1,2,1,0,1,4,3,5,3,3,1,2,7,3,2,0,1,1,3,1,3,1,2,1,159,2,2,0,1,9,5,2,2,1,1,0,76,آفاق تونس:  حركة النهضة:  نداء تونس:  
1,1,2,7,1,557,424,600,0,176,176,424,600,0,0,383,25,16,424,0,False,18.00,20.50,3,15,1,0,0,0,2,36,3,1,1,4,2,1,2,3,4,1,1,1,1,2,1,3,1,3,0,3,1,3,2,4,0,146,4,1,1,1,12,3,1,0,0,0,2,107,آفاق تونس:1  حركة النهضة:1  تيار المحبة:1  نداء تونس:1  
1,1,2,6,4,551,352,600,0,248,248,352,600,0,0,346,3,3,352,0,True,18.50,21.00,2,15,0,0,0,3,0,43,3,0,0,0,3,0,3,21,10,0,0,0,0,8,0,0,1,0,0,3,0,3,0,0,1,98,0,1,2,1,3,0,0,0,0,1,1,120,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:2  الحزب الجمهوري:1  
1,1,2,6,3,553,387,603,2,214,216,387,603,0,0,373,4,10,387,0,True,19h,20h45,2,7,0,0,0,2,1,35,1,1,1,0,2,0,0,18,9,1,0,0,1,5,0,0,0,2,0,2,1,3,1,1,0,138,3,0,2,0,0,0,0,0,1,0,0,133,حركة النهضة:1  نداء تونس:1  
1,1,2,6,2,553,398,600,5,197,202,398,600,0,0,369,23,6,398,0,False,1945,2308,0,8,2,0,2,5,7,24,3,1,2,2,0,1,3,14,5,1,2,5,1,4,0,0,0,0,0,0,0,4,4,0,0,126,3,2,1,2,6,1,2,2,1,1,3,113,آفاق تونس:1  حركة النهضة:1  نداء تونس:1  
1,1,2,6,1,553,413,600,0,187,187,413,600,0,0,370,27,16,413,0,False,18h30,21h,4,9,2,0,1,2,3,17,3,1,1,0,0,3,0,12,3,0,4,2,1,8,1,1,1,7,0,0,0,1,2,0,2,122,1,4,1,0,8,5,0,0,0,2,2,134,حركة النهضة:1  نداء تونس:1  
1,1,2,5,3,459,295,500,2,203,205,295,500,0,0,289,3,3,295,0,False,19:13,21:15,0,11,0,1,0,2,0,98,3,0,0,1,1,1,1,23,10,1,0,0,0,5,0,0,0,0,0,3,0,1,1,1,1,84,4,0,0,0,2,1,0,0,0,0,0,93,نداء تونس:2  الاتحاد الوطني الحر:1  تيار المحبة:1  آفاق تونس:1  حركة النهضة:1  
1,1,2,5,2,461,335,500,1,164,165,335,500,0,0,323,6,6,335,0,False,1915,2126,0,12,1,0,0,3,1,25,2,0,0,0,0,0,3,10,12,0,0,0,1,7,1,0,0,1,0,4,0,1,1,0,2,132,1,0,0,1,7,0,0,0,1,0,1,93,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,1,2,5,1,461,332,500,1,167,168,332,500,0,0,303,13,16,332,0,True,19.12,21.50,0,3,0,1,0,2,2,19,2,0,1,1,0,1,5,8,5,1,1,1,2,6,2,0,1,1,0,1,0,2,0,3,1,105,1,3,1,1,5,2,0,3,0,0,1,109,حركة النهضة:1  نداء تونس:1  
1,1,2,4,5,593,382,700,0,318,318,382,700,0,0,377,2,3,382,0,True,1837,2043,0,20,0,0,0,1,2,49,6,0,1,0,1,0,2,22,10,1,1,0,0,6,0,0,0,1,1,6,0,1,0,0,0,111,3,2,0,2,3,2,0,1,0,0,0,122,حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  
1,1,2,4,4,596,389,700,1,310,311,389,700,0,0,383,3,3,389,0,False,1855,2245,2,18,0,0,2,5,0,44,3,1,0,0,2,0,1,24,21,0,1,0,1,8,0,0,1,1,2,7,1,0,0,0,0,122,2,0,0,3,0,0,0,1,0,1,2,107,آفاق تونس:1  حركة النهضة:1  نداء تونس:1  المؤتمر من أجل الجمهورية:1  الجبهة الشعبية:1  
1,1,2,4,3,596,447,700,1,252,253,447,700,0,0,435,10,2,447,0,True,1820,2222,0,13,1,0,0,0,1,31,6,0,0,1,3,1,1,22,14,1,2,1,0,11,0,0,0,4,1,4,0,0,1,2,2,189,3,0,0,0,6,0,1,0,0,0,1,119,حركة النهضة:1  المؤتمر من أجل الجمهورية:1  نداء تونس:1  الاتحاد الوطني الحر:1  الاتحاد من أجل تونس :1  
1,1,2,4,2,596,459,700,1,240,241,459,700,0,0,427,14,18,459,0,True,1815,2130,1,10,0,0,1,1,1,38,2,0,1,0,0,0,5,8,4,2,2,3,1,8,1,0,4,0,0,1,0,0,0,0,4,174,1,2,1,0,8,0,1,2,0,0,1,139,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,1,2,4,1,596,460,700,1,240,241,459,700,0,1,413,37,9,459,0,True,18.20,22.00,2,10,3,2,0,3,5,24,5,1,4,1,2,0,2,7,6,3,3,5,2,6,2,0,2,2,1,4,0,4,4,0,6,129,5,1,0,0,13,3,1,4,2,0,0,134,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,1,1,3,2,566,374,600,0,226,226,374,600,0,0,367,3,4,374,0,False,18.30,21.00,0,10,1,0,0,0,0,36,3,0,1,0,1,1,0,11,11,0,1,1,0,9,2,0,1,5,0,11,0,2,0,0,0,160,0,0,0,1,2,0,0,0,1,0,1,95,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,1,1,3,1,567,442,600,3,155,158,442,600,0,0,402,28,12,442,0,False,18h30,23h20,1,3,1,1,1,0,4,25,5,1,3,2,0,3,3,9,9,0,4,2,2,6,0,2,1,3,2,3,0,2,0,1,2,155,2,3,4,3,7,1,1,2,1,1,0,120,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,1,1,2,4,454,300,500,2,198,200,300,500,0,0,297,0,3,300,0,False,19h,21h50,0,6,0,2,0,0,0,42,0,0,0,1,3,0,2,16,8,0,1,0,0,3,0,0,0,0,0,4,1,0,1,0,0,88,1,1,0,1,1,0,0,0,0,1,1,113,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,1,1,2,3,456,332,500,1,167,168,332,500,0,0,326,2,4,332,0,False,19h,21h45,0,7,1,0,0,0,1,20,1,1,0,0,1,0,1,9,4,0,1,1,0,6,0,0,0,3,0,7,0,1,0,1,1,154,0,2,0,0,4,0,1,0,0,0,1,97,حركة النهضة:1  نداء تونس:1  
1,1,1,2,2,456,347,500,0,153,153,347,500,0,0,320,12,15,347,0,False,19h23,21h43,0,7,0,0,0,1,3,21,0,2,1,1,1,1,1,11,10,1,0,0,1,2,2,4,2,1,0,2,0,2,1,2,0,127,2,0,1,1,6,1,1,1,0,1,1,98,حركة النهضة:1  نداء تونس:1  
1,1,1,2,1,456,368,500,3,129,132,368,500,0,0,327,37,4,368,0,False,18h30,21h,2,6,4,1,0,2,4,26,2,3,2,0,0,1,1,2,4,0,1,0,1,1,0,2,0,2,0,1,0,4,3,1,2,100,3,2,2,3,9,2,0,0,1,1,2,124,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
1,1,1,1,3,535,352,600,2,246,248,352,600,0,0,350,2,0,352,0,False,1830,2140,0,14,0,0,1,0,0,30,4,0,0,0,0,0,0,12,19,1,2,0,0,5,0,1,2,1,0,2,0,1,0,1,1,102,0,0,1,1,5,0,0,1,0,0,1,142,حركة النهضة:2  نداء تونس:1  القائمة الدستورية الموحدة:1  
1,1,1,1,2,536,406,600,3,191,194,406,600,0,0,401,0,5,406,0,False,1825,2040,0,10,3,1,0,0,3,24,3,1,0,0,2,0,1,10,8,0,3,2,0,8,2,1,1,6,0,3,0,3,0,0,0,176,3,1,0,2,2,0,0,2,0,0,0,120,حركة النهضة:  نداء تونس:  القائمة الدستورية الموحدة:  
1,1,1,1,1,536,400,598,3,195,198,400,598,0,0,365,26,9,400,0,False,1815,2205,1,9,1,0,2,0,2,22,5,0,1,1,2,0,4,4,8,0,6,3,1,8,0,1,3,4,2,3,0,0,0,2,0,117,1,2,1,1,9,1,1,1,0,0,0,136,نداء تونس:2  الاتحاد الوطني الحر:1  حركة النهضة:1  القائمة الدستورية الموحدة:1  
1,8,4,74,8,591,388,701,0,313,313,388,701,0,0,384,1,3,388,0,False,1845,2100,1,17,0,0,0,0,0,23,10,0,0,1,1,0,4,17,9,1,0,0,0,6,0,0,1,0,0,7,0,1,0,0,0,121,2,0,1,1,1,0,0,0,0,1,0,158,حركة النهضة:1  نداء تونس:1  المؤتمر من أجل الجمهورية:1  
1,8,4,74,7,591,432,700,2,266,268,431,699,1,1,424,4,3,431,0,True,1850,2045,0,29,0,0,0,0,0,16,6,0,1,0,3,0,0,36,20,0,1,0,0,10,1,0,0,3,1,12,0,3,0,0,0,103,3,0,0,3,1,0,0,0,0,0,1,171,حركة النهضة:1  نداء تونس:1  
1,8,4,74,6,591,436,700,0,264,264,436,700,0,0,431,4,1,436,0,False,1845,2200,3,23,0,0,1,2,0,16,7,0,2,0,9,0,0,22,15,0,1,0,1,6,1,1,0,5,0,9,1,1,0,0,0,110,1,0,1,0,1,0,2,1,0,1,0,188,حركة النهضة:1  نداء تونس:1  
1,8,4,74,5,591,472,700,0,228,228,472,700,0,0,460,9,3,472,0,True,19h,22h05,0,28,0,2,2,1,2,12,11,0,1,1,6,0,2,12,15,0,0,0,0,8,1,0,1,0,1,6,0,4,0,0,0,153,6,0,1,1,2,0,0,0,0,0,0,181,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,8,4,74,4,591,464,700,1,235,236,464,700,0,1,445,12,7,464,0,True,19h15,22h30,1,9,0,0,0,1,1,13,9,1,0,2,1,1,1,20,12,0,1,0,0,4,0,1,1,2,1,6,0,2,1,1,0,153,3,0,0,1,6,1,0,1,0,1,0,186,حركة النهضة:1  الاتحاد من أجل تونس :1  تيار المحبة:1  نداء تونس:1  
1,8,4,74,3,591,477,699,5,218,223,477,700,1,0,441,21,15,477,0,False,1845,2200,0,20,0,1,0,1,5,4,7,2,5,1,6,0,3,14,12,2,0,0,1,7,0,1,1,0,2,3,0,2,0,0,2,127,1,0,0,2,11,1,0,4,1,1,1,190,حركة النهضة:1  نداء تونس:1  
1,8,4,74,2,591,496,700,2,203,205,495,700,0,1,471,13,11,495,0,False,1910,2315,3,12,2,1,2,1,1,13,10,0,1,0,6,0,4,9,8,0,0,3,4,6,1,0,2,1,2,4,1,0,1,1,1,139,2,3,2,1,14,0,0,0,0,0,0,210,حركة النهضة:1  نداء تونس:1  تيار المحبة:1  المؤتمر من أجل الجمهورية:1  
1,8,4,74,1,591,472,700,1,228,229,471,700,0,1,451,10,10,471,0,True,19h20,22h27,4,16,1,1,2,0,0,6,9,0,2,2,0,2,2,13,11,1,2,1,1,12,0,0,0,1,1,8,0,1,1,3,1,123,3,2,0,5,3,0,0,2,0,0,3,206,حركة النهضة:1  نداء تونس:1  تيار المحبة:1  الجبهة الشعبية:1  
1,8,3,73,8,525,359,598,2,239,241,359,600,2,0,353,2,4,359,0,False,1900,2200,0,19,0,0,0,0,1,18,1,0,1,1,3,0,1,18,19,2,0,0,0,6,0,1,0,0,0,7,0,0,0,0,1,111,3,0,1,1,3,1,0,0,0,0,0,135,حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  آفاق تونس:1  
1,8,3,73,7,530,367,600,1,232,1,367,368,232,0,362,3,2,367,0,False,19h27,21h15,0,30,0,0,0,0,0,16,3,0,0,0,1,0,2,21,11,0,1,0,0,3,0,0,0,0,0,5,0,0,0,0,0,107,0,0,0,1,0,0,0,0,1,1,1,158,حركة النهضة:1  نداء تونس:1  التكتل من أجل العمل والحريات:1  
1,8,3,73,6,530,384,600,2,214,216,384,600,0,0,378,3,3,384,0,False,19h04,21h41,0,21,1,0,0,0,0,13,3,0,1,0,1,0,0,29,8,1,2,0,1,7,0,1,0,0,0,8,0,0,2,0,0,115,1,1,0,0,1,0,0,1,0,0,0,161,حركة النهضة:1  نداء تونس:1  التكتل من أجل العمل والحريات:1  
1,8,3,73,5,530,411,600,3,186,189,411,600,0,0,411,10,8,429,18,True,19h,22h15,0,15,0,2,0,0,1,13,4,0,2,0,0,0,4,13,8,1,0,1,1,2,1,1,0,1,0,2,1,0,0,0,1,144,3,1,0,0,9,0,0,0,0,0,0,162,حركة النهضة:1  نداء تونس:1  
