circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,أبناء الشعب,أمن شامل لانقاذ تونس,اتحاد القوى الشبابية,اتحاد شباب ديمقراطي تونسي,آفاق تونس,الأمان,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,البناء الوطني,التحالف الديمقراطي,التيار الديمقراطي,الثقافة والعمل,الجبهة الشعبية,الجبهة الوطنية التونسية,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحزب الجمهوري,الحزب الجمهوري المغربي,الحزب الليبرالي التونسي,الربيع العربي لتحقيق السيادة الاقتصادية,الشعب يريد,القائمة البرقيبية,المؤتمر من أجل الجمهورية,النور للديمقراطية والتنمية,اليد في اليد,تونس للجميع,تيار المحبة الائتلافية ,تيار صوت الشعب الحر,حركة التونسي,حركة الديمقراطيين الاشتراكيين,حركة الشباب الوطني التونسي,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب التكتل,حزب العمل التونسي,حزب اللقاء الدستوري,حزب المبادرة,حزب المجد,صوت شعب تونس,عزم-توكل-بناء,لنا الحق,محيطنا نماء لثروتنا,نداء قرطاج,observers
2,5,1,33,3,572,518,700,2,180,182,518,700,0,0,516,2,2,520,2,True,19,"22,15",0,0,0,0,19,0,3,17,1,1,5,0,6,0,0,0,5,0,0,2,0,1,1,0,0,1,1,0,1,2,0,0,49,388,0,11,0,0,0,1,0,0,0,0,1,حركة النهضة:  حركة نداء تونس:  
2,5,1,33,2,572,517,700,1,183,184,516,700,0,1,507,5,4,516,0,False,19.00,22.03,1,2,0,0,20,0,4,10,0,0,6,1,6,0,0,0,10,1,0,1,0,2,1,0,0,1,0,0,1,1,0,1,34,382,1,7,1,0,4,4,1,0,0,0,4,الجبهة الشعبية:  حركة النهضة:  حركة نداء تونس:  
2,5,1,33,1,572,521,700,2,177,179,521,700,0,0,510,9,2,521,0,False,19.00,,0,2,1,0,12,0,4,16,0,1,2,2,10,1,2,1,7,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,44,390,1,5,0,1,0,2,0,1,0,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:2  
2,5,1,32,9,540,432,600,4,164,168,432,600,0,0,425,6,1,432,0,False,1840,,0,0,0,0,15,0,15,14,0,0,7,0,11,0,1,1,5,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,38,306,2,3,0,0,2,0,0,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  
2,5,1,32,8,541,452,600,1,147,148,452,600,0,0,450,0,2,452,0,True,1840,2045,0,0,0,0,32,0,18,4,0,1,14,1,16,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,37,306,0,3,0,0,2,1,1,0,0,1,3,الاتحاد الوطني الحر:1  الاتحاد من أجل تونس :1  حركة النهضة:1  حركة نداء تونس:1  
2,5,1,32,7,541,459,600,4,136,140,459,599,1,0,453,2,4,459,0,True,18.32,21.46,0,1,0,0,25,0,16,13,0,1,13,0,14,0,0,0,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,20,334,0,4,0,0,0,0,0,0,0,0,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  
2,5,1,32,6,541,493,600,3,104,107,493,600,0,0,490,2,1,493,0,False,18.50,21.50,0,0,0,0,28,0,6,15,0,5,7,1,9,1,0,0,7,0,0,2,0,1,2,0,0,1,0,0,0,0,0,1,43,354,1,2,0,0,1,2,0,0,0,0,1,حركة نداء تونس:1  حركة النهضة:1  
2,5,1,32,5,541,472,601,1,129,130,472,602,1,0,467,3,1,471,1,False,18.45,21.50,0,1,0,0,23,0,9,15,0,4,8,1,17,0,0,1,5,0,0,0,1,0,5,0,0,2,0,0,0,0,0,1,49,311,4,7,0,2,1,0,0,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  
2,5,1,32,4,541,491,602,2,109,111,491,602,0,0,488,2,1,491,0,False,18.15,21.45,0,1,0,1,15,0,6,16,0,0,5,0,13,0,0,0,6,0,0,0,0,0,4,0,0,2,1,0,1,1,0,0,45,352,3,6,0,0,3,4,0,0,0,0,3,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  الاتحاد من أجل تونس :1  حركة نداء تونس:1  
2,5,1,32,3,541,491,600,3,106,109,491,600,0,0,487,3,1,491,0,False,18:55,20:15,0,1,0,0,18,0,5,17,0,0,4,0,11,0,2,0,10,1,0,2,1,0,5,0,0,1,1,0,1,0,0,1,72,324,1,5,1,0,2,0,0,0,0,1,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
2,5,1,32,2,541,484,600,2,115,117,483,600,0,1,470,7,6,483,0,False,20:05,23:30,0,1,1,0,14,0,5,13,1,4,2,1,1,0,0,0,7,0,0,2,1,1,3,0,0,2,0,1,0,1,0,1,44,344,3,5,2,0,2,4,1,0,1,1,1,الحزب الجمهوري:1  حركة نداء تونس:2  حركة النهضة:1  الاتحاد الوطني الحر:1  
2,5,1,32,1,541,492,600,3,106,109,491,600,0,1,479,5,7,491,0,False,19.05,21.50,0,4,0,1,7,0,3,14,0,1,2,2,9,3,0,0,4,0,0,2,1,2,2,0,2,3,1,0,1,2,0,0,47,346,8,4,0,0,2,3,0,0,0,1,2,افاق تونس:  الاتحاد الوطني الحر:  حركة النهضة:  حركة نداء تونس:  
2,8,3,75,3,402,307,500,0,193,193,307,500,0,0,304,1,2,307,0,False,18.35,20.10,0,0,0,1,41,1,11,5,0,3,12,0,9,0,0,0,7,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,39,166,4,0,0,0,0,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,75,2,403,314,501,0,187,187,314,501,0,0,312,1,1,314,0,False,18.30,20.08,0,0,0,0,19,0,6,4,0,6,15,0,5,0,0,0,5,1,2,0,0,0,4,0,0,0,2,0,0,1,0,2,50,183,1,1,0,0,2,0,2,0,0,0,1,حركة النهضة:1  حركة نداء تونس:2  
2,8,3,75,1,403,334,500,1,165,166,334,500,0,0,329,1,4,334,0,False,1835,2100,0,0,0,1,18,0,5,9,0,3,7,2,8,0,1,0,8,1,0,0,0,0,3,0,0,1,0,0,0,1,1,0,41,210,1,2,0,1,3,1,0,0,0,0,1,حركة نداء تونس:1  حركة النهضة:1  
2,8,3,74,7,541,352,600,0,248,248,352,600,0,0,347,3,2,352,0,False,1900,2315,0,0,0,0,25,0,18,5,0,5,18,0,9,0,0,0,7,0,0,0,2,0,4,0,0,1,2,0,0,1,1,0,56,186,2,1,0,1,2,0,1,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,74,6,545,340,600,0,260,260,340,600,0,0,335,1,4,340,0,False,,,0,0,0,0,20,0,12,2,0,3,15,0,6,0,2,0,6,2,0,0,0,0,4,0,0,0,1,1,0,0,1,2,84,161,1,2,0,0,6,0,4,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,74,5,545,389,600,0,211,211,389,600,0,0,382,4,3,389,0,False,19.00,23.05,0,0,0,0,32,1,16,4,0,6,16,0,21,1,0,0,4,0,0,0,1,0,2,0,0,1,1,0,0,0,1,1,66,189,5,2,0,0,4,2,3,0,0,1,2,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,74,4,545,408,600,1,190,191,408,600,0,0,404,3,1,408,0,False,19.00,,1,0,1,0,20,0,14,6,1,5,22,0,7,0,0,1,9,0,0,0,0,0,7,0,0,2,0,0,0,0,1,1,109,179,1,4,0,0,5,4,2,0,0,0,2,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
2,8,3,74,3,545,400,600,0,200,200,400,600,0,0,395,1,4,400,0,False,18.55,20.45,0,0,0,1,12,0,18,6,0,1,13,0,17,2,2,1,6,0,0,0,0,0,6,0,0,4,1,1,0,2,0,1,99,189,0,3,0,0,2,3,3,0,1,0,1,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,74,2,545,461,600,2,137,139,461,600,0,0,459,2,0,461,0,True,19.10,22.40,1,0,0,0,15,0,9,6,0,3,12,1,7,1,1,0,5,5,0,0,0,2,2,0,4,1,0,1,0,1,0,1,95,257,7,2,2,1,7,2,6,0,0,0,2,حزب المبادرة:1  افاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  
2,8,3,74,1,545,434,600,0,166,166,434,600,0,0,400,23,11,434,0,False,19.00,22.00,1,2,0,0,12,1,8,2,0,1,9,4,9,2,0,2,7,0,0,1,0,1,2,1,1,7,3,0,0,2,0,0,90,206,5,4,0,2,1,3,2,1,2,1,5,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
2,8,3,73,8,586,453,702,1,248,249,453,702,2,0,448,3,2,453,0,True,18.30,,0,1,0,0,45,0,24,3,0,2,13,0,31,0,0,1,9,0,0,0,0,0,10,0,0,1,1,0,0,0,0,0,71,228,0,2,1,0,0,2,0,0,0,2,1,الأمان:1  الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
2,8,3,73,7,591,441,702,2,259,261,441,702,0,0,418,23,0,441,0,False,18.45,22.10,0,0,0,0,32,1,14,10,1,3,22,0,12,0,0,0,9,1,0,2,0,1,8,0,0,2,0,0,0,0,0,0,79,211,4,0,0,0,2,1,1,1,0,0,1,حركة النهضة:1  حركة نداء تونس:2  
2,8,3,73,6,591,445,700,1,254,255,445,700,0,0,437,3,5,445,0,False,18.15,22.00,0,0,0,0,31,0,19,4,0,3,20,0,22,1,0,0,6,0,0,1,1,0,11,0,0,0,2,0,1,0,1,1,83,223,1,3,0,0,2,0,1,0,0,0,0,افاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  
2,8,3,73,5,591,490,700,1,209,210,490,700,0,0,480,5,5,490,0,False,18.30,22.39,1,0,0,1,32,1,18,5,0,6,13,1,15,0,2,0,6,0,0,0,0,0,4,0,0,3,0,0,0,1,0,0,109,245,2,2,0,0,10,0,1,0,0,0,2,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,73,4,591,481,700,1,218,219,481,700,0,0,471,8,2,481,0,False,18:20,21:40,0,0,0,0,23,0,11,5,0,6,15,0,23,0,0,0,8,1,1,0,0,0,9,0,1,3,2,0,1,1,1,1,105,241,4,0,0,0,6,1,0,0,2,0,0,حركة النهضة:1  حركة نداء تونس:2  الجبهة الشعبية:1  
2,8,3,73,3,591,492,700,6,202,208,492,700,0,0,482,8,1,491,1,False,18:40,22:00,1,2,1,0,19,0,7,8,0,8,11,0,7,1,0,0,5,0,0,0,0,1,7,1,0,2,1,2,0,1,0,2,122,251,0,7,0,2,3,2,1,1,0,1,5,حركة نداء تونس:2  حركة النهضة:1  الجبهة الشعبية:1  
2,8,3,73,2,591,504,700,0,196,196,504,700,0,0,486,13,5,504,0,False,1815,2130,0,0,0,0,15,0,5,3,0,4,14,0,15,3,0,0,7,0,0,0,2,0,3,0,0,8,4,0,0,3,0,0,112,271,2,4,0,1,3,2,0,0,1,1,2,حركة نداء تونس:2  حركة النهضة:1  الأمان:1  
2,8,3,73,1,591,508,700,2,188,191,508,699,1,1,457,39,12,508,0,False,1840,2323,0,4,0,3,13,1,8,2,2,2,5,7,6,0,0,2,8,0,1,0,0,0,6,0,0,10,3,0,2,1,2,2,105,229,6,6,1,0,8,2,4,0,0,4,2,حركة نداء تونس:1  حركة النهضة:1  
2,8,3,72,8,544,426,600,1,173,174,426,600,0,0,423,0,3,426,0,False,1915,2210,0,0,0,0,47,0,16,8,0,1,16,0,21,1,0,0,4,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,53,239,0,3,1,0,3,0,2,0,0,0,1,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,72,7,545,454,600,1,145,146,454,600,0,0,451,1,2,454,0,False,1915,2150,0,0,0,0,38,0,7,1,0,7,15,0,14,0,0,1,5,2,0,0,0,0,8,0,0,1,0,0,0,0,0,1,67,274,2,2,0,0,3,0,2,0,0,0,1,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,72,6,545,467,600,0,133,133,467,600,0,0,463,2,2,467,0,False,1902,2215,0,0,0,0,39,2,14,7,0,1,23,0,27,1,0,0,10,0,0,1,0,0,11,0,0,0,0,0,0,0,0,2,66,246,1,5,0,0,5,1,1,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,72,5,545,466,600,5,129,134,466,600,0,0,462,1,3,466,0,False,19:30,22:17,0,1,0,0,45,0,9,9,0,3,17,0,5,0,0,0,9,0,0,1,0,1,8,0,0,0,0,0,0,0,0,2,90,249,2,3,0,0,3,1,4,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
2,8,3,72,4,545,495,610,1,114,115,495,610,0,0,491,2,2,495,0,False,19:25,22:10,0,0,0,0,34,0,6,6,0,6,22,0,11,0,1,0,7,1,0,0,0,1,7,0,0,0,1,0,0,0,0,2,66,305,1,7,0,1,2,0,3,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  
2,8,3,72,3,545,480,600,2,118,120,480,600,0,0,474,4,2,480,0,False,20:30,22:53,0,3,0,0,19,0,5,8,0,2,7,1,22,2,0,0,3,0,0,0,0,0,6,0,1,2,0,0,1,1,1,2,126,248,2,3,0,0,4,2,2,0,0,0,1,افاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  
2,8,3,72,2,545,496,600,5,99,104,496,600,0,0,487,7,2,496,0,True,19.30,22.00,1,1,0,1,23,0,3,6,0,2,12,1,18,0,0,0,10,0,0,0,0,2,3,0,0,4,2,1,0,0,0,0,89,299,1,3,0,0,0,0,0,1,0,0,4,حركة النهضة:1  حركة نداء تونس:1  
2,8,3,72,1,545,483,599,1,115,116,483,599,0,0,473,6,4,483,0,False,19.10,22.10,1,0,0,0,17,0,4,4,0,3,7,0,6,2,1,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,105,296,2,5,1,0,3,1,2,1,0,0,2,حركة النهضة:1  حركة نداء تونس:1  
2,8,2,71,7,570,420,700,1,279,280,420,700,0,0,416,1,3,420,0,False,1900,2040,0,0,0,0,34,0,12,12,0,1,8,0,19,0,0,0,6,0,0,0,0,0,10,0,0,2,1,0,0,0,0,1,58,242,2,2,0,0,2,0,0,0,0,1,3,حركة نداء تونس:1  حركة النهضة:1  
2,8,2,71,6,572,445,700,3,251,254,445,699,1,0,444,0,1,445,0,False,1800,,0,0,0,0,30,0,21,8,0,2,10,0,15,0,0,0,7,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,45,294,2,1,0,0,0,1,1,0,0,1,1,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
2,8,2,71,5,572,477,700,1,222,223,477,700,0,0,473,2,2,477,0,True,1800,,1,0,0,0,24,0,12,5,0,2,11,1,11,0,1,0,3,0,0,1,0,0,4,0,0,1,1,0,0,0,0,0,84,297,1,0,0,0,4,2,1,0,1,4,1,حركة نداء تونس:1  حركة النهضة:1  
2,8,2,71,4,572,469,700,2,229,231,469,500,0,0,460,7,2,469,0,False,19:30,22:40,0,0,0,0,23,1,10,4,0,2,13,1,14,0,1,0,6,3,0,0,0,0,4,0,0,4,1,0,1,0,0,0,99,254,2,5,2,0,4,1,0,0,1,3,1,حركة نداء تونس:  حركة النهضة:  الحزب الجمهوري:  
2,8,2,71,3,572,492,700,0,208,208,492,700,0,0,486,2,4,492,0,False,18.30,20.08,1,0,0,0,6,0,11,5,1,2,10,2,14,1,0,0,6,0,1,0,1,2,3,0,0,2,0,0,1,1,0,2,63,339,2,5,0,0,2,1,0,0,0,1,1,الاتحاد من أجل تونس :1  حركة النهضة:1  حركة نداء تونس:1  
2,8,2,71,2,572,463,700,4,233,237,463,700,0,0,456,3,4,463,0,True,07:00,21:20,2,1,0,0,10,1,10,11,0,0,6,1,6,0,0,0,7,1,0,0,1,0,5,1,0,7,5,1,1,1,1,0,79,277,1,6,0,0,4,3,1,0,0,4,2,حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  حركة النهضة:1  
2,8,2,71,1,572,481,700,1,218,219,481,700,0,0,459,14,8,481,0,False,18:15,21:00,0,0,0,0,13,0,7,7,1,1,6,0,2,2,0,0,4,0,1,0,1,0,4,1,1,3,2,0,0,1,0,0,62,322,1,5,1,0,1,3,1,0,1,2,3,حركة النهضة:2  حركة نداء تونس:  
2,8,1,70,8,573,415,700,0,285,285,415,700,0,0,408,2,5,415,0,False,18:52,21:20,0,0,0,0,16,0,9,3,0,3,10,0,16,0,0,0,10,0,1,1,0,0,8,0,0,1,2,0,0,0,0,1,62,258,0,3,0,0,0,1,0,0,0,1,2,حركة نداء تونس:2  حركة النهضة:  
2,8,1,70,7,575,462,700,1,237,238,462,700,0,0,450,9,3,462,0,True,18:50,21:15,1,0,0,0,27,0,22,6,0,1,14,0,11,1,0,0,3,1,0,0,0,0,4,0,0,0,0,0,1,0,0,2,45,300,2,3,1,0,2,1,0,0,0,1,1,حركة النهضة:1  حركة نداء تونس:1  
2,8,1,70,6,575,443,700,1,256,257,443,700,0,0,441,2,0,443,0,True,19:00,21:05,0,0,0,0,20,0,12,4,0,2,16,0,10,1,0,0,2,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,55,292,7,3,0,0,4,1,0,0,0,3,1,حركة النهضة:  حركة نداء تونس:  
2,8,1,70,5,575,467,700,10,224,234,466,700,0,1,462,3,1,466,0,False,1850,2057,0,0,0,0,18,0,8,8,0,1,14,0,12,0,2,0,3,1,1,0,0,1,8,0,1,1,1,0,1,1,1,0,81,292,2,0,0,0,0,0,1,0,0,2,1,حركة النهضة:1  حركة نداء تونس:1  
2,8,1,70,4,575,484,800,3,315,318,482,800,0,2,474,7,1,482,0,True,1910,2220,0,4,0,1,11,1,11,5,0,4,5,0,18,1,0,0,7,2,1,0,1,2,4,0,1,3,5,0,1,2,0,1,75,295,1,3,2,1,0,3,0,0,1,1,1,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  حزب التكتل:1  افاق تونس:1  
2,8,1,70,3,575,493,700,1,207,208,492,700,0,1,481,9,2,492,0,False,19:00,22:00,0,1,0,0,8,0,15,5,1,2,4,0,7,2,0,0,3,0,1,1,1,0,3,0,0,6,4,2,1,0,0,1,71,325,0,3,2,0,4,1,0,0,1,2,4,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  الجبهة الشعبية:1  
2,8,1,70,2,575,505,730,4,222,226,504,730,0,1,490,7,7,504,0,False,1920,,0,1,0,0,8,0,15,5,1,2,4,0,7,2,0,0,3,0,1,1,1,0,3,0,0,6,4,2,1,0,0,1,71,325,0,3,2,0,4,1,0,0,1,2,4,حركة النهضة:1  حركة نداء تونس:1  
2,8,1,70,1,575,479,700,4,219,223,477,700,0,2,455,16,6,477,0,False,19.00,22.07,0,3,3,0,6,0,8,3,1,1,8,1,4,4,3,0,3,1,0,0,0,1,4,0,0,4,2,0,0,1,0,2,54,316,1,8,0,1,1,5,0,0,1,5,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
2,4,6,31,5,591,378,700,3,319,322,378,700,0,0,375,0,3,378,0,True,1830,2202,0,0,0,0,14,0,26,2,0,3,14,0,7,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4,79,203,4,4,0,0,3,0,0,1,0,0,2,حركة نداء تونس:1  حركة النهضة:1  
2,4,6,31,4,592,426,700,2,272,274,426,700,0,0,421,2,3,426,0,False,1920,,1,0,0,0,13,1,17,2,0,0,19,0,10,0,0,0,10,0,0,0,2,0,7,0,2,1,0,1,0,0,0,2,116,204,2,2,1,0,3,4,0,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  
2,4,6,31,3,592,480,700,2,221,223,477,700,0,3,456,14,7,477,0,False,1845,0032,0,2,0,0,8,2,15,5,0,3,10,0,10,2,0,0,8,0,0,0,1,2,5,0,0,3,2,0,0,0,0,3,137,223,4,1,0,0,2,3,1,0,0,1,3,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,4,6,31,2,592,481,701,0,20,220,481,701,0,0,470,7,4,481,0,False,1836,2219,2,1,0,1,4,0,17,5,0,1,7,0,11,0,1,0,5,2,0,0,0,2,4,0,0,2,3,0,2,1,0,3,167,210,3,4,2,0,2,3,0,1,2,2,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:2  
2,4,6,31,1,592,494,700,0,206,206,494,700,0,0,453,33,8,494,0,True,1820,2355,0,2,1,0,8,0,18,2,1,4,3,1,7,4,1,1,9,3,0,0,2,2,4,1,1,6,2,2,2,1,0,2,100,244,2,3,0,0,1,4,0,0,2,3,4,اتحاد القوى الشبابية:1  حركة النهضة:1  حركة نداء تونس:1  
2,4,5,30,7,547,303,600,0,297,297,303,600,0,0,295,4,4,303,0,False,19:12,22:30,0,0,0,1,10,0,14,2,1,1,6,0,10,2,1,0,4,0,0,0,0,0,6,0,0,2,5,0,0,0,0,0,79,138,2,5,0,0,2,0,0,1,1,0,2,حركة نداء تونس:1  حركة النهضة:1  
2,4,5,30,6,549,306,599,1,292,293,306,599,0,0,304,1,1,306,0,False,18h15,20h45,0,0,0,0,17,0,18,1,0,0,6,0,13,1,0,0,2,1,0,0,0,0,8,0,0,0,0,1,0,0,0,1,48,180,1,3,1,0,1,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
2,4,5,30,5,549,337,600,10,263,273,337,610,10,0,325,9,3,337,0,True,1908,,0,0,0,0,11,2,20,3,0,0,7,0,6,1,0,3,3,0,0,0,0,1,6,0,0,2,0,0,1,0,0,0,83,169,1,5,1,0,1,2,0,0,0,0,0,الاتحاد من أجل تونس :1  الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
2,4,5,30,4,549,380,600,0,220,220,380,600,0,0,363,11,6,380,0,False,19h15,22h05,0,0,1,0,9,1,13,1,0,1,3,0,15,3,0,0,5,0,0,0,0,1,4,1,0,5,6,1,1,1,0,0,121,161,4,0,0,0,1,1,1,0,1,0,1,حركة نداء تونس:1  حركة النهضة:1  
2,4,5,30,3,549,396,600,2,202,204,396,600,0,0,371,13,12,396,0,True,19:25,23:16,1,0,1,2,9,2,13,3,1,2,6,0,8,4,0,0,4,1,0,0,0,1,4,0,1,3,5,1,3,1,0,1,104,172,3,0,1,2,5,2,1,0,1,1,2,حركة نداء تونس:2  الجبهة الشعبية:  حركة النهضة:  :  
2,4,5,30,2,549,433,600,3,165,168,433,601,1,0,398,31,4,433,0,False,1845,2325,0,0,0,0,9,0,14,1,1,0,4,1,14,0,0,0,8,1,1,0,2,5,4,0,1,8,1,0,1,0,0,3,106,191,4,2,0,0,5,2,0,3,1,2,3,حركة النهضة:1  حركة نداء تونس:1  
2,4,5,30,1,549,446,600,1,153,154,446,600,0,0,374,35,37,446,0,False,,0015,1,3,2,1,8,0,16,1,2,1,5,0,10,2,0,0,1,4,1,0,3,1,4,0,2,11,3,1,2,1,0,1,63,197,3,3,1,1,3,5,1,0,1,3,6,حركة نداء تونس:1  حزب التكتل:1  حركة النهضة:1  
2,4,4,29,5,544,382,600,4,214,218,382,600,0,0,377,2,3,382,0,False,1835,2120,0,0,0,0,36,0,10,5,0,1,19,0,15,1,0,0,9,0,1,0,0,0,5,0,1,1,2,1,1,1,1,2,55,200,0,2,2,0,0,1,2,1,0,2,0,افاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  
2,4,4,29,4,548,391,600,0,209,209,391,600,0,0,382,8,1,391,0,False,1842,2205,0,0,0,0,24,0,20,6,0,1,12,0,14,0,0,0,1,0,0,0,0,0,8,0,0,0,0,2,0,0,0,1,75,208,1,4,1,0,2,0,0,1,0,0,1,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
2,4,4,29,3,548,439,601,4,158,162,439,601,0,0,433,3,3,439,0,False,2023,2303,0,1,0,0,35,0,19,5,1,2,11,0,7,0,1,0,8,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,92,228,3,5,1,0,1,0,1,1,0,3,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,4,4,29,2,548,432,600,0,168,168,432,600,0,0,422,7,3,432,0,False,1810,2115,0,0,0,0,8,0,5,10,0,3,9,0,18,1,0,0,4,0,0,0,0,2,7,0,0,4,3,2,2,0,0,1,98,225,6,4,1,0,1,2,1,1,1,1,2,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
2,4,4,29,1,548,439,600,1,160,161,439,600,0,0,421,11,7,439,0,True,1845,2100,0,0,0,1,16,0,14,8,0,0,8,1,9,4,1,0,5,0,0,0,1,1,0,0,0,5,2,1,1,0,0,1,93,234,4,1,1,2,2,2,2,0,0,1,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
2,4,3,28,8,534,397,602,0,205,205,397,602,0,0,394,3,0,397,0,True,18:20,21:00,0,0,0,0,30,0,13,9,0,3,15,0,11,0,0,0,6,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,61,231,2,3,0,0,0,1,0,0,0,0,1,حركة نداء تونس:  حركة النهضة:  
2,4,3,28,7,538,411,600,0,189,0,411,600,189,0,403,1,7,411,0,False,18:00,,0,0,0,0,36,3,10,6,0,9,16,0,12,0,1,0,3,0,1,0,1,1,3,0,0,2,2,0,0,0,0,0,71,222,1,2,1,0,0,0,0,0,0,0,0,الاتحاد الوطني الحر:1  افاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  
2,4,3,28,6,538,410,601,0,191,191,410,601,0,0,410,0,0,410,0,True,1915,2250,0,1,0,0,33,0,22,3,0,5,20,0,15,0,0,0,5,0,0,1,0,0,7,0,0,1,3,1,1,0,1,0,79,203,2,3,0,0,2,0,1,0,0,0,1,حركة نداء تونس:1  حركة النهضة:1  
2,4,3,28,5,538,445,600,1,154,155,445,600,0,0,441,2,2,445,0,False,1910,2135,0,0,0,0,16,0,17,0,1,2,11,0,6,2,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,130,236,2,4,1,1,3,0,1,0,0,0,1,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
2,4,3,28,4,538,456,600,1,143,144,456,600,0,0,454,0,2,456,0,True,19.50,21.13,35,0,0,0,1,0,7,0,2,0,0,31,1,0,0,4,2,0,9,0,0,0,2,2,23,0,0,13,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,22,5,0,0,6,5,157,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,81,51,261,6,0,0,0,0,2,0,0,0,0,0,2,3,0,0,5,0,6,0,0,0,0,1,1,0,1,افاق تونس:  حركة نداء تونس:  حركة النهضة:  
2,4,3,28,3,538,437,600,3,160,163,437,600,0,0,427,4,6,437,0,False,18.40,20.40,0,1,0,0,18,3,4,4,0,5,8,1,15,1,0,0,11,0,0,0,0,0,5,0,0,5,1,1,1,1,0,2,93,235,2,1,0,1,1,4,0,0,0,1,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,4,3,28,2,538,476,600,1,123,124,476,600,0,0,466,9,1,476,0,False,1840,2305,0,0,0,0,13,3,13,4,0,1,14,0,5,1,0,0,1,1,1,0,0,0,9,0,1,3,1,0,3,0,0,1,88,286,4,2,1,0,1,3,1,0,0,2,3,حركة النهضة:  افاق تونس:  الجبهة الشعبية:  الاتحاد الوطني الحر:  حركة نداء تونس:  
