circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,أحرار جندوبة,أمل جندوبة,افاق تنموية,الأئتلاف الديمقراطي للعمل والتنمي,الاتحاد الوطني الحر,الأخوة والوفاق لضمان السلم والرقي,الاتحاد من أجل تونس,الانطلاق,التحالف الديمقراطي,التضامن من اجل التنمية,التكتل من أجل العمل والحريات,التنميه و العدالة والتنمية,التيار الديمقراطي,الجبهة الشعبية,الحركة الدستورية,الحرية والتنمية,الحزب الاشتراكي,الحزب الجمهوري,الحزب الجمهوري المغاربي,الحزب الشعبي التقدمي,الخبرة هي هي الحل,الخضراء أمنا,الربيع العربي لتحقيق السيادة الأقتصادية,الشباب,الشروق,العبور,الكرامة,المؤتمر الشعبي,المؤتمر من اجل الجمهورية,المبادرة,النور للديمقراطية والتنمية,اولاد بلاد ,بلاريجيا,تيار المحبة,جندوبة اولا,حركة التونسي,حركة الدمقراطيين الأجتماعيين,حركة الديمقراطين الأشتراكيين,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حرية بديل,حرية وكرامة ,حزب الأمان,حزب البناء الوطني,حزب الجبهة الوطنية التونسية,حزب الغد,حزب المجد,حزب الوحدة,حزب صوت شعب تونس,سوق الأربعاء,شمس أمل خمير,صدى الشمال,صوت الفلاحين,صوت المرجان,عندي امل,فريقية,لدينا حلم ,observers
6,1,6,14,1,78,57,100,0,43,43,57,100,0,0,45,7,5,57,0,False,18h05,18h48,0,1,0,0,0,3,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,17,8,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
6,1,6,13,1,223,112,300,0,188,188,112,300,0,0,85,18,9,112,0,False,18h07,19h50,0,2,0,1,1,1,0,0,0,1,2,0,0,1,3,2,2,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,1,0,1,33,15,1,1,0,1,0,1,1,2,2,0,0,1,0,1,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,1,6,12,1,228,116,300,0,184,184,116,300,0,0,105,5,6,116,0,False,18h15,19h05,4,0,1,2,3,23,0,0,1,3,0,1,0,0,1,0,1,0,0,0,0,2,2,0,0,3,2,1,0,0,1,0,1,0,1,1,0,1,4,1,5,20,1,0,1,0,0,1,2,1,0,0,1,1,1,6,2,0,2,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,1,5,11,1,129,84,200,1,115,116,84,200,0,0,70,13,1,84,0,False,1800,1935,0,1,0,0,0,4,0,0,0,2,0,4,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,2,1,0,1,0,1,0,2,1,1,0,0,0,12,6,2,3,0,0,0,3,0,0,0,1,1,1,1,5,0,1,7,0,حركة النهضة:1  حركة نداء تونس:1  
6,1,5,10,1,305,168,400,0,232,232,168,400,0,0,141,20,7,168,0,False,1805,2020,1,5,0,0,1,2,1,1,1,1,0,41,0,1,2,0,0,0,4,1,1,0,2,0,0,1,2,1,0,1,0,0,1,0,2,0,0,1,1,0,12,28,4,1,0,0,0,1,3,0,2,0,0,0,0,13,0,0,0,2,الجبهة الشعبية:2  حركة نداء تونس:1  
6,1,5,9,1,325,130,400,1,269,270,130,400,0,0,112,7,11,130,0,False,1805,2048,1,1,0,0,1,0,0,0,0,0,0,17,1,0,2,0,2,2,1,3,0,1,1,1,2,0,0,0,1,1,0,0,2,0,1,0,1,1,1,0,13,16,0,2,1,0,1,0,4,0,2,2,0,1,1,25,0,0,0,0,:  
6,1,4,8,2,446,230,500,0,270,270,230,500,0,0,218,5,7,230,0,False,19:00,21:15,2,2,2,1,3,15,0,0,0,1,1,2,0,3,5,1,0,1,3,1,0,2,0,0,0,0,0,1,0,2,2,0,6,0,2,0,0,0,1,1,58,80,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,1,1,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
6,1,4,8,1,446,302,500,2,198,200,300,500,0,2,245,17,38,300,0,False,19h17,21h27,0,2,2,1,3,5,0,2,1,0,0,8,1,3,1,1,4,1,1,3,2,2,0,1,2,2,0,1,0,0,1,0,5,0,0,2,1,0,0,1,43,93,0,0,3,1,0,1,5,2,9,0,1,0,2,22,0,0,3,1,حركة النهضة:1  حركة نداء تونس:1  صوت الفلاحين:1  التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  
6,1,3,7,1,238,159,300,0,141,141,159,300,0,0,140,18,1,159,0,False,18h,20h,0,5,0,2,2,1,0,1,0,0,2,2,0,0,0,1,1,0,1,0,1,2,2,0,2,2,2,1,1,0,1,0,0,0,0,1,0,0,0,1,27,58,0,0,0,1,1,0,1,0,3,0,0,1,1,9,2,1,1,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,1,3,6,1,339,197,400,1,203,204,196,400,0,1,181,9,6,196,0,False,18h05,19h53,2,1,0,1,1,3,2,0,0,0,0,0,1,2,3,1,1,0,1,1,1,0,4,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,3,45,35,0,0,2,0,2,54,0,0,3,0,0,0,1,4,0,0,0,1,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,1,3,5,1,534,350,600,0,250,250,350,600,0,0,315,28,7,350,0,False,18.00,20.00,3,4,1,0,4,14,0,2,0,1,2,2,4,1,18,0,0,0,4,1,0,2,2,0,2,1,0,1,1,7,0,1,0,1,0,2,0,1,1,1,47,140,0,1,1,1,0,13,2,2,4,1,0,0,1,6,6,0,6,1,حركة نداء تونس:1  الجبهة الشعبية:1  الحزب الجمهوري:1  حركة النهضة:1  
6,1,2,4,1,172,132,200,1,67,68,132,200,0,0,127,5,0,132,0,True,1800,2020,0,1,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,20,0,0,1,0,0,1,0,0,1,0,0,0,0,57,0,0,0,0,حركة نداء تونس:1  صوت الفلاحين:1  الأتحاد الوطني الحر:1  حركة النهضة:1  
6,1,2,3,1,193,128,300,0,172,172,128,300,0,0,103,10,15,128,0,False,18.00,,0,0,2,0,1,1,0,1,1,1,1,3,0,2,2,0,2,1,2,0,0,1,3,0,0,1,0,0,1,0,2,2,2,0,0,0,0,1,0,2,37,10,2,0,3,0,0,1,2,0,1,0,2,2,0,7,0,1,0,0,حركة نداء تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  
6,1,2,2,1,155,95,200,0,105,105,95,200,0,0,86,9,0,95,0,True,18.10,19.00,0,4,0,0,0,4,0,0,0,3,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,16,10,1,1,2,1,0,1,1,1,1,0,2,0,1,26,0,0,0,1,صوت الفلاحين:2  حركة نداء تونس:1  
6,1,1,1,3,425,293,500,1,206,207,293,500,0,0,287,6,0,293,0,True,7:00,20:45,3,1,2,0,1,32,0,0,0,0,2,4,0,4,32,0,0,0,6,0,0,0,0,0,1,0,1,1,0,3,4,1,3,0,1,0,0,0,0,1,60,113,0,0,0,0,0,1,1,0,0,4,0,1,0,2,0,0,1,1,حركة نداء تونس:1  الأتحاد الوطني الحر:2  الحزب الجمهوري:1  حركة النهضة:1  
6,1,1,1,2,425,355,500,0,145,145,355,500,0,0,340,11,4,355,0,False,18:20,20:20,0,2,0,0,3,19,0,1,0,0,1,4,1,1,20,1,2,0,7,1,0,0,0,0,0,1,0,0,1,3,1,0,1,1,0,2,0,0,0,2,96,153,2,0,0,1,0,1,1,0,4,1,1,0,0,3,0,0,2,0,صوت الفلاحين:1  حركة نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:1  الجبهة الشعبية:1  
6,1,1,1,1,425,358,500,1,142,143,357,500,0,1,309,40,8,357,0,False,19:15,21:15,2,5,2,2,3,15,1,1,0,3,8,5,1,2,9,1,1,1,1,2,1,4,2,0,3,0,1,1,0,2,4,0,6,0,0,0,2,0,1,0,41,146,0,2,2,0,1,2,0,1,3,4,1,1,1,10,1,0,0,1,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  الأتحاد الوطني الحر:1  
6,6,12,150,1,373,173,400,0,227,227,173,400,0,0,148,15,10,173,0,False,1800,1920,1,1,3,1,1,3,1,16,1,1,0,0,0,2,4,1,1,0,1,0,0,0,4,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,41,41,0,0,0,1,0,0,0,1,2,0,2,8,0,1,0,0,0,0,حركة نداء تونس:2  حركة النهضة:2  الجبهة الشعبية:2  الأتحاد الوطني الحر:1  
6,6,11,149,1,258,131,300,0,169,169,131,300,0,0,106,19,6,131,0,False,1800,2010,0,0,0,0,2,10,1,16,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,2,1,1,1,0,0,0,1,3,0,1,0,0,17,25,0,0,0,0,1,0,3,0,0,0,0,0,1,11,1,0,0,1,الأتحاد الوطني الحر:1  صوت الفلاحين:1  الاتحاد من أجل تونس:1  حركة النهضة:1  حركة نداء تونس:1  
6,6,11,148,1,112,59,200,0,141,141,59,200,0,0,47,9,3,59,0,True,18.30,19.53,0,0,0,0,0,3,0,8,0,2,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,حركة النهضة:1  حركة نداء تونس:2  الأتحاد الوطني الحر:1  
6,6,10,147,1,455,254,500,0,246,246,254,500,0,0,196,47,11,254,0,False,1800,2100,0,3,0,1,8,4,0,2,0,0,0,0,2,3,1,1,2,0,1,0,0,0,0,1,0,3,0,0,0,2,1,0,1,1,0,1,0,0,1,1,39,93,0,0,0,0,1,2,0,0,8,0,2,1,0,8,1,3,0,0,حركة نداء تونس:2  حركة النهضة:1  
6,6,10,146,1,304,157,400,0,243,243,157,400,0,0,113,17,27,157,0,True,"18,01","20,36",1,12,1,2,4,4,0,0,1,1,0,11,0,0,3,1,2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,8,4,31,2,1,2,1,0,0,1,0,4,1,0,0,0,6,1,1,0,0,حركة النهضة:  حركة نداء تونس:3  الأتحاد الوطني الحر:  
6,6,10,145,1,332,160,400,0,240,240,160,400,0,0,146,12,2,160,0,True,"18,21","19,30",0,1,8,0,4,14,0,3,0,1,0,3,1,0,1,0,2,1,0,0,2,1,1,1,1,3,1,0,0,1,2,2,1,3,0,0,1,0,5,0,3,57,1,0,0,1,0,0,0,1,0,0,0,1,0,8,1,6,2,1,حركة النهضة:  حركة نداء تونس:2  الأتحاد الوطني الحر:  
6,6,10,144,1,193,75,300,0,225,225,75,300,0,0,65,8,2,75,0,True,1800,2040,2,4,0,0,0,5,0,3,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,31,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,حركة النهضة:1  
6,6,9,143,1,321,142,400,0,258,258,142,400,0,0,119,10,13,142,0,False,1800,1928,2,3,0,0,4,4,0,1,0,0,1,0,0,1,0,0,1,0,2,0,1,0,2,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,17,43,0,1,1,0,0,2,5,0,4,0,2,1,1,7,0,1,0,2,الأتحاد الوطني الحر:1  حركة النهضة:2  حركة نداء تونس:2  
6,6,9,142,1,574,299,700,0,401,401,299,700,0,0,218,75,6,299,0,True,1815,2115,3,3,0,1,5,13,3,4,0,3,0,0,2,1,0,1,2,3,1,1,1,0,1,0,1,1,1,4,0,0,6,1,2,1,1,0,0,2,0,9,35,60,3,2,0,0,1,3,1,1,9,1,0,9,0,13,1,1,1,0,حركة نداء تونس:3  حركة النهضة:2  الجبهة الشعبية:1  الأتحاد الوطني الحر:1  
6,6,8,141,1,251,184,300,1,115,116,184,300,0,0,155,19,10,184,0,False,18.05,20.00,4,2,1,0,3,4,1,4,12,1,0,1,2,1,2,1,2,2,2,1,1,1,4,0,2,0,0,1,2,3,0,1,0,0,0,2,1,1,1,0,29,34,3,0,0,4,0,0,1,0,7,0,1,0,0,5,1,3,0,1,حركة النهضة:1  حركة نداء تونس:1  الحزب الاشتراكي:1  
6,6,8,140,1,428,253,500,0,247,247,253,500,0,0,200,43,10,253,0,False,18.00,20.15,0,4,23,0,7,4,1,12,0,0,0,0,0,0,2,0,2,0,3,1,0,0,4,1,3,1,0,0,4,2,1,0,0,0,2,0,0,0,1,7,32,58,3,0,0,1,0,0,1,0,2,1,0,3,1,10,1,1,0,1,الأتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة نداء تونس:2  حركة النهضة:2  
6,6,8,139,1,512,341,600,1,257,1,342,343,257,1,259,37,46,342,0,False,,,1,4,8,1,4,16,2,6,2,1,0,5,1,2,8,1,1,11,1,1,0,4,1,2,2,1,3,3,1,18,4,0,0,0,1,2,1,2,1,7,37,70,2,1,1,2,1,3,1,0,5,1,0,1,0,2,0,3,0,0,
6,6,7,138,1,401,232,500,0,268,268,232,500,0,0,199,11,22,232,0,False,19.00,20.15,1,0,0,0,5,9,1,12,2,0,0,0,1,3,5,1,0,1,1,4,0,0,1,0,0,4,0,0,1,0,1,1,0,0,1,0,0,1,2,40,19,54,1,1,0,0,1,2,4,1,5,1,3,0,1,6,1,2,0,0,حركة نداء تونس:2  حركة النهضة:1  الأتحاد الوطني الحر:1  الجبهة الشعبية:1  
6,6,7,137,1,236,169,300,0,131,131,169,300,0,0,133,23,13,169,0,False,1800,2136,0,4,1,0,2,25,0,5,0,0,1,0,1,0,11,0,2,0,1,0,2,1,0,0,1,3,1,5,0,1,1,0,2,2,0,0,0,1,4,1,19,14,0,0,3,3,0,2,0,0,3,1,0,1,2,4,0,2,0,1,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  الأتحاد الوطني الحر:1  
6,6,7,136,1,444,287,500,0,213,213,287,500,0,0,244,22,21,287,0,True,18.15,23.15,1,2,1,1,2,92,1,4,0,0,0,1,1,0,0,0,1,1,2,0,1,1,2,3,2,2,1,0,0,2,3,0,1,0,2,3,1,1,5,0,33,41,0,1,1,5,0,2,1,0,2,1,2,1,1,8,1,2,2,0,الأتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  
6,6,7,135,2,554,325,600,1,274,275,325,600,0,0,307,15,3,325,0,False,19.00,22.00,9,5,0,1,0,36,0,12,0,2,0,1,0,2,2,0,0,3,3,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,27,91,83,0,0,1,3,0,2,3,0,0,1,0,4,1,4,1,2,1,0,حركة نداء تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  الحزب الاشتراكي:1  حركة النهضة:1  
6,6,7,135,1,555,414,600,0,186,186,414,414,186,414,337,36,41,414,0,False,1800,,5,5,1,1,10,22,3,7,1,4,1,3,1,2,3,3,2,4,2,0,2,0,2,0,4,3,2,2,1,3,4,1,1,0,2,1,2,2,6,24,51,98,2,1,2,2,0,0,4,0,3,1,1,4,0,15,4,3,2,2,آفاق تونس:1  حركة النهضة:2  الأتحاد الوطني الحر:1  الحزب الاشتراكي:1  حركة نداء تونس:2  
6,6,6,134,1,411,278,500,1,221,222,278,500,0,0,234,34,10,278,0,False,"18,05","20,30",0,1,1,1,1,13,0,3,0,3,0,0,1,2,7,3,2,0,1,0,0,0,2,1,4,6,2,1,2,0,1,2,0,0,0,2,2,0,2,2,68,64,1,0,1,0,9,1,6,1,1,2,1,2,1,4,1,1,0,2,حركة نداء تونس:  حركة النهضة:2  
6,6,6,133,1,209,152,300,0,148,148,152,300,0,0,120,31,1,152,0,False,1820,2000,0,0,0,1,2,4,0,21,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,1,3,0,1,1,1,2,1,0,0,9,43,0,1,0,0,3,0,1,0,2,0,4,0,3,3,0,0,0,0,حركة نداء تونس:2  حركة النهضة:2  الجبهة الشعبية:1  
6,6,5,132,1,251,151,300,0,149,149,151,300,0,0,124,18,9,151,0,True,1820,1945,1,0,2,1,2,2,0,11,0,0,1,1,1,1,2,0,0,0,3,0,0,0,1,0,0,1,0,3,0,3,5,0,0,0,1,0,0,0,2,2,11,54,0,0,0,1,0,1,0,0,2,0,0,2,2,3,0,0,0,2,حركة نداء تونس:1  آفاق تونس:1  الجبهة الشعبية:1  الاتحاد من أجل تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  
6,6,4,131,1,355,231,400,0,169,169,231,400,0,0,181,21,29,231,0,True,1800,2030,2,3,3,2,1,6,1,0,0,0,1,2,0,3,4,0,1,1,4,0,0,2,4,0,3,1,1,1,0,1,1,0,1,2,2,0,0,0,0,5,52,44,2,1,0,0,1,4,1,1,1,2,1,2,1,6,0,1,2,1,حركة نداء تونس:2  حركة النهضة:2  
6,6,4,130,1,598,382,700,0,318,318,382,700,0,0,299,37,46,382,0,True,18.00,20.15,22,0,6,2,3,3,1,5,1,3,2,34,0,1,0,1,2,4,5,0,2,2,1,3,0,4,1,0,1,4,1,1,3,0,2,1,0,2,0,0,57,82,3,1,2,1,0,1,1,0,2,0,2,4,2,14,0,3,0,1,حركة النهضة:2  حركة نداء تونس:2  
6,6,4,129,1,232,170,300,1,129,130,170,300,0,0,146,18,6,170,0,False,18h00,20h30,0,5,0,0,2,2,0,3,1,0,0,3,0,2,4,0,1,0,0,5,0,1,0,1,1,2,1,1,0,0,0,0,0,0,7,1,0,1,0,24,15,28,1,3,2,0,0,0,2,0,4,1,1,13,2,3,2,0,0,1,حركة نداء تونس:3  حركة النهضة:1  الجبهة الشعبية:1  
6,6,3,128,1,373,204,500,2,294,296,204,500,0,0,183,18,3,204,0,False,"18,36","19,57",2,1,1,1,1,4,0,0,2,0,3,1,0,2,19,1,0,2,2,2,0,0,1,0,3,2,0,0,1,3,1,0,0,0,2,1,1,0,1,1,23,75,1,2,0,1,0,3,4,0,0,0,4,0,1,5,2,0,0,0,حركة النهضة:2  الحزب الاشتراكي:  حركة نداء تونس:2  الجبهة الشعبية:  
6,6,3,127,3,494,262,600,0,338,338,262,600,0,0,250,0,12,262,0,False,"18,25","21,05",4,2,0,0,5,17,0,4,0,0,1,1,0,3,15,1,1,1,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,77,101,0,0,0,0,0,0,1,0,1,1,0,0,4,2,1,0,0,0,حركة نداء تونس:2  الأتحاد الوطني الحر:  حركة النهضة:  
6,6,3,127,2,496,359,600,0,241,241,359,600,0,0,330,11,18,359,0,False,"18,09","20,45",4,1,1,2,9,10,0,5,0,0,0,1,0,0,34,0,2,1,2,1,0,2,2,1,3,1,1,1,0,1,1,0,1,0,3,0,0,2,1,6,72,126,2,0,1,0,0,0,1,1,9,3,0,1,3,8,2,1,1,0,الحزب الاشتراكي:  حركة النهضة:  حركة نداء تونس:2  الجبهة الشعبية:  
6,6,3,127,1,496,348,588,1,239,240,348,588,0,0,261,31,56,348,0,True,1800,,3,1,1,1,12,1,1,2,1,0,1,2,1,1,23,1,2,3,1,0,2,1,2,0,4,2,0,4,0,1,0,1,1,2,2,1,2,0,1,4,28,102,3,3,2,0,1,3,3,0,3,3,4,1,3,6,1,2,2,3,حركة نداء تونس:2  حركة النهضة:1  صدى الشمال:1  الجبهة الشعبية:1  
6,6,2,126,1,572,366,700,0,334,334,366,700,0,0,320,11,35,366,0,False,1830,2000,9,9,0,3,2,10,1,5,0,0,1,1,1,0,13,0,4,2,1,3,3,0,1,0,1,1,2,2,1,2,1,0,1,1,1,3,2,1,2,4,44,157,1,1,1,0,1,4,1,1,2,2,1,3,0,5,0,0,1,1,التكتل من أجل العمل والحريات:2  الأتحاد الوطني الحر:1  شمس أمل خمير:1  حركة نداء تونس:2  حركة النهضة:2  
6,6,2,125,2,381,222,500,0,278,278,222,500,0,0,216,3,3,222,0,False,1800,2015,18,4,2,1,2,13,0,6,0,0,0,1,0,3,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,9,1,1,0,0,0,1,0,5,0,7,61,66,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,حركة نداء تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  
6,6,2,125,1,382,267,500,1,233,234,266,500,0,1,219,32,15,266,0,True,18:25,20:45,11,2,2,2,3,4,2,7,0,0,0,1,4,0,4,2,3,0,0,2,3,0,2,0,0,1,0,3,1,3,2,0,3,1,0,3,1,1,1,7,21,98,2,1,1,0,0,0,0,0,3,0,0,0,0,5,4,1,2,0,حركة نداء تونس:2  حركة النهضة:2  آفاق تونس:  الجبهة الشعبية:  المؤتمر من اجل الجمهورية:  
6,6,1,124,2,569,382,600,2,218,220,380,600,0,2,371,3,6,380,0,False,19h42,23h00,7,0,7,0,0,35,1,14,1,1,1,10,2,4,23,0,0,2,3,0,0,0,0,0,2,0,0,1,0,4,1,0,0,0,0,4,0,0,1,13,78,127,2,0,1,0,2,1,0,0,0,3,0,11,0,6,0,0,0,0,حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  الأتحاد الوطني الحر:1  آفاق تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
