circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, اتحاد الشباب الديمقراطي التونسي,ائتلاف جبهة قابس,اتحاد القوى الشبابية,اتحاد شباب تونس,اصحاب الحق,آفاق تونس,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,الارض الطيبة,التحالف الديمقراطي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحزب الجمهوري,الشعب يريد,الضمير,العدل,العمل والتنمية العادلة,القطب البيئي بقابس,المؤتمر من اجل الجمهورية,المبادرة الوطنية الدستورية,المجد للوطن,المستقلون الاحرار,النتمية اولا,النخلة,تونس العزيزة,تيار المحبة,تيار النزاهة,حركة البناء المغاربي,حركة التونسي,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة اللقاء الدستوري,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الامان,حزب البناء الوطني,حزب الغد,حزب الوحدة,صوت شعب تونس,قابس اولا,قابس في القلب,كلنا قابس,observers
25,2,7,36,1,519,386,600,2,212,214,386,600,0,0,371,14,1,386,0,False,19.00,21.05,1,0,1,0,1,0,12,2,0,2,2,0,0,43,0,1,2,0,3,1,15,3,3,3,2,0,1,1,0,0,1,0,0,0,2,231,28,1,0,1,0,0,0,1,3,4,حركة النهضة:1  حركة نداء تونس:1  
25,2,7,35,1,556,406,600,0,194,194,406,600,0,0,387,11,8,406,0,False,18.30,22.05,0,0,0,1,1,0,9,1,1,0,2,1,0,7,3,1,1,0,8,3,11,3,3,1,2,0,0,10,0,0,0,0,4,4,1,267,22,2,4,1,3,0,0,0,6,4,حركة النهضة:2  حركة نداء تونس:2  
25,2,6,34,1,171,109,200,0,91,91,109,200,0,0,92,14,3,109,0,False,1800,1950,2,0,0,0,0,1,9,0,0,0,0,0,0,18,1,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,1,0,40,7,0,0,0,0,1,2,1,2,0,حركة النهضة:2  الاتحاد الوطني الحر:1  حركة نداء تونس:2  
25,2,6,33,1,520,293,600,0,307,307,293,600,0,0,272,14,7,293,0,False,1800,2000,2,0,0,0,1,1,15,4,0,2,0,0,0,23,0,2,0,3,0,1,10,1,1,0,0,3,1,6,0,1,0,0,2,1,2,153,21,1,0,1,0,0,0,3,11,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
25,2,5,32,1,502,419,617,0,198,198,419,617,0,0,392,22,5,420,0,False,18h30,22h05,0,1,0,1,0,1,18,0,0,3,0,0,52,1,30,1,2,2,1,9,10,1,9,1,0,7,0,1,0,1,1,2,0,0,2,125,95,4,0,0,1,1,3,1,3,2,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  
25,2,5,31,2,415,256,500,0,244,244,256,500,0,0,247,2,7,256,0,False,18.33,20.09,0,0,0,0,0,3,20,0,0,0,2,3,6,1,4,0,0,2,0,0,11,1,2,0,1,3,0,1,0,1,0,2,0,0,0,111,54,6,0,0,1,1,0,0,4,7,:  
25,2,5,31,1,416,322,500,1,177,178,322,500,0,0,296,11,15,322,0,False,18.25,20.35,1,0,1,1,1,2,10,1,0,7,2,0,5,2,6,1,4,0,0,2,12,2,0,1,1,0,0,1,1,0,1,0,3,2,0,111,74,8,1,0,1,2,0,2,21,5,الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  
25,2,4,30,4,573,396,700,0,304,304,396,700,0,0,393,3,0,396,0,False,18h30,21h10,1,0,0,1,0,2,91,0,0,19,2,10,9,2,7,0,1,0,3,0,18,2,0,0,1,4,0,1,0,0,0,0,0,0,1,82,126,3,5,0,2,0,0,0,0,0,الحزب الجمهوري:1  حركة نداء تونس:1  حركة النهضة:1  
25,2,4,30,3,576,421,700,4,275,279,421,700,0,0,415,0,6,421,0,False,19h15,22h05,0,1,0,0,0,1,77,1,0,25,1,7,6,2,10,1,0,2,2,0,14,2,3,1,0,4,0,1,0,0,1,2,0,5,0,95,141,2,0,0,1,1,1,2,2,1,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
25,2,4,30,2,576,486,700,0,214,214,486,700,0,0,475,6,5,486,0,False,18h50,21h28,1,0,0,1,0,3,70,0,1,29,2,8,9,3,9,0,1,1,2,2,12,1,3,1,1,1,0,5,0,1,2,1,1,6,0,126,164,1,3,0,1,0,0,3,0,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
25,2,4,30,1,576,475,700,1,224,225,475,700,0,0,477,27,11,475,0,False,1903,2156,0,0,4,2,1,3,52,2,1,21,2,3,7,5,10,2,5,8,3,4,10,4,3,2,1,1,2,6,2,0,5,3,4,3,2,80,153,2,4,0,3,2,1,1,5,2,الاتحاد الوطني الحر:1  حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  
25,2,3,29,3,514,388,600,0,212,212,388,600,0,0,381,4,3,388,0,False,19h10,21h50,0,0,0,0,0,0,80,0,0,17,1,10,9,7,5,2,0,0,1,1,19,0,1,0,1,0,2,4,0,0,0,0,1,0,1,122,94,2,1,0,0,0,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  
25,2,3,29,2,514,436,599,1,162,163,436,599,0,0,429,4,3,436,0,False,18:50,21:40,0,2,0,2,0,4,72,0,0,13,2,10,10,8,18,1,0,1,0,2,9,0,1,0,2,2,0,4,0,0,1,0,4,1,0,162,90,2,3,0,0,1,0,0,1,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,2,3,29,1,514,436,600,0,164,164,436,600,0,0,397,24,15,436,0,False,18:15,21:00,2,1,0,0,0,1,57,2,0,13,2,4,8,7,10,0,0,3,0,2,13,3,5,5,1,3,1,2,0,2,0,1,3,3,2,103,124,3,3,0,2,0,2,1,3,0,الحزب الجمهوري:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
25,2,3,28,4,481,346,600,0,254,254,346,600,0,0,342,3,1,346,0,False,19:05,21:45,1,0,0,0,0,0,85,2,0,11,1,9,5,6,13,0,0,0,0,0,15,0,0,0,0,2,0,3,0,0,0,0,0,0,2,89,93,3,0,0,0,1,0,0,1,0,حركة نداء تونس:2  حركة النهضة:2  
25,2,3,28,3,481,380,595,0,215,215,380,595,0,0,374,3,3,380,0,False,19:10,21:30,0,2,0,1,1,0,61,0,0,23,1,10,9,5,19,1,0,1,1,0,14,3,1,1,1,2,1,3,0,1,1,0,0,2,2,98,104,1,2,0,0,2,0,0,0,0,الاتحاد الوطني الحر:1  الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  
25,2,3,28,2,481,409,600,2,189,191,409,600,0,0,402,6,1,409,0,False,18:50,21:30,0,1,0,0,0,4,53,2,0,17,0,8,6,4,16,0,0,2,1,0,9,0,1,2,0,4,0,1,0,1,0,1,1,1,1,133,126,4,1,0,1,0,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,2,3,28,1,481,391,600,1,208,209,391,600,0,0,358,24,9,391,0,True,19:45,22:45,2,0,1,0,1,3,37,3,1,6,5,4,4,9,13,2,3,6,2,3,7,0,4,2,3,3,1,4,0,2,4,0,3,2,2,81,120,1,2,1,1,1,2,1,6,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
25,2,2,27,2,464,334,500,0,166,166,334,500,0,0,329,3,2,334,0,True,19,21,0,0,0,0,3,0,50,0,0,1,4,4,20,2,54,1,0,1,0,0,15,2,0,0,0,0,0,3,0,8,1,0,0,0,1,112,41,1,0,0,0,0,0,1,2,1,الحزب الجمهوري:2  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
25,2,2,27,1,464,378,495,2,114,116,378,494,1,0,361,10,7,378,0,True,18.45,21.25,0,0,1,0,4,1,25,0,0,0,5,4,15,4,62,0,3,0,0,0,10,1,2,0,1,3,0,8,0,4,1,0,1,1,0,145,49,0,2,0,1,0,1,1,4,2,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  الحزب الجمهوري:1  
25,2,2,26,4,546,390,600,0,210,210,390,600,0,0,386,2,2,390,0,False,18.30,22.05,0,0,1,0,0,4,68,1,0,1,5,6,23,0,56,0,0,0,0,0,20,0,0,1,1,1,0,4,0,8,1,0,0,1,2,119,57,3,0,0,0,2,0,0,0,1,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
25,2,2,26,3,546,427,600,1,172,173,427,600,0,0,419,8,0,427,0,False,18.43,22.20,1,0,1,0,3,2,66,0,0,2,5,11,15,3,69,1,0,1,1,0,19,2,0,3,0,2,0,2,0,6,0,0,1,0,0,128,67,2,0,0,0,3,0,2,0,1,حركة النهضة:1  الجبهة الشعبية:1  التكتل من أجل العمل والحريات:1  الحزب الجمهوري:1  الاتحاد الوطني الحر:1  حزب الغد:1  
25,2,2,26,2,546,460,600,1,139,140,460,600,0,0,448,6,6,460,0,False,18h30,22h15,1,0,0,1,1,2,29,0,3,1,5,5,16,1,87,0,3,1,2,3,8,0,0,0,2,5,0,2,0,11,0,0,0,0,0,169,75,3,1,1,3,2,0,0,3,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  
25,2,2,26,1,546,460,600,2,140,142,458,600,0,2,412,32,14,458,0,False,19h13,23h10,2,1,0,2,1,0,21,1,1,0,6,1,5,0,78,1,3,2,0,3,10,0,3,1,2,1,1,2,1,5,0,0,2,5,1,138,99,3,0,0,1,3,0,1,3,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  
25,2,2,25,4,571,398,700,2,300,302,398,700,0,0,393,3,2,398,0,False,18h45,20h45,0,0,1,0,1,2,40,0,0,2,3,6,6,3,30,0,0,0,0,0,18,2,0,1,0,3,0,1,0,34,1,0,0,3,0,179,52,2,0,0,0,1,0,1,1,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  
25,2,2,25,3,572,454,700,0,246,246,454,700,0,0,451,0,3,454,0,False,18h30,22h15,0,1,0,0,6,2,26,0,0,4,7,6,9,4,44,0,0,0,0,0,13,0,1,0,1,2,0,3,1,25,0,1,0,0,0,240,49,1,0,0,3,0,1,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  
25,2,2,25,2,572,506,700,0,194,194,506,700,0,0,496,6,4,506,0,False,18:30,22:00,1,0,1,0,2,3,25,2,0,2,3,7,12,4,59,1,0,0,1,2,12,1,0,0,0,2,1,4,1,46,0,0,0,0,0,229,66,1,0,2,1,1,1,0,1,2,حزب الغد:1  حركة النهضة:1  الحزب الجمهوري:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
25,2,2,25,1,572,471,700,0,229,229,471,700,0,0,456,12,3,471,0,False,18:30,20:50,0,1,0,0,2,5,17,1,3,1,4,2,11,6,47,2,4,5,0,0,8,3,2,2,2,1,0,2,1,35,1,0,2,3,1,188,81,0,2,1,3,1,2,0,3,1,حركة نداء تونس:  الحزب الجمهوري:  الاتحاد الوطني الحر:  تيار المحبة:  حركة النهضة:  
25,2,1,24,1,426,304,500,0,196,196,304,500,0,0,294,3,7,304,0,False,18:37,20:00,2,0,16,0,1,1,17,1,0,1,2,2,4,6,14,2,1,0,0,1,1,0,3,5,7,8,0,7,0,0,2,0,0,0,0,61,119,2,0,0,2,4,0,0,1,1,اتحاد القوى الشبابية:1  تيار المحبة:1  حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
25,10,7,166,2,586,314,700,0,386,386,314,700,0,0,304,6,4,314,0,False,1835,2049,1,0,0,0,0,2,13,2,0,1,2,1,2,6,1,3,1,41,0,0,5,0,3,0,1,2,1,2,0,0,0,0,1,11,2,160,30,1,0,0,1,2,1,2,2,1,العدل:1  حركة النهضة:1  حركة نداء تونس:1  
25,10,7,166,1,586,454,701,8,244,252,449,701,0,5,406,15,28,449,0,True,1805,2215,0,0,0,2,0,1,14,1,0,2,1,1,1,8,2,1,0,42,0,1,4,1,6,2,0,4,1,9,1,1,0,0,3,5,3,222,55,2,2,0,1,0,2,0,2,3,العدل:1  حركة النهضة:1  التكتل من أجل العمل والحريات:1  حركة نداء تونس:1  
25,10,7,165,1,99,68,200,0,132,132,68,200,0,0,64,4,0,68,0,False,1805,1930,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,3,0,0,0,1,1,0,0,0,0,0,0,44,6,1,0,0,0,0,0,1,1,0,حركة النهضة:2  حركة نداء تونس:2  
25,10,7,164,1,277,206,300,1,93,94,206,300,0,0,195,6,5,206,0,False,1800,2045,2,0,0,0,0,0,4,0,0,0,0,0,1,6,0,0,0,14,0,0,0,0,1,0,2,1,1,3,0,0,0,0,0,4,1,81,66,0,0,0,3,2,2,0,0,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,10,6,163,1,70,31,100,0,69,69,31,100,0,0,24,4,3,31,0,True,1819,1930,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,13,0,1,0,0,1,0,0,0,0,0,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:2  
25,10,6,162,1,489,302,600,4,294,298,302,600,0,0,286,6,10,302,0,False,0600,2220,1,0,0,1,0,1,6,2,0,1,2,1,0,0,0,4,1,3,3,1,2,2,3,3,3,3,0,0,1,1,0,0,3,1,1,137,86,1,0,0,3,1,1,0,6,1,حركة النهضة:2  حركة نداء تونس:2  
25,10,5,161,1,122,67,300,0,233,233,67,300,0,0,65,2,0,67,0,True,1810,2030,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,51,2,0,0,0,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
25,10,5,160,1,253,164,300,2,135,137,163,300,0,1,158,3,2,163,0,False,1846,2016,1,0,0,3,1,0,3,0,1,1,1,0,2,2,2,0,0,1,1,0,0,0,2,2,7,4,0,3,0,0,0,0,1,2,0,60,53,0,0,0,1,1,1,1,1,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,10,5,159,1,501,356,600,0,244,244,356,600,0,0,334,15,7,356,0,False,1825,2040,0,1,1,1,0,0,12,0,2,2,0,1,0,99,1,3,1,0,4,2,1,1,3,4,1,1,1,6,2,0,0,0,3,2,0,151,16,0,0,1,2,0,0,1,1,7,الاتحاد الوطني الحر:1  حركة النهضة:4  حركة نداء تونس:2  
25,10,5,158,2,360,222,399,7,170,177,222,399,0,0,215,4,3,222,0,True,1800,2100,1,0,1,2,0,1,6,5,0,2,0,0,3,13,0,1,1,1,56,0,2,3,0,2,2,2,1,1,0,0,0,1,1,1,0,91,9,0,0,3,0,0,1,0,1,1,العدل:1  حركة النهضة:1  حركة نداء تونس:1  
25,10,5,158,1,361,291,400,0,109,109,291,400,0,0,276,13,2,291,0,False,1800,2030,0,1,1,2,0,0,11,1,3,2,0,1,6,12,0,1,0,1,46,3,4,5,2,1,2,1,0,3,1,1,1,0,3,0,2,133,14,2,0,1,3,0,2,0,3,1,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
25,10,4,157,1,187,135,200,1,64,65,135,200,0,0,119,13,3,135,0,False,1800,1934,0,0,0,2,0,0,5,0,0,0,83,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,2,0,0,1,0,83,9,1,0,0,2,1,1,0,1,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,10,4,156,1,89,68,100,0,32,32,68,100,0,0,61,6,1,68,0,False,1805,1924,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,45,4,0,0,0,0,1,0,0,1,0,حركة النهضة:2  حركة نداء تونس:1  
25,10,4,155,1,410,268,500,0,232,232,268,500,0,0,248,19,1,268,0,False,1805,2021,1,0,1,0,1,0,9,0,0,0,14,1,0,1,1,1,1,3,0,1,8,4,2,2,0,2,0,4,1,1,0,0,1,0,1,144,31,1,0,0,2,2,0,1,2,4,المؤتمر من اجل الجمهورية:1  الاتحاد الوطني الحر:1  حزب الامان:2  حركة النهضة:2  التكتل من أجل العمل والحريات:1  
25,10,3,154,1,212,158,300,0,142,142,158,300,0,0,146,9,3,158,0,False,1800,1950,0,0,1,0,0,0,5,0,0,1,3,0,0,0,15,0,1,1,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,1,0,107,0,0,0,0,1,0,0,0,1,0,حركة النهضة:1  الاتحاد الوطني الحر:1  التكتل من أجل العمل والحريات:1  
25,10,3,153,1,226,99,300,0,201,201,99,300,0,0,92,4,3,99,0,False,1830,2107,0,0,0,0,0,0,4,0,0,0,1,2,1,0,3,0,0,10,1,0,0,1,2,1,4,3,0,0,0,0,0,0,0,1,0,50,7,1,0,0,0,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:2  حركة نداء تونس:2  
25,10,2,152,1,304,176,400,0,224,224,176,400,0,0,164,9,3,176,0,False,1800,2045,0,0,1,1,1,0,5,0,0,0,0,0,0,0,10,1,0,0,1,0,1,3,1,2,1,1,0,6,1,0,0,0,0,0,0,113,10,0,0,0,0,1,1,0,3,0,:  
25,10,2,151,1,144,91,200,0,109,109,91,200,0,0,81,9,1,91,0,False,1820,2000,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,49,13,0,0,1,0,0,0,0,5,0,حركة النهضة:3  حركة نداء تونس:1  
25,10,1,150,1,105,67,200,0,133,133,67,200,0,0,67,0,0,67,0,False,1820,2000,2,10,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,29,11,0,0,1,0,1,0,0,2,0,حركة النهضة:1  حركة نداء تونس:1  
25,10,1,149,1,248,123,300,0,177,177,123,300,0,0,106,12,5,123,0,False,1800,1930,1,1,0,0,1,0,3,0,0,2,1,0,2,2,0,0,2,0,0,1,0,1,2,0,0,1,0,1,0,0,1,0,0,1,1,72,8,0,0,0,0,0,0,0,1,1,حركة النهضة:2  حركة نداء تونس:2  الاتحاد الوطني الحر:1  
25,9,4,144,1,92,37,100,0,63,63,37,100,0,0,27,5,5,37,0,True,1815,1915,0,0,1,0,1,0,7,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,2,0,0,2,1,0,3,0,حركة النهضة:1  حركة نداء تونس:1  
25,9,3,142,2,546,331,600,0,269,269,331,600,0,0,325,2,4,331,0,False,1845,2100,0,0,28,0,0,0,8,0,0,1,2,2,0,1,1,1,1,0,0,1,6,2,0,5,0,0,0,0,0,0,0,0,1,1,1,229,26,2,2,0,1,3,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
25,9,3,142,1,547,378,607,1,229,230,377,607,0,0,338,11,28,377,0,False,0630,2130,2,1,20,0,4,0,10,0,1,0,3,1,0,0,0,2,2,1,1,1,3,5,3,7,2,1,0,2,1,0,0,1,0,4,2,215,29,1,1,0,2,3,0,1,4,1,
25,9,1,137,3,520,280,600,0,320,320,280,600,0,0,266,8,6,280,0,False,1800,2100,0,0,0,0,0,1,15,1,0,0,1,8,4,2,1,1,1,0,1,1,31,1,0,1,0,3,0,1,2,5,0,0,3,3,0,137,34,2,1,3,0,0,0,0,1,1,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  
25,9,1,137,2,522,362,600,0,238,238,362,600,0,0,347,6,9,362,0,False,1810,2100,0,0,1,2,0,0,19,1,0,1,4,8,1,2,2,2,0,1,0,0,26,2,1,2,1,1,2,2,0,6,1,0,1,2,0,197,46,1,1,7,1,0,0,1,1,1,حركة نداء تونس:1  حركة النهضة:1  
25,9,1,137,1,522,357,600,0,243,243,357,600,0,0,290,39,28,357,0,False,1828,2142,1,1,3,1,0,1,17,1,2,1,3,3,4,0,4,3,2,0,0,1,18,3,5,3,2,3,2,9,1,4,3,0,1,3,1,125,37,0,4,3,4,1,1,2,7,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  
25,9,1,136,3,547,349,600,0,251,251,349,600,0,0,336,11,2,349,0,False,0624,2130,0,0,0,0,0,1,21,2,0,0,1,2,2,1,1,0,0,2,0,1,32,5,1,2,0,2,3,1,1,3,1,0,2,0,0,193,42,2,2,2,1,4,0,1,2,0,حركة النهضة:1  حركة نداء تونس:1  
25,9,1,136,2,547,399,600,1,200,201,399,600,0,0,358,10,31,399,0,True,1830,2040,0,0,2,0,1,1,18,2,1,3,2,5,1,1,1,1,0,1,0,0,14,5,2,1,0,1,0,3,1,8,2,1,0,3,1,192,69,3,0,2,2,0,0,3,4,1,حركة النهضة:1  حركة نداء تونس:1  حزب الوحدة:1  
25,8,3,135,1,177,116,200,0,84,84,116,200,0,0,93,6,17,116,0,True,1800,2000,0,0,0,2,0,0,17,0,1,0,3,0,1,0,1,2,0,0,1,0,0,3,0,3,2,2,0,1,0,1,1,0,0,2,0,21,23,1,0,0,0,3,0,0,1,1,حركة النهضة:2  حركة نداء تونس:1  
25,8,3,134,1,245,142,300,1,157,158,142,300,0,0,129,10,3,142,0,False,1800,1940,1,0,0,0,0,0,10,1,2,2,2,3,6,0,0,3,1,1,2,1,3,3,1,1,1,1,0,0,0,0,1,2,0,2,0,58,12,1,0,2,1,0,0,0,5,0,حركة النهضة:2  حركة نداء تونس:1  
25,8,2,133,1,194,100,300,0,201,201,99,300,0,1,90,6,3,99,0,True,1810,1905,0,1,0,0,0,0,3,0,1,1,1,0,0,1,0,1,0,0,0,0,0,4,2,2,0,0,0,3,0,0,0,0,0,1,0,50,13,1,1,0,1,0,0,0,3,0,حركة النهضة:2  حركة نداء تونس:2  الاتحاد الوطني الحر:1  
25,8,2,132,1,365,206,400,0,194,194,206,400,0,0,179,9,18,206,0,False,1820,1953,0,0,0,1,1,1,5,0,1,1,0,0,1,0,0,0,2,1,0,0,3,2,3,3,6,1,0,3,0,0,1,1,1,5,0,107,18,1,0,5,1,1,1,0,1,1,حركة النهضة:1  حركة نداء تونس:2  
25,8,1,131,1,77,41,100,0,59,59,41,100,0,0,34,5,2,41,0,True,1815,1915,0,0,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,1,0,0,0,1,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:2  
25,8,1,130,1,130,85,200,1,115,116,84,200,0,1,68,6,10,84,0,False,1810,1911,0,0,0,0,1,0,4,0,0,1,1,3,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,11,1,0,0,1,1,25,5,0,1,5,0,0,1,1,1,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,8,1,129,1,51,34,100,0,66,66,34,100,0,0,32,2,0,34,0,True,1845,1907,1,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,2,1,0,9,4,0,1,0,0,0,0,3,0,0,حركة النهضة:1  حركة نداء تونس:1  
25,8,1,128,2,511,290,594,1,303,304,290,594,0,0,280,5,5,290,0,False,1805,2000,0,0,0,0,0,3,9,0,0,0,3,3,2,1,1,1,0,1,0,0,25,0,1,3,1,0,2,2,0,3,1,0,0,2,0,151,58,0,1,2,0,1,0,1,1,1,حركة النهضة:1  حركة نداء تونس:1  
25,8,1,128,1,512,296,600,1,304,305,295,600,0,1,261,28,6,295,0,True,18:15,21:20,2,0,1,0,0,2,6,1,1,3,3,4,5,0,2,0,0,2,1,2,7,2,4,2,0,6,0,3,3,2,1,0,0,5,0,117,51,1,1,4,1,0,1,3,8,4,حركة النهضة:1  حركة نداء تونس:1  
25,7,15,127,1,146,114,200,0,86,86,114,200,0,0,105,4,5,114,0,False,18:15,20:30,0,1,0,0,0,0,3,1,0,0,1,1,0,0,0,0,1,2,0,1,0,2,1,0,0,3,0,2,0,0,0,0,1,2,0,32,46,0,0,0,1,0,0,1,3,0,حركة نداء تونس:3  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,7,15,125,3,402,214,500,1,285,286,214,500,0,0,211,1,2,214,0,False,18:30,20,0,0,0,1,0,1,6,1,0,1,0,2,1,0,1,0,0,0,0,0,3,1,0,0,0,1,0,4,0,0,2,0,1,1,0,148,30,3,1,0,0,1,0,0,1,0,الاتحاد الوطني الحر:1  حركة النهضة:2  حركة الشعب:1  تيار المحبة:1  حركة نداء تونس:1  
25,7,15,125,2,403,303,500,1,197,198,302,500,0,1,294,4,4,302,0,True,18:15,21,0,0,0,1,0,1,6,0,3,7,2,2,1,0,1,0,1,1,0,1,5,2,1,1,0,0,0,5,1,0,1,0,0,2,0,178,71,0,0,0,0,0,0,0,0,0,حركة النهضة:1  حركة الشعب:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  تيار المحبة:1  
25,7,15,125,1,403,309,500,1,190,191,309,500,0,0,269,31,9,309,0,True,18:15,20:30,1,1,0,1,0,3,4,2,0,1,3,0,2,1,0,2,1,2,4,0,1,4,3,1,1,4,0,6,1,2,2,0,2,2,0,131,71,1,0,1,2,3,0,1,2,0,حركة نداء تونس:2  الاتحاد الوطني الحر:1  حركة الشعب:1  تيار المحبة:1  حركة النهضة:2  
25,7,14,124,1,100,66,200,0,134,134,66,200,0,0,60,0,6,66,0,False,18:30,19:30,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,15,32,0,0,1,0,2,0,0,0,0,حركة نداء تونس:2  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,7,14,123,1,113,56,200,0,144,144,56,200,0,0,49,4,3,56,0,False,18:15,19:10,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,10,20,0,0,1,1,3,1,0,0,0,الاتحاد الوطني الحر:1  حركة نداء تونس:4  حركة النهضة:1  
25,7,14,121,1,323,224,400,0,176,176,224,400,0,0,218,1,5,224,0,False,0630,2100,0,2,0,1,1,2,8,1,1,2,1,1,1,0,2,0,2,6,0,0,1,0,2,2,1,2,0,1,0,1,0,0,1,1,0,79,93,1,0,0,1,2,0,0,1,0,تيار المحبة:1  حركة نداء تونس:2  الاتحاد الوطني الحر:1  حركة النهضة:1  
25,7,13,120,1,448,325,500,1,175,176,324,500,0,1,309,6,9,324,0,False,1830,2035,0,1,0,1,0,0,0,0,6,1,4,0,0,1,1,0,2,1,0,0,0,0,4,1,0,9,0,5,0,0,1,1,1,1,0,73,183,2,3,0,1,3,1,1,1,0,حركة النهضة:2  حركة نداء تونس:2  
