circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,الائتلاف المستقل لحركة نور تونس,الاتحاد الوطني الحر,الاتحاد من أجل تونس,الانفتاح والوفاء,التحالف الديمقراطي,التقارب,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الحراك الاجتماعي,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحزب الاسلامي التونسي,الحزب الاشتراكي,الحزب الجمهوري,الشعب يريد,اللقاء الدستوري,تيار المحبة,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة الوحدة الشعبية,حركة وفاء,حزب الأمان,حزب العدالة والتنمية,حزب المبادرة,حزب المصالحة بالمنستير,حركة النهضة,دولة حق,زرقاء اليمامة,شمس المحبة,شهداء تونس,صوت شعب تونس,قائمة تصحيح المسار,قائمة حزب المؤتمر من أجل الجمهورية,حركة نداء تونس,observers
22,13,3,151,2,575,484,700,4,212,216,484,700,0,0,476,7,1,484,0,True,18.00,21.30,9,0,6,2,1,0,1,1,5,5,0,1,0,1,1,2,0,1,6,0,2,4,3,0,1,25,1,105,0,1,1,0,2,2,1,286,تيار المحبة:1  حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,13,3,151,1,575,486,700,2,212,214,486,700,2,0,461,14,11,486,0,False,18.20,20.26,11,1,5,4,0,0,3,5,3,9,1,0,0,1,2,1,1,0,5,1,2,1,5,1,1,13,2,76,0,0,0,2,0,5,4,297,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  التيار الديمقراطي:1  
22,13,2,150,3,567,340,600,1,259,260,340,600,0,0,335,2,3,340,0,True,18.15,20.40,12,0,1,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,1,18,0,0,1,0,0,1,1,257,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,13,2,150,2,568,462,600,0,138,138,462,600,0,0,450,4,8,462,0,True,18:10,20:30,12,0,2,1,1,0,0,0,1,1,0,0,0,2,0,2,0,1,2,0,0,2,4,0,1,67,1,27,0,0,0,1,0,1,3,318,نداء تونس:  حزب المبادرة:  حزب حركة النهضة:  
22,13,2,150,1,568,483,600,24,93,117,483,600,0,0,457,24,2,483,0,True,19:00,21:20,4,2,2,0,1,0,1,1,0,4,3,4,0,0,1,4,2,1,4,3,2,0,4,0,2,33,2,19,0,1,2,2,3,3,1,346,حزب حركة النهضة:  نداء تونس:  حزب المبادرة:  
22,13,2,149,4,517,346,600,4,250,254,346,600,0,0,339,6,1,346,0,True,18:30,20:40,7,0,3,0,1,0,0,0,2,3,0,2,0,2,1,1,0,0,1,0,1,1,2,0,0,21,0,14,0,0,0,0,0,1,2,274,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:2  
22,13,2,149,3,519,390,600,0,210,210,390,600,0,0,385,3,2,390,0,False,18:25,20:20,8,0,4,4,0,1,1,0,2,4,0,2,0,1,1,3,0,0,1,0,0,0,0,0,1,28,0,16,0,0,0,0,0,1,0,307,حزب حركة النهضة:1  نداء تونس:2  حزب المبادرة:1  
22,13,2,149,2,519,448,600,2,150,152,448,600,0,0,440,5,3,448,0,False,18:30,21:25,4,0,1,0,0,2,0,2,1,2,0,0,1,0,1,4,1,0,0,0,0,0,3,0,1,34,0,31,1,0,0,0,1,1,0,349,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,13,2,149,1,519,430,600,36,134,170,430,600,0,0,405,16,9,430,0,True,"18,05","20,20",5,0,1,1,0,0,0,1,1,1,1,3,0,3,6,3,2,2,1,2,1,1,3,2,2,19,1,10,0,0,1,1,1,4,4,322,حزب حركة النهضة:  حزب المبادرة:  نداء تونس:  
22,13,1,148,3,508,352,600,1,247,248,352,600,0,0,349,1,2,352,0,True,1830,2020,5,0,6,8,1,2,1,1,3,15,0,0,0,0,1,3,0,0,1,0,1,0,1,0,1,4,1,80,1,0,0,0,0,0,4,209,حزب حركة النهضة:1  نداء تونس:1  
22,13,1,148,2,509,421,600,0,179,179,421,600,0,0,409,10,2,421,0,True,"20,30",,13,0,6,17,0,0,0,1,8,7,0,0,0,1,0,4,0,0,3,0,1,0,2,0,0,8,1,104,0,0,0,0,0,1,4,228,الجبهة الشعبية:2  حزب حركة النهضة:2  نداء تونس:  
22,13,1,148,1,509,451,600,3,146,149,451,600,0,0,439,10,2,451,0,True,1820,,6,1,0,16,1,0,0,1,6,7,3,1,0,0,2,5,1,1,0,0,1,0,2,0,0,3,1,88,0,0,0,0,0,2,1,290,الاتحاد من أجل تونس:1  آفاق تونس:1  حزب حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  
22,13,1,147,5,497,343,600,0,257,257,343,600,0,0,335,5,3,343,0,True,18h32,20h36,21,0,9,7,0,1,1,0,2,22,0,0,0,1,0,1,0,0,0,0,1,0,1,2,1,4,1,60,0,0,1,0,0,0,4,195,حزب حركة النهضة:1  نداء تونس:2  
22,13,1,147,4,497,377,600,11,212,223,377,600,0,0,374,2,1,377,0,True,"18,20","20,52",27,0,5,6,1,0,0,1,8,9,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,15,1,58,1,0,0,0,0,0,6,231,حزب حركة النهضة:  نداء تونس:  
22,13,1,147,3,497,418,600,3,179,182,418,600,0,0,411,3,4,418,0,True,1810,2156,18,1,3,10,0,2,0,0,2,6,0,2,0,3,0,3,0,0,3,1,3,0,1,0,0,11,0,78,0,0,0,3,0,1,2,258,حزب حركة النهضة:  الجبهة الشعبية:  نداء تونس:  
22,13,1,147,2,497,441,600,0,159,159,441,600,0,0,430,7,4,441,0,True,"18,30","20,20",6,2,2,18,0,0,1,1,3,8,0,2,0,0,0,5,1,0,1,0,1,0,8,0,0,4,0,75,0,0,1,2,1,0,4,284,حزب حركة النهضة:  الاتحاد من أجل تونس:  نداء تونس:  
22,13,1,147,1,497,436,600,0,164,164,436,600,0,0,425,9,2,436,0,True,"18,45","21,10",13,0,3,15,0,0,0,1,3,7,0,1,3,0,1,4,0,0,3,0,6,0,4,0,1,4,0,66,0,1,0,1,0,1,1,286,حزب حركة النهضة:  نداء تونس:  الجبهة الشعبية:2  
22,13,1,146,5,589,373,700,1,326,327,373,700,0,0,364,6,3,373,0,True,1810,2023,13,1,4,9,0,0,0,0,4,16,0,1,0,2,0,3,0,0,8,0,1,0,5,1,0,6,0,74,1,0,0,0,0,0,3,212,الجبهة الشعبية:1  حزب حركة النهضة:1  الاتحاد من أجل تونس:1  نداء تونس:1  
22,13,1,146,4,591,447,696,24,225,249,447,696,0,0,441,2,4,447,0,True,1845,2105,17,0,5,20,0,2,1,4,12,11,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,20,0,75,0,0,0,0,0,0,4,263,الاتحاد من أجل تونس:1  نداء تونس:1  حزب حركة النهضة:1  
22,13,1,146,3,591,503,700,4,193,197,503,700,0,0,494,3,6,503,0,True,18.00,21.30,11,0,4,15,0,1,0,1,8,12,0,3,0,0,0,4,0,0,5,0,3,0,1,0,0,6,1,127,0,1,0,0,0,0,7,283,حزب حركة النهضة:1  
22,13,1,146,2,591,524,700,1,175,176,524,700,0,0,506,10,8,524,0,True,1800,2157,10,1,1,28,2,3,0,4,6,12,0,1,1,3,0,4,0,0,1,0,0,0,5,1,2,11,3,98,1,0,0,0,0,3,4,301,الجبهة الشعبية:1  الاتحاد من أجل تونس:1  نداء تونس:2  حزب حركة النهضة:2  
22,13,1,146,1,591,518,700,1,181,182,518,700,0,0,505,6,7,518,0,True,18.35,20.45,9,1,6,44,1,1,0,3,5,9,0,0,1,2,0,8,0,0,3,1,3,1,3,0,0,9,0,98,0,0,0,0,0,0,2,295,الجبهة الشعبية:1  حزب حركة النهضة:2  نداء تونس:1  
22,12,4,145,5,550,337,600,2,261,263,337,600,0,0,333,2,2,337,0,True,1820,2050,9,1,22,1,0,1,1,0,2,31,2,0,0,0,2,3,0,0,11,0,0,0,5,0,0,3,0,67,0,0,12,1,0,0,1,158,حزب حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  
22,12,4,145,4,552,332,600,7,261,268,332,600,0,0,325,2,5,332,0,True,18,21:45,10,0,15,0,0,0,1,4,4,20,2,0,0,1,0,5,0,4,6,1,1,1,0,0,1,4,0,39,0,0,31,1,0,0,2,172,نداء تونس:  حزب حركة النهضة:  الجبهة الشعبية:  
22,12,4,145,3,552,376,599,1,222,223,376,599,0,0,365,7,4,376,0,True,1810,2149,8,1,15,1,1,2,2,2,0,17,1,0,0,2,1,5,1,5,8,0,0,0,2,0,2,2,0,50,0,0,40,0,1,1,1,194,آفاق تونس:1  شمس المحبة:1  حزب حركة النهضة:1  نداء تونس:1  
22,12,4,145,2,552,437,600,1,162,163,437,600,0,0,422,7,8,437,0,True,1805,2100,4,1,11,2,1,0,3,2,2,25,1,3,0,4,1,4,1,8,11,1,4,0,2,2,1,5,0,74,0,2,35,2,0,2,2,206,اللقاء الدستوري:1  حزب حركة النهضة:1  تيار المحبة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
22,12,4,145,1,552,468,602,1,133,134,468,602,0,0,434,28,6,468,0,True,18:55,21:40,6,0,10,3,3,1,5,2,5,17,1,2,0,1,0,3,0,5,4,1,0,1,2,0,4,3,0,69,0,0,24,0,1,4,1,256,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,12,4,144,5,527,266,600,3,331,334,266,600,0,0,257,9,0,266,0,True,18:35,21:40,13,0,10,0,0,0,0,1,7,10,0,1,1,0,0,2,0,0,7,0,1,1,0,0,0,3,0,48,0,0,4,1,0,0,2,145,حزب حركة النهضة:1  نداء تونس:1  
22,12,4,144,4,531,373,600,0,227,227,373,600,0,0,370,1,2,373,0,True,18h42,21h48,14,0,7,1,0,0,1,4,4,8,0,0,0,2,0,3,0,1,0,0,2,0,1,0,0,3,0,49,0,0,1,0,0,1,3,265,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,12,4,144,3,531,401,600,1,198,199,401,600,0,0,395,2,4,401,0,True,"18,30","20,30",22,0,16,1,0,2,1,1,4,20,1,1,0,1,1,6,1,0,1,0,2,0,2,0,1,5,1,65,0,1,3,0,1,0,2,233,حزب حركة النهضة:  نداء تونس:  الجبهة الشعبية:  
22,12,4,144,2,531,448,600,2,150,152,448,600,0,0,437,8,3,448,0,True,1912,2118,18,0,8,0,0,1,1,2,5,9,0,1,0,0,2,1,0,1,1,0,2,1,1,0,1,8,1,62,1,0,3,3,1,0,0,303,حزب حركة النهضة:1  نداء تونس:1  
22,12,4,144,1,531,450,600,0,150,150,450,600,0,0,437,7,6,450,0,True,1810,2146,19,2,4,2,0,1,5,1,6,9,1,0,1,0,2,1,1,1,7,0,1,1,3,1,1,6,1,55,1,0,1,1,0,4,1,297,حزب حركة النهضة:1  حزب المبادرة:1  اللقاء الدستوري:1  الجبهة الشعبية:1  نداء تونس:1  
22,12,3,142,7,527,376,600,0,224,224,376,600,0,0,370,5,1,376,0,True,1850,2030,8,0,7,1,0,0,2,1,1,15,0,0,0,0,0,2,0,1,0,2,1,3,2,0,0,3,0,68,0,0,1,1,0,0,4,247,حزب حركة النهضة:1  نداء تونس:1  اللقاء الدستوري:1  
22,12,3,142,6,527,406,600,6,188,194,406,600,0,0,402,0,4,406,0,True,18.40,20.25,26,0,7,1,0,0,4,0,1,8,0,1,0,1,0,1,0,0,0,1,0,1,5,0,3,4,0,61,0,0,0,0,0,0,1,276,الجبهة الشعبية:1  حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,12,3,142,5,527,408,602,3,191,194,408,602,0,0,406,1,1,408,0,True,19.00,21.00,17,0,1,0,0,0,1,3,4,8,0,0,0,0,0,4,1,1,1,0,3,0,2,0,3,7,0,66,0,0,0,0,1,1,3,279,الجبهة الشعبية:1  حزب حركة النهضة:1  اللقاء الدستوري:1  نداء تونس:1  
22,12,3,142,4,527,431,600,1,168,169,431,600,0,0,416,12,3,431,0,True,18.18,20.00,11,0,6,3,1,1,4,2,1,11,0,0,1,0,0,4,0,0,0,0,5,0,1,0,2,6,0,68,0,1,0,0,0,5,1,282,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,12,3,142,3,527,466,600,3,131,134,466,600,0,0,464,1,1,466,0,True,1850,2050,11,0,5,2,0,1,2,0,5,12,0,0,0,2,0,6,0,2,0,0,0,0,1,0,1,5,0,75,1,0,0,0,0,3,2,328,حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
22,12,3,142,2,527,437,600,0,163,163,437,600,0,0,426,8,3,437,0,True,18h35,21h45,7,0,3,3,0,0,2,1,2,6,1,2,1,1,0,5,0,2,1,0,2,0,4,0,1,3,1,65,0,0,0,1,0,2,1,309,آفاق تونس:1  حزب حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
22,12,3,142,1,527,457,602,0,145,146,457,602,0,0,446,7,4,457,0,True,1845,2103,9,0,2,5,2,0,3,2,5,8,0,1,0,1,0,7,1,1,8,0,0,0,1,0,2,3,1,66,0,0,0,2,0,0,0,316,حزب حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  حزب المبادرة:1  الاتحاد الوطني الحر:1  
22,12,2,141,3,556,277,600,0,323,323,277,600,0,0,268,4,5,277,0,True,1835,2100,5,0,8,0,0,0,2,0,3,17,1,0,0,1,0,1,0,1,4,0,2,0,0,0,0,1,1,64,0,0,7,0,0,0,0,150,اللقاء الدستوري:1  حزب حركة النهضة:1  نداء تونس:1  
22,12,2,141,2,558,343,600,4,254,258,342,600,0,1,326,4,12,342,0,True,1805,,5,2,7,2,0,0,2,0,3,22,0,1,0,3,1,2,0,0,7,0,4,2,4,0,2,4,2,58,0,1,7,1,1,3,3,177,حزب حركة النهضة:1  نداء تونس:1  
22,12,2,141,1,558,432,600,1,168,169,431,600,0,1,405,15,11,431,0,True,1815,2130,3,0,5,1,2,1,7,1,6,15,4,3,1,0,3,5,0,2,3,2,3,1,6,0,1,4,1,70,2,1,5,3,0,7,5,212,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,12,2,140,6,561,387,600,1,212,213,387,600,0,0,384,3,0,387,0,False,18:40,20:20,18,0,7,1,0,0,3,1,10,11,1,1,0,2,0,2,1,1,9,0,0,0,4,1,0,4,0,59,0,0,0,0,0,0,2,246,حزب حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  نداء تونس:1  
22,12,2,140,5,563,407,600,8,185,193,407,600,0,0,404,1,2,407,0,True,1840,,21,0,4,1,0,0,2,1,8,9,0,1,0,0,0,5,0,1,0,0,0,0,1,0,1,2,1,47,0,0,0,0,0,2,5,292,الاتحاد الوطني الحر:1  حزب حركة النهضة:1  نداء تونس:1  اللقاء الدستوري:1  
22,12,2,140,4,563,485,600,0,115,115,485,600,0,0,481,2,2,485,0,False,18.43,21.21,26,0,2,2,0,0,1,0,5,12,0,0,0,2,0,4,0,1,2,0,1,0,0,0,1,4,0,80,0,1,0,1,0,2,4,330,الجبهة الشعبية:1  نداء تونس:1  حزب حركة النهضة:1  اللقاء الدستوري:1  الاتحاد من أجل تونس:1  
22,12,2,140,3,563,485,600,3,112,115,485,600,0,0,479,3,3,485,0,False,18.00,20.30,14,0,4,1,0,0,0,0,5,13,0,1,1,0,0,2,1,1,4,0,0,0,2,0,0,11,0,70,0,0,0,1,1,1,3,344,حزب حركة النهضة:1  آفاق تونس:1  الاتحاد الوطني الحر:1  نداء تونس:1  
22,12,2,140,2,563,485,600,2,113,115,485,600,0,0,458,1,5,485,0,True,1830,2212,9,0,2,3,1,0,1,0,6,6,0,1,0,0,3,3,0,1,0,1,1,1,1,0,1,3,0,79,1,0,0,1,1,3,5,324,حزب حركة النهضة:1  نداء تونس:1  تيار المحبة:1  حزب المبادرة:1  
22,12,2,140,1,563,472,600,1,127,128,472,600,0,0,444,21,7,472,0,True,18:35,20:45,11,0,4,2,0,1,3,1,10,4,1,2,0,1,3,9,1,1,1,2,2,4,1,0,0,2,0,64,0,0,0,1,0,1,2,310,حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
22,12,2,139,6,576,359,700,2,339,341,359,700,0,0,351,4,4,359,0,True,18:45,21:21,10,0,7,1,0,0,1,2,9,18,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,4,1,44,0,0,0,0,0,0,0,249,اللقاء الدستوري:1  نداء تونس:1  حزب حركة النهضة:1  حزب المبادرة:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  
22,12,2,139,5,577,426,700,1,273,274,426,700,0,0,422,4,0,426,0,True,18:45,21:50,22,0,6,2,0,0,2,1,9,20,0,0,0,0,0,2,0,0,1,0,0,0,4,0,1,4,0,58,0,0,1,1,0,1,1,286,حزب حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  
22,12,2,139,4,577,500,698,15,183,198,500,698,0,0,494,5,1,500,0,True,19:13,22:37,20,0,5,4,0,2,1,1,9,6,0,0,0,1,0,2,0,1,1,0,1,0,3,0,0,4,0,63,1,0,0,0,0,0,2,367,آفاق تونس:1  الجبهة الشعبية:1  التيار الديمقراطي:1  نداء تونس:1  اللقاء الدستوري:1  
22,12,2,139,3,577,487,700,5,208,213,487,700,0,0,485,2,0,487,0,True,18:22,21:48,14,0,6,1,0,1,1,1,5,15,0,0,0,0,0,4,0,2,2,0,1,0,5,0,0,3,0,85,0,0,2,1,0,2,6,328,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  اللقاء الدستوري:1  
22,12,2,139,2,577,511,696,2,183,185,511,696,0,0,491,13,7,511,0,True,1900,2230,13,1,3,2,0,0,2,1,12,12,0,1,0,2,1,1,1,1,1,0,1,1,1,1,0,5,0,56,0,1,0,4,0,2,1,365,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,12,2,139,1,577,494,700,5,201,206,494,700,0,0,475,12,7,494,0,True,19h15,22h,5,0,5,2,0,0,1,1,9,13,2,1,0,3,0,2,0,0,1,1,3,0,0,2,0,6,0,74,0,0,1,4,3,1,2,333,حزب حركة النهضة:1  نداء تونس:1  
22,12,1,138,2,458,342,500,2,156,158,342,500,0,0,336,2,4,342,0,True,18:45,20:45,18,0,2,1,0,0,0,1,9,7,0,0,0,1,0,3,0,7,2,0,1,0,1,0,0,2,0,81,0,1,0,1,0,0,2,196,حزب حركة النهضة:1  الاتحاد الوطني الحر:1  اللقاء الدستوري:1  الجبهة الشعبية:1  نداء تونس:1  
22,12,1,138,1,458,395,500,4,101,105,395,500,0,0,385,6,4,395,0,True,1815,2130,18,1,8,3,0,0,0,11,7,3,0,2,0,2,0,4,2,10,6,0,1,1,1,0,1,5,0,79,1,1,1,2,0,3,2,220,اللقاء الدستوري:1  حزب حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  
22,12,1,137,5,566,413,600,1,186,187,413,600,0,0,407,4,2,413,0,True,"18,35","21,10",17,0,4,0,0,1,0,1,7,11,0,0,0,0,0,4,0,4,2,1,2,0,1,0,0,3,1,56,0,0,0,0,0,0,2,290,حزب حركة النهضة:  نداء تونس:  حزب المبادرة:  الجبهة الشعبية:  
22,12,1,137,4,567,445,600,3,152,155,445,600,0,0,440,1,4,445,0,True,"18,07","20,53",19,0,3,1,0,0,1,0,10,8,0,0,0,0,0,2,0,2,1,0,1,0,0,0,1,2,1,61,0,0,0,0,0,0,1,326,الجبهة الشعبية:  نداء تونس:  حزب حركة النهضة:  
22,12,1,137,3,567,470,596,2,124,126,470,596,0,0,464,3,3,470,0,True,1854,2120,18,0,4,3,1,1,1,1,3,13,0,0,0,3,0,6,0,0,3,0,2,1,0,0,2,9,0,77,0,1,0,0,0,0,3,312,حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  اللقاء الدستوري:1  
22,12,1,137,2,567,486,702,9,207,216,486,702,0,0,479,2,5,486,0,True,19:35,,11,2,2,1,0,1,1,0,6,15,0,1,0,0,0,2,1,6,1,0,0,0,4,1,1,2,2,76,0,0,0,2,1,1,4,335,الاتحاد الوطني الحر:  نداء تونس:  آفاق تونس:  الجبهة الشعبية:  حزب حركة النهضة:  
22,12,1,137,1,567,494,600,3,106,109,491,600,0,3,460,26,5,491,0,True,18:50,22:25,13,1,2,5,0,1,3,1,4,10,0,0,1,2,3,8,1,8,1,1,1,1,5,1,1,4,0,55,0,0,0,7,2,3,3,312,نداء تونس:1  حزب حركة النهضة:1  
22,12,1,136,4,596,349,700,4,347,351,349,700,0,0,345,4,0,349,0,True,18:35,,13,0,20,1,0,1,1,1,4,12,0,0,0,0,0,3,0,0,2,1,0,0,2,0,0,5,1,58,0,0,0,0,0,0,1,219,حزب حركة النهضة:2  نداء تونس:2  
22,12,1,136,3,597,400,699,0,299,299,400,699,0,0,397,2,1,400,0,True,1840,2010,5,0,4,0,0,0,1,0,3,8,0,0,1,1,0,4,0,0,1,0,3,1,6,0,0,6,0,42,0,0,0,0,0,0,3,308,الجبهة الشعبية:1  حزب حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
22,12,1,136,2,597,444,700,1,256,257,443,700,0,1,430,9,4,443,0,True,1830,2010,6,1,9,1,0,1,0,1,7,12,1,0,0,2,1,8,0,0,5,0,3,0,1,0,1,2,0,95,2,1,1,1,0,3,2,262,حزب حركة النهضة:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  نداء تونس:1  اللقاء الدستوري:1  
22,12,1,136,1,597,475,700,2,223,225,475,700,0,0,442,24,9,475,0,True,1836,2155,2,0,5,5,0,1,2,0,9,9,1,2,1,0,0,1,3,3,4,1,1,1,7,0,0,6,1,54,0,0,1,2,1,6,3,304,نداء تونس:1  
22,12,1,135,3,500,339,600,7,254,261,339,600,0,0,335,3,1,339,0,True,1850,2050,22,0,4,0,0,0,1,1,4,7,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,59,0,1,0,0,1,1,1,224,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  اللقاء الدستوري:1  
22,12,1,135,2,500,426,600,2,173,175,426,500,100,0,422,4,0,426,0,True,1845,2111,14,0,6,0,0,5,2,0,3,12,2,0,0,0,0,2,0,0,1,0,1,1,3,0,0,5,0,92,0,0,1,0,0,1,4,267,اللقاء الدستوري:1  حزب حركة النهضة:1  نداء تونس:1  
22,12,1,135,1,500,434,604,7,163,170,434,604,0,0,413,18,3,434,0,True,1842,2120,6,0,5,2,1,3,2,2,6,6,2,0,0,0,2,4,0,0,1,2,3,0,4,0,1,3,0,64,1,1,1,1,2,3,2,282,آفاق تونس:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,9,106,1,573,360,700,7,336,343,357,700,0,3,339,4,14,357,0,True,1856,2210,2,0,3,1,1,7,0,3,1,10,0,1,0,0,0,1,0,0,2,0,3,0,0,1,0,2,0,105,1,0,0,0,2,2,7,191,حزب حركة النهضة:1  نداء تونس:1  
22,8,8,105,1,480,316,600,1,283,284,316,600,0,0,299,16,1,316,0,True,18h30,20h25,5,0,6,3,1,4,0,3,3,5,0,1,1,0,1,4,0,1,2,0,1,0,1,0,1,16,0,47,0,1,0,1,0,2,2,187,حزب حركة النهضة:2  نداء تونس:2  
22,8,7,104,2,588,378,695,3,314,317,379,696,1,1,370,9,0,379,0,True,1805,2145,6,2,5,1,0,0,0,0,10,4,0,0,0,0,0,1,0,1,3,0,0,0,1,1,0,5,0,134,0,0,0,0,1,2,4,189,حزب حركة النهضة:2  نداء تونس:2  
22,8,7,104,1,587,424,700,1,276,277,423,700,0,1,404,17,2,423,0,True,1830,2000,4,1,3,0,0,0,0,1,7,3,0,0,0,1,0,2,1,0,2,1,0,2,7,0,4,8,1,139,2,0,0,0,1,3,3,208,حزب حركة النهضة:3  الاتحاد الوطني الحر:1  نداء تونس:2  :  
22,8,7,103,2,543,249,600,1,350,351,249,600,0,249,246,1,2,249,0,True,1837,1930,1,0,5,0,0,3,0,1,6,2,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,1,0,87,0,0,0,0,0,0,5,124,
22,8,7,103,1,543,362,603,0,241,241,362,603,0,0,344,12,6,362,0,True,18h03,,8,3,3,1,2,1,0,1,5,4,1,0,0,3,0,1,0,1,4,0,0,0,1,1,1,6,0,137,1,0,0,2,2,4,3,149,حزب حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
22,8,6,102,2,309,195,400,0,205,205,195,400,0,0,185,4,6,195,0,True,18h,21h,3,1,2,0,0,0,1,0,1,1,1,4,0,0,1,1,0,0,2,0,3,0,0,1,1,8,0,29,0,0,0,0,1,1,2,121,حزب حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
22,8,6,102,1,310,239,400,0,161,161,239,400,0,0,208,14,17,239,0,True,18h18,20h,6,0,0,0,1,1,0,4,0,7,0,8,1,0,2,5,0,1,3,0,1,0,3,0,3,5,0,38,1,0,2,1,0,2,2,111,حزب حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
22,8,5,101,2,308,237,401,2,162,164,237,401,0,0,235,2,0,237,0,True,1845,2005,2,0,0,0,1,0,0,0,11,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16,0,70,0,0,0,1,0,0,3,125,حزب حركة النهضة:1  نداء تونس:1  
22,8,5,101,1,308,263,400,3,134,137,263,400,0,0,260,3,0,263,0,True,18h50,20h30,4,0,2,2,0,0,0,1,5,1,1,2,0,0,0,1,1,0,1,0,0,0,3,1,1,6,0,86,1,0,0,1,3,2,1,134,حزب حركة النهضة:1  نداء تونس:2  حزب المبادرة:1  
22,8,5,100,5,522,361,600,0,239,239,361,600,0,0,358,0,3,361,0,True,18h05,20h40,8,0,3,2,0,0,0,3,14,8,0,1,0,0,0,1,1,0,15,1,2,0,1,0,0,15,0,83,1,0,0,0,0,2,3,194,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,5,100,4,523,377,600,0,223,223,377,600,0,0,373,3,1,377,0,True,1825,2045,8,0,8,0,0,0,0,0,7,7,0,0,2,0,0,3,0,0,5,0,2,0,3,0,0,18,2,71,1,0,0,0,0,1,2,233,حزب حركة النهضة:1  تيار المحبة:1  نداء تونس:1  
22,8,5,100,3,523,448,604,0,156,156,448,448,0,0,437,3,8,448,0,True,1800,2030,9,0,6,0,0,1,0,1,5,6,0,0,0,3,0,5,0,0,6,0,0,0,0,0,0,10,0,122,0,1,0,0,0,4,5,253,حزب حركة النهضة:1  نداء تونس:1  تيار المحبة:1  
22,8,5,100,2,523,456,600,7,140,147,453,600,0,3,438,7,8,453,0,True,1840,2200,8,1,5,1,0,0,0,2,6,3,0,0,1,0,1,4,0,0,1,0,3,1,2,0,0,7,0,122,1,0,0,2,0,1,1,265,نداء تونس:1  حزب حركة النهضة:1  التيار الديمقراطي:1  
22,8,5,100,1,523,441,587,3,145,148,438,587,1,3,421,16,2,432,0,True,1830,2210,3,2,4,2,2,0,1,2,9,7,0,1,0,0,6,2,0,0,13,1,1,1,4,0,0,6,0,90,1,0,0,5,0,0,0,258,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,8,4,99,3,493,266,600,5,330,335,265,600,0,1,254,6,5,265,0,True,1927,2129,3,1,9,0,1,0,0,1,1,7,0,0,0,5,0,2,0,0,10,0,0,1,2,0,0,9,0,38,0,0,1,1,1,1,1,159,حزب حركة النهضة:1  نداء تونس:1  
