circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,أمل تونس,اتحاد الشباب الديمقراطي التونسي,الاتحاد الوطني الحر,الاتحاد من أجل تونس,التحالف الديمقراطي,التحدي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحركة الدستورية,الحزب الاشتراكي,الحزب الجمهوري,الحزب الليبرالي التونسي,الدخلة للعمل والعدالة والتنمية,الريادة,الشعب يريد,اللقاء الدستوري,المؤتمر من أجل الجمهورية,المبادرة,تميز,تونس العزيزة,تيار المحبة,جبهة 17 ديسمبر للتنمية,حركة البديل,حركة الديمقراطيين الاشتراكيين,حركة الشباب الوطني التونسي ,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب المجد,حزب حركة الجمهورية,صوت شعب تونس,قائمة سامي بالحاج,observers
11,2,4,28,1,401,274,500,2,224,226,274,500,0,0,230,39,5,274,0,False,18h30,20h,4,6,2,10,0,11,1,8,2,16,2,2,2,6,0,4,0,1,1,3,2,0,1,2,1,4,1,1,11,11,108,5,0,2,0,0,حركة نداء تونس:2  حركة النهضة:1  التيار الديمقراطي:1  
11,2,3,26,1,444,304,500,0,196,196,304,500,0,0,283,9,12,304,0,False,18.32,21.21,2,2,1,19,0,2,0,2,5,87,2,1,3,1,0,1,1,1,2,0,5,3,1,0,1,2,2,0,5,21,101,3,0,3,3,0,حركة نداء تونس:1  حركة النهضة:1  اتحاد الوطني الحر:1  الجبهة الشعبية:1  المبادرة:1  
11,2,3,25,1,467,249,603,3,351,354,249,603,0,0,225,20,4,249,0,False,19.20,23.30,6,2,1,11,2,3,0,6,1,4,3,0,8,3,1,1,0,2,2,4,18,1,1,1,2,3,1,2,3,46,75,4,0,5,2,1,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,2,3,24,3,535,278,600,0,322,322,278,600,0,0,274,1,4,279,0,False,1835,2133,16,0,1,37,1,8,0,1,3,16,1,1,0,10,0,0,0,1,0,4,7,2,1,2,0,0,0,8,1,30,119,2,0,0,2,0,حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:1  
11,2,3,24,2,537,354,600,7,242,249,354,603,3,0,345,3,6,354,0,False,"18,45",21,19,8,1,24,1,19,0,4,1,29,0,0,4,12,0,2,0,1,0,3,8,2,1,2,0,0,0,2,0,53,145,1,0,1,1,1,حركة النهضة:  اتحاد الوطني الحر:  حركة نداء تونس:  
11,2,3,24,1,537,389,600,7,204,211,389,600,0,0,326,42,22,390,0,False,1827,2035,12,2,2,18,2,11,1,2,1,23,1,0,3,5,0,1,0,1,1,7,6,3,1,6,3,4,3,3,8,45,138,4,1,2,4,2,الحزب الاشتراكي:1  اتحاد الوطني الحر:1  آفاق تونس:1  حركة النهضة:1  
11,2,2,23,1,265,241,500,1,259,260,240,500,0,1,221,13,6,240,0,False,1840,2030,2,1,0,16,1,32,1,3,2,29,0,1,1,3,0,3,0,0,1,1,1,0,1,1,0,1,0,0,2,24,91,2,0,1,0,0,حركة نداء تونس:2  الجبهة الشعبية:1  حركة النهضة:1  
11,2,2,22,2,381,229,497,13,255,268,229,497,0,0,224,5,0,229,0,False,1815,2005,3,1,0,10,0,5,0,1,3,13,0,0,3,0,0,0,0,2,0,1,1,0,0,3,0,0,0,0,2,36,134,6,0,0,0,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
11,2,2,22,1,381,305,496,0,191,191,305,496,0,0,284,11,10,305,0,False,1835,2045,2,1,0,10,1,8,2,3,1,9,1,3,2,2,1,0,1,1,1,1,4,1,0,2,3,5,4,0,2,40,161,5,0,1,2,4,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,2,2,21,1,385,316,500,13,171,184,316,500,0,0,303,4,9,316,0,False,1815,2045,5,1,0,17,3,7,0,1,2,13,1,1,2,3,0,1,1,0,1,0,1,0,0,5,2,4,0,0,1,27,198,2,0,1,2,1,اتحاد الوطني الحر:1  حركة نداء تونس:2  حركة النهضة:1  الجبهة الشعبية:1  
11,2,1,20,3,402,236,500,7,257,264,236,500,0,0,226,9,1,236,0,False,18h31,20h11,7,0,0,6,1,3,0,3,3,14,1,0,2,3,0,1,0,0,0,0,9,1,4,4,0,0,0,1,1,17,143,0,0,2,0,0,حركة نداء تونس:1  حركة النهضة:1  المبادرة:1  
11,2,1,20,2,404,296,500,9,195,204,296,500,0,0,288,7,1,296,0,False,19h10,20h,4,0,0,11,1,2,0,5,1,23,2,0,2,6,0,3,0,0,0,1,9,1,6,2,0,0,0,1,1,47,160,0,0,0,0,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:1  المبادرة:1  
11,2,1,20,1,404,284,500,12,204,216,284,500,0,0,250,23,11,284,0,False,18h30,21h20,5,0,1,8,1,3,0,3,0,8,0,1,2,5,0,0,1,0,0,0,13,0,4,1,1,0,2,0,4,14,166,4,1,1,1,0,آفاق تونس:1  حركة النهضة:1  المبادرة:1  
11,2,1,19,4,511,338,600,0,262,262,338,600,0,0,337,1,0,338,0,False,18h30,21h,10,0,0,29,0,5,1,2,8,37,0,0,0,1,0,2,0,0,0,2,12,0,2,1,0,0,0,0,0,58,161,5,0,1,0,0,حركة نداء تونس:2  الجبهة الشعبية:1  حركة النهضة:1  المبادرة:1  
11,2,1,19,3,511,351,600,1,248,249,351,600,0,0,349,2,0,351,0,False,18.25,20.05,12,0,0,14,0,6,0,2,4,22,0,0,3,6,0,1,0,1,0,4,19,1,2,0,0,1,0,1,0,54,191,5,0,0,0,0,حركة نداء تونس:3  المبادرة:1  اتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  
11,2,1,19,2,511,421,600,2,177,179,421,600,0,0,407,7,7,421,0,False,1830,2045,9,1,0,14,0,9,0,5,4,35,0,0,1,7,0,3,0,0,0,0,22,0,0,0,0,0,0,0,1,99,192,5,0,0,0,0,حركة نداء تونس:  الجبهة الشعبية:  المبادرة:  حركة النهضة:  
11,2,1,19,1,511,384,600,5,211,216,384,600,0,0,337,35,14,384,0,False,18.20,20.10,3,1,2,4,1,4,0,1,3,19,0,3,5,3,1,0,1,2,3,3,26,6,3,1,4,2,2,2,5,35,176,3,0,6,4,3,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  المبادرة:1  
11,2,1,18,5,490,295,600,0,305,305,295,600,0,0,290,4,1,295,0,False,1915,2115,15,2,0,24,0,2,0,4,4,22,0,0,0,2,0,1,0,0,0,3,8,1,2,1,0,0,0,0,1,30,166,2,0,0,0,0,حركة النهضة:1  المبادرة:1  اتحاد الوطني الحر:1  حركة نداء تونس:2  التكتل من أجل العمل والحريات:1  
11,2,1,18,4,493,278,601,7,316,323,278,601,0,0,275,1,2,278,0,False,19h08,21h11,11,1,0,11,0,5,1,2,11,18,1,0,0,1,0,0,0,0,1,4,12,2,2,0,1,1,0,1,0,41,143,5,0,0,0,0,آفاق تونس:1  المبادرة:1  حركة نداء تونس:2  الجبهة الشعبية:2  حركة النهضة:1  
11,2,1,18,3,493,355,600,2,243,245,355,600,0,0,351,2,2,355,0,False,19.15,20.40,12,0,2,12,0,8,0,6,2,26,0,0,1,10,0,1,0,0,1,2,7,1,3,2,0,0,0,0,1,57,194,2,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  اتحاد الوطني الحر:1  الجبهة الشعبية:1  المبادرة:1  
11,2,1,18,2,493,365,600,5,230,235,365,600,0,0,350,12,3,365,0,False,19.00,21.15,10,4,2,21,1,3,3,9,2,19,3,2,4,5,1,3,0,0,1,3,14,1,0,4,1,3,1,0,3,41,174,5,1,4,1,1,حركة نداء تونس:2  حركة النهضة:1  المبادرة:1  الجبهة الشعبية:1  
11,2,1,18,1,493,391,600,0,209,209,391,600,0,0,364,14,13,391,0,False,1906,2135,7,3,1,11,2,3,1,9,1,15,1,0,3,5,0,0,1,1,1,1,15,1,6,2,1,2,3,1,1,33,215,9,0,3,4,2,آفاق تونس:1  المبادرة:1  حركة النهضة:2  حركة نداء تونس:2  
11,5,4,73,1,131,100,200,0,100,100,100,200,0,0,87,12,1,100,0,True,1830,,0,3,0,1,0,1,0,3,0,1,2,0,4,0,0,1,1,0,0,2,0,1,2,0,3,2,1,0,1,13,36,2,1,1,5,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,5,4,72,1,199,165,300,2,134,136,164,300,0,1,153,6,5,164,0,False,"18,32","19,47",2,0,0,6,1,2,1,0,1,2,0,0,0,4,0,0,0,0,1,1,1,1,2,0,0,3,0,1,2,8,77,2,0,0,35,0,صوت شعب تونس:  اتحاد الوطني الحر:  حركة نداء تونس:2  حركة النهضة:  
11,5,4,71,1,238,124,300,0,176,176,124,300,0,0,115,6,3,124,0,False,18h,19h22,1,1,0,1,1,1,1,3,0,0,1,0,1,5,0,1,3,0,0,1,2,0,2,1,1,0,1,1,1,8,71,2,0,1,2,1,حركة النهضة:1  
11,5,3,70,2,321,213,400,1,186,187,213,400,0,0,202,2,9,213,0,False,1830,2030,6,1,1,10,1,1,2,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,2,0,0,1,0,0,2,26,128,5,1,1,4,1,حركة نداء تونس:1  حركة النهضة:1  
11,5,3,70,1,322,265,400,0,135,135,265,400,0,0,229,30,6,265,0,False,1900,2052,5,4,1,2,1,5,0,2,0,2,2,1,2,1,2,2,2,0,0,3,1,3,3,0,1,4,3,0,5,33,121,7,1,2,7,1,تونس العزيزة:1  حركة نداء تونس:1  حركة النهضة:1  
11,5,3,69,1,554,387,700,0,313,313,387,700,0,0,356,17,14,387,0,False,1830,2200,8,2,6,11,2,5,0,9,1,11,1,0,8,6,1,0,1,1,1,2,2,0,4,4,3,8,3,1,8,31,209,2,1,2,2,0,حركة نداء تونس:3  حركة النهضة:1  
11,5,2,68,5,590,485,700,3,212,215,485,700,0,0,480,2,3,485,0,True,1845,2100,70,0,1,40,1,3,0,3,29,14,0,0,0,8,0,0,0,1,0,10,2,0,0,2,0,0,0,1,0,89,203,0,1,0,2,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:2  صوت شعب تونس:1  
11,5,2,68,4,593,472,700,5,223,228,472,700,0,0,466,3,3,472,0,True,2000,2245,42,0,0,27,1,4,1,4,23,6,1,0,0,7,0,0,0,0,0,4,3,0,2,0,0,1,0,1,1,86,248,2,0,0,2,0,حركة نداء تونس:1  اتحاد الوطني الحر:1  حركة النهضة:1  
11,5,2,68,3,593,524,700,5,171,176,524,700,0,0,518,3,3,524,0,False,1830,2300,46,0,1,13,4,12,0,3,26,20,0,0,0,7,0,0,0,0,0,4,4,0,1,1,0,0,0,0,3,159,206,0,4,3,0,1,حركة نداء تونس:1  حركة النهضة:1  اتحاد الوطني الحر:1  آفاق تونس:1  
11,5,2,68,2,593,513,700,0,187,187,513,700,0,0,510,3,0,513,0,False,18h35,21h,45,0,2,18,3,8,0,1,16,23,0,0,0,5,0,0,0,2,1,6,4,1,1,1,1,0,0,0,2,163,206,0,0,0,1,0,اتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
11,5,2,68,1,593,544,700,3,153,156,544,700,0,0,529,8,7,544,0,False,18h,22h08,32,0,1,12,2,2,2,2,20,12,0,0,0,4,0,0,0,2,0,6,8,0,1,1,2,0,3,1,4,115,286,1,2,3,5,0,اتحاد الوطني الحر:1  صوت شعب تونس:1  حركة النهضة:1  حركة نداء تونس:1  
11,5,2,67,2,416,322,500,0,178,178,322,500,0,0,318,1,3,322,0,False,18h15,21h20,25,0,0,14,0,8,0,3,9,8,0,0,0,6,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,77,157,1,1,0,2,1,صوت شعب تونس:1  المبادرة:1  حركة النهضة:1  حركة نداء تونس:1  
11,5,2,67,1,416,354,500,3,144,147,353,500,0,1,336,10,7,353,0,False,"18,35","21,28",17,1,1,14,2,6,0,5,2,10,1,0,0,6,1,1,0,0,0,4,5,0,2,2,0,0,2,0,0,79,166,2,0,2,2,3,اتحاد الوطني الحر:  حركة نداء تونس:  حركة النهضة:  
11,5,2,66,7,549,438,600,1,161,162,438,600,0,0,436,1,1,438,0,False,"19,07","21,38",30,0,2,47,3,4,0,8,24,12,0,0,0,6,0,0,0,1,0,5,0,0,1,1,0,0,0,1,0,114,167,3,3,0,4,0,حركة النهضة:2  صوت شعب تونس:  حركة نداء تونس:2  
11,5,2,66,6,554,406,600,1,193,194,406,600,0,0,404,0,2,406,0,True,"18,50","21,30",31,2,0,29,1,12,0,3,21,16,3,0,0,4,0,1,0,2,0,5,1,0,0,1,1,2,1,1,1,110,151,2,1,0,1,1,حركة النهضة:2  الجبهة الشعبية:  اتحاد الوطني الحر:  المبادرة:  حركة نداء تونس:  
11,5,2,66,5,554,469,600,3,128,131,469,600,0,0,461,3,5,469,0,False,"18,20","21,40",39,1,0,29,1,10,1,0,19,13,0,0,1,10,0,0,0,0,1,5,2,0,0,1,1,1,0,0,0,127,192,1,3,0,3,0,حركة النهضة:  حركة نداء تونس:2  
11,5,2,66,4,554,505,600,1,94,95,505,600,0,0,502,2,1,505,0,True,"18,45","22,45",24,0,1,18,1,5,0,2,20,11,2,1,1,6,0,1,0,2,0,2,0,0,2,2,1,1,0,1,3,180,202,5,2,1,5,0,حركة النهضة:2  حركة نداء تونس:  صوت شعب تونس:  
11,5,2,66,3,554,485,600,0,115,115,485,600,0,0,475,3,7,485,0,False,"18,45",23,19,0,0,22,3,6,0,1,9,12,3,0,1,5,1,0,0,0,1,2,7,1,1,4,3,4,1,1,1,172,180,5,1,4,3,2,حركة النهضة:  حركة نداء تونس:  
11,5,2,66,2,554,492,600,3,105,108,492,600,0,0,456,17,19,492,0,True,"18,45",22,19,2,1,16,2,8,2,8,10,3,0,1,2,7,1,2,1,4,0,5,2,3,2,2,0,1,1,0,1,146,189,4,3,3,4,1,حركة النهضة:  اتحاد الوطني الحر:  حركة نداء تونس:  آفاق تونس:  
11,5,2,66,1,554,178,700,0,222,222,478,700,0,0,446,22,10,478,0,True,"18,55","21,05",11,0,0,22,5,5,0,10,6,12,3,2,2,8,0,1,0,1,0,4,3,0,5,3,3,3,0,0,3,120,202,5,0,0,5,2,حركة النهضة:  حركة نداء تونس:  اتحاد الوطني الحر:  
11,5,2,65,7,586,467,700,0,233,233,467,700,0,0,464,0,3,467,0,False,"18,30","20,55",47,0,0,37,0,9,0,3,27,12,1,0,1,5,1,0,0,1,0,7,2,0,0,1,1,0,0,0,0,92,209,1,5,0,1,1,حركة نداء تونس:  حركة النهضة:  اتحاد الوطني الحر:  صوت شعب تونس:  
11,5,2,65,6,590,433,700,1,266,267,433,700,0,0,430,0,3,433,0,False,"18,35","22,02",33,1,2,22,1,6,0,8,25,8,2,0,0,5,0,0,0,4,0,5,4,0,0,0,0,0,1,0,2,89,197,4,4,0,7,0,اتحاد الوطني الحر:  صوت شعب تونس:  حركة النهضة:  حركة نداء تونس:  
11,5,2,65,5,590,507,700,1,192,193,507,700,0,0,503,3,1,507,0,False,1915,2205,44,0,1,23,1,6,0,1,20,11,1,0,0,11,0,0,0,1,0,5,4,0,3,1,0,0,2,0,0,149,212,1,0,1,4,1,حركة النهضة:1  اتحاد الوطني الحر:1  حركة نداء تونس:1  
11,5,2,65,4,590,498,700,1,201,202,498,700,0,0,493,4,1,498,0,False,19h,21h20,31,0,1,22,0,5,1,3,15,16,0,0,0,11,0,1,0,0,0,4,2,0,1,3,0,1,0,0,1,171,193,2,4,1,3,1,المبادرة:1  حركة النهضة:1  حركة نداء تونس:1  
11,5,2,65,3,590,508,700,0,192,192,508,700,0,0,500,6,2,508,0,False,20h,21h45,24,1,1,20,2,4,1,3,12,10,1,0,0,6,0,0,1,2,0,2,3,2,2,3,2,0,3,0,2,173,209,4,2,1,1,2,اتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
