circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,أمان,اتحاد القوى الشابية,الأغلبية الصامتة,الأمة,الائتلاف الديمقراطي,الاتحاد الوطني الحر,الاتحاد من أجل تونس,البيئة تجمعنا,التحالف الديمقراطي ,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسي,الحداثة والأصالة,الحركة الدستورية,الحزب الاشتراكي,الحزب الجمهوري,الخضر,الربيع العربي لتحقيق السيادة الاقتصادية,السيادة,الشباب الموحد لغد أفضل,الصمود,القوى المستقلة ببن عروس,الكرامة والمساواة,المؤتمر من أجل الجمهورية,المبادرة,الوعد الصادق,الوفاء لمشروع الشهيد,تيار المحبة,حركة التونسي,حركة الديمقراطيين الاجتماعيين,حركة الشباب الوطني التونسي,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب البناء الوطني,حزب الديمقراطيين الاشتراكيين,حزب العدالة والتنمية,حزب العمل التونسي,حزب المؤتمر الشعبي,حزب المجد,صوت شعب تونس,فجر البناء,قائمة أمل تونس,قائمة المهنيين ,نداء قرطاج,نور المستقبل,observers
3,10,3,103,1,535,464,600,1,135,136,464,600,0,0,447,10,7,464,0,False,18h45,21h30,3,8,0,0,0,3,1,19,0,0,1,2,17,16,0,0,0,1,3,0,0,1,0,0,0,0,7,4,0,0,1,0,0,2,1,230,99,1,1,1,3,2,2,0,1,0,7,1,2,6,1,تيار المحبة:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
3,10,3,102,4,454,280,500,0,220,220,280,500,0,0,276,3,1,280,0,False,18h30,20h30,5,10,0,0,0,0,1,42,0,0,0,1,13,12,0,1,0,0,5,1,0,1,0,1,4,0,2,3,0,0,0,0,0,0,2,68,91,4,0,2,0,1,1,1,1,0,0,1,1,1,0,حركة النهضة:1  
3,10,3,102,3,454,301,504,3,201,204,300,504,1,1,289,5,6,300,0,True,19.23,21.35,0,3,0,0,0,0,0,29,4,0,0,1,12,11,1,0,0,0,10,0,0,0,0,2,7,0,4,1,0,1,0,0,0,1,1,99,88,2,0,0,0,0,0,3,0,1,4,0,2,0,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  حركة وفاء:1  
3,10,3,102,2,454,321,500,1,178,179,321,500,0,0,308,10,3,321,0,False,1830,2130,2,9,1,0,0,1,4,27,2,1,0,2,11,9,1,0,1,1,4,0,0,0,0,2,0,1,2,10,0,1,2,0,0,1,1,93,100,4,0,0,2,1,0,0,0,1,5,1,2,1,2,حركة النهضة:1  حركة نداء تونس:1  
3,10,3,102,1,454,369,500,1,131,132,368,500,0,1,323,16,29,368,0,False,1830,2145,5,8,0,0,0,1,3,23,2,1,1,0,4,8,1,1,0,0,2,2,0,0,1,4,5,3,1,9,0,1,4,1,2,1,3,89,115,1,0,0,0,1,0,0,0,2,5,1,9,1,2,تيار المحبة:1  الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  
3,10,2,101,3,471,289,599,1,309,310,289,599,0,0,283,3,3,289,0,False,18.57,20.15,16,6,0,0,1,0,1,34,0,0,0,1,16,22,0,0,1,0,8,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,2,92,74,1,0,0,1,0,0,0,0,0,0,0,0,1,0,حركة النهضة:1  التيار الديمقراطي:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
3,10,2,101,2,472,332,600,0,268,268,332,600,0,0,325,6,1,332,0,True,19.15,21.15,8,6,0,0,0,0,1,34,2,0,1,1,12,13,0,1,1,0,8,0,0,0,0,2,2,0,6,2,0,1,4,1,1,2,0,140,68,2,0,0,2,0,0,0,0,0,0,1,2,0,1,حركة النهضة:1  حركة نداء تونس:1  
3,10,2,101,1,472,371,600,0,229,229,371,600,0,0,357,11,3,371,0,True,18.45,22.05,20,3,1,1,1,0,0,15,2,0,2,3,7,16,0,0,1,2,12,2,0,0,2,0,3,0,3,5,1,0,3,2,0,4,0,135,87,2,2,1,0,1,1,1,1,2,4,2,0,3,4,الاتحاد الوطني الحر:1  تيار المحبة:1  الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  
3,10,2,100,1,237,151,300,1,148,149,151,300,0,0,146,1,4,151,0,True,1910,2014,3,5,0,0,0,0,0,15,0,0,0,1,6,2,0,0,0,0,8,0,0,0,0,0,2,1,1,1,0,0,1,1,0,2,1,56,33,0,0,0,2,0,0,1,0,0,2,0,1,1,0,حركة النهضة:1  الحزب الجمهوري:1  تيار المحبة:1  
3,10,2,99,5,581,376,700,2,322,324,376,700,0,0,374,1,0,376,0,False,1844,2150,14,8,0,2,1,0,0,61,2,0,1,1,16,13,1,0,0,1,21,0,0,0,0,0,0,0,5,2,0,0,1,0,0,2,3,112,97,1,0,0,0,1,0,0,0,0,0,1,3,5,0,حركة النهضة:1  حركة نداء تونس:1  
3,10,2,99,4,583,387,700,1,312,313,387,700,0,0,378,7,2,387,0,False,1830,2025,16,7,0,1,0,0,0,57,3,0,1,1,16,11,1,1,1,0,8,0,0,0,1,0,2,0,7,3,0,1,4,0,0,0,3,142,78,5,1,0,0,0,0,1,1,0,0,1,0,0,4,حركة النهضة:1  حركة نداء تونس:1  
3,10,2,99,3,583,437,700,0,263,263,437,700,0,0,424,12,1,437,0,False,18.40,20.30,13,4,0,1,1,0,2,39,0,0,2,2,7,16,2,1,3,0,11,0,0,0,0,1,3,0,6,2,1,1,5,1,1,3,2,179,94,4,0,0,1,0,1,1,0,0,4,0,3,4,3,تيار المحبة:1  حركة النهضة:1  حركة نداء تونس:1  
3,10,2,99,2,583,463,700,2,235,237,463,700,0,0,444,15,4,463,0,False,18.40,21.40,16,3,2,1,1,0,2,29,2,1,2,2,13,22,1,0,1,3,11,0,1,1,0,1,2,0,4,3,0,1,3,1,0,4,6,177,101,5,2,0,1,1,0,0,0,2,5,1,4,4,2,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  الحزب الجمهوري:1  حركة النهضة:1   الإصلاح والتنمية:1  حركة نداء تونس:1  
3,10,2,99,1,583,467,700,2,231,233,467,700,0,0,427,25,15,467,0,False,18.46,22.22,15,5,2,1,0,1,4,33,2,2,3,1,2,7,1,1,0,4,14,3,1,0,1,1,3,1,3,5,0,0,1,2,0,7,6,149,111,3,2,0,5,2,1,1,0,0,8,1,5,5,2,حركة النهضة:1  حركة نداء تونس:1  
3,10,1,98,4,592,386,700,3,311,314,386,700,0,0,383,2,1,386,0,False,1845,2150,18,18,0,0,0,1,1,62,2,1,1,2,12,22,0,0,0,0,10,0,0,0,0,0,2,0,8,0,0,1,1,0,0,1,1,115,94,2,0,0,0,0,0,1,1,0,0,0,0,2,3,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  
3,10,1,98,3,593,405,700,0,295,295,405,700,0,0,394,4,7,405,0,False,1905,2247,10,13,0,0,0,1,2,40,0,2,1,3,22,20,1,0,0,0,10,2,0,0,1,1,0,0,5,2,0,0,1,0,0,2,2,148,90,1,0,0,0,0,1,1,2,1,0,1,1,3,4,حركة نداء تونس:  
3,10,1,98,2,593,466,700,2,234,236,464,700,0,2,448,8,8,464,0,False,1900,2130,7,4,0,0,2,2,4,28,2,0,3,4,15,20,1,0,4,0,10,0,0,0,0,2,1,0,5,4,0,0,4,2,0,2,2,180,110,6,1,0,1,1,2,0,1,4,4,0,0,4,6,حركة النهضة:2  حركة نداء تونس:1  :  
3,10,1,98,1,593,477,700,0,223,223,477,700,0,0,463,12,2,477,0,True,1850,2300,8,8,1,0,0,1,4,35,2,0,2,5,6,13,1,1,1,2,24,1,0,0,1,1,0,0,3,4,0,0,4,0,1,3,1,154,139,2,0,0,2,1,0,0,5,1,5,0,5,6,10,حركة النهضة:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
3,10,1,97,7,530,315,600,0,285,285,315,600,0,0,310,1,4,315,0,False,1910,2130,2,6,0,0,0,0,1,36,2,0,4,2,13,18,1,0,0,1,10,1,1,1,0,0,0,0,8,0,0,0,0,0,0,1,2,97,88,1,0,0,0,0,0,2,1,0,3,1,1,1,5,حركة النهضة:1  حركة نداء تونس:1  
3,10,1,97,6,535,316,600,0,284,284,316,600,0,0,313,1,2,316,0,False,1840,2045,1,7,0,0,0,0,1,37,0,0,3,3,12,110,1,0,0,0,6,0,0,0,0,2,1,0,11,1,0,0,4,0,1,0,2,98,86,3,0,0,0,1,0,1,0,0,1,1,2,0,17,حركة النهضة:1  حركة نداء تونس:1  
3,10,1,97,5,535,382,600,0,218,218,382,600,0,0,376,6,0,382,0,True,1915,2210,3,3,0,0,0,0,0,41,3,0,0,2,15,8,0,0,0,0,7,0,0,0,0,1,4,0,7,1,0,0,1,0,0,0,2,154,102,6,1,0,1,1,0,0,1,0,1,0,1,0,10,حركة النهضة:3  حركة نداء تونس:1  
3,10,1,97,4,535,399,600,1,200,201,399,600,0,0,387,8,4,399,0,False,19h,21h20,2,2,0,0,1,0,0,27,4,1,2,3,5,11,0,0,1,0,14,0,2,0,1,0,2,0,9,1,0,1,3,0,0,1,1,183,90,3,1,0,0,0,0,0,0,0,3,0,3,0,10,حركة النهضة:1  التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  
3,10,1,97,3,535,389,600,2,209,211,389,600,0,0,371,13,5,389,0,False,18h30,20h19,6,4,0,1,0,0,0,28,2,0,1,2,7,22,1,0,1,0,12,0,0,0,0,1,0,0,5,6,0,0,3,1,0,4,2,136,108,3,2,0,0,0,0,0,0,1,5,1,0,1,5,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
3,10,1,97,2,535,406,600,2,192,194,406,600,0,0,371,28,7,406,0,False,18h50,21h28,11,1,0,0,0,2,2,31,1,0,1,1,5,14,2,0,1,1,7,0,0,1,2,1,3,0,2,3,1,1,3,3,0,0,1,122,118,5,2,0,4,1,0,0,1,1,7,0,5,3,11,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  نور المستقبل:1  الجبهة الشعبية:1  
3,10,1,97,1,535,413,600,3,185,188,412,600,0,1,379,17,16,412,0,False,1830,2130,3,7,0,2,2,1,5,25,0,0,3,1,5,5,3,3,0,3,7,0,1,2,0,2,3,0,3,2,0,3,3,3,0,2,1,92,140,2,1,1,3,2,1,1,0,3,10,0,3,5,15,حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  نور المستقبل:1  
3,1,4,6,3,520,339,600,1,260,261,339,600,0,0,324,6,9,339,0,False,1853,2100,0,3,0,0,0,0,0,18,3,1,2,0,2,15,1,0,0,0,8,2,0,25,0,1,0,0,6,7,0,0,3,0,0,1,1,101,111,1,0,0,0,2,0,1,0,1,2,1,2,2,1,حركة النهضة:1  حركة نداء تونس:2  
3,1,4,6,2,521,386,600,0,214,214,386,600,0,0,371,13,2,386,0,False,1900,2100,0,8,1,0,0,2,1,25,2,1,2,0,5,21,0,0,0,1,2,1,0,10,0,2,2,0,9,4,0,2,6,1,0,1,1,108,138,1,1,0,2,2,0,0,0,0,6,0,1,3,0,حركة نداء تونس:2  حركة النهضة:1  
3,1,4,6,1,521,419,600,4,179,183,417,600,0,2,367,31,19,417,0,False,,21.40,0,7,3,0,3,1,0,14,2,0,1,3,5,8,0,1,0,1,4,0,0,7,1,2,2,2,4,9,0,2,1,4,1,4,1,87,151,5,2,1,0,5,1,2,1,1,11,1,3,1,2,حركة النهضة:1  حركة نداء تونس:1  
3,1,3,5,2,582,422,700,0,278,278,422,700,0,0,413,4,5,422,0,False,18.48,21.40,1,11,0,0,0,0,0,17,4,0,7,2,15,21,0,0,0,0,6,0,0,0,0,0,1,0,7,2,0,0,0,1,0,0,1,74,234,1,1,1,0,0,0,1,0,1,0,1,2,0,1,حركة النهضة:1  حركة نداء تونس:2  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  المبادرة:1  
3,1,3,5,1,582,449,700,1,252,253,447,700,0,2,434,4,9,447,0,False,19.55,22.10,0,11,1,0,0,0,1,16,1,0,4,3,18,23,1,0,0,1,11,1,0,0,0,2,2,0,3,1,0,0,1,0,0,0,0,79,235,6,0,0,2,1,0,0,0,0,6,0,1,3,0,المبادرة:1  حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
3,1,3,4,8,525,420,600,5,174,179,420,598,1,0,415,1,4,420,0,False,18:20,,0,29,0,0,0,0,0,30,6,1,6,0,15,27,0,0,1,1,9,1,0,0,0,0,2,2,4,2,0,0,0,0,0,0,1,62,209,5,0,0,0,0,0,0,1,0,0,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
3,1,3,4,4,527,437,610,2,171,173,437,610,10,0,432,2,3,437,0,False,19.13,21.30,0,14,1,0,1,0,1,12,10,0,3,7,14,22,0,0,0,2,18,0,0,0,0,0,0,0,8,4,0,0,1,0,2,1,0,94,209,1,0,0,1,0,0,0,2,1,2,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  
3,1,3,4,1,527,448,600,2,150,152,448,600,0,0,425,15,8,448,0,False,18:50,22:22,2,7,1,0,1,0,1,9,5,0,0,3,5,15,0,0,0,1,11,0,1,1,0,0,1,0,4,4,0,0,0,0,0,0,1,83,245,2,2,1,0,1,0,0,3,0,5,2,4,4,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس:1  
3,1,2,3,7,530,367,600,1,232,233,367,600,0,0,361,0,6,367,0,False,19:05,21:46,0,17,0,0,0,0,1,24,1,0,7,1,13,28,0,0,2,0,13,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,50,195,1,0,0,0,0,0,0,0,0,0,0,0,2,0,التحالف الديمقراطي :1  حركة نداء تونس:1  التيار الديمقراطي:1  حركة النهضة:1  
3,1,2,3,6,530,395,600,3,202,205,395,600,0,0,394,1,0,395,0,False,1900,2200,2,13,0,0,0,0,0,20,1,0,0,3,23,16,0,0,0,1,7,0,0,0,0,0,0,0,8,2,0,1,0,0,1,2,0,73,216,1,0,0,0,0,0,0,1,0,0,0,0,2,1,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
3,1,2,3,5,530,386,600,0,215,215,385,600,0,1,383,1,1,385,0,True,19.20,21.50,0,23,0,0,1,1,0,23,2,0,3,1,17,17,0,0,0,0,6,0,1,0,0,0,0,0,8,2,0,0,2,0,0,2,1,65,206,0,0,0,0,0,0,0,2,0,0,0,0,0,0,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:2  حركة نداء تونس:1  
3,1,2,3,4,530,434,600,0,166,166,434,600,0,0,432,1,1,434,0,False,1900,2300,0,8,0,1,0,1,0,12,2,0,7,2,12,24,1,0,0,0,11,0,0,0,0,0,1,0,9,0,0,0,1,0,0,0,0,101,232,1,0,1,0,1,0,1,0,0,0,0,1,1,0,حركة النهضة:2  حركة نداء تونس:1  
3,1,2,3,3,530,408,600,2,190,192,408,600,0,0,399,8,1,408,0,False,18.55,21.25,4,10,0,0,0,2,3,13,1,2,3,5,12,26,0,0,0,0,12,1,1,0,0,0,0,0,14,5,0,1,1,1,0,1,1,87,178,2,2,0,0,2,0,1,1,0,3,1,1,2,0,حركة النهضة:1  حركة نداء تونس:1  
3,1,2,3,2,530,427,600,1,173,174,426,600,0,1,422,2,2,426,0,False,1900,2125,0,21,0,0,0,0,4,6,3,0,3,4,4,16,1,0,1,0,11,0,0,1,0,0,0,0,3,2,0,0,1,0,2,0,0,81,243,4,0,0,1,0,0,0,0,2,2,2,3,1,0,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
3,1,2,3,1,530,418,600,0,182,182,418,600,0,0,388,16,14,418,0,False,19.10,23.20,0,15,0,0,0,2,4,8,2,0,3,6,4,12,1,0,2,0,6,0,2,0,0,0,1,0,1,1,0,0,1,0,1,2,0,68,232,0,1,0,0,0,1,0,1,1,3,1,2,4,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
3,1,2,2,8,558,445,600,2,153,155,445,600,0,0,434,6,5,445,0,True,19.30,22.10,0,31,0,0,0,1,0,31,6,0,4,0,14,36,0,0,0,0,12,0,0,1,0,0,0,0,10,4,0,0,0,0,0,0,1,64,214,2,0,0,1,0,0,0,2,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
3,1,2,2,7,558,448,595,0,147,147,448,595,0,0,441,1,6,448,0,False,1930,2200,0,20,0,0,0,0,0,15,5,0,2,2,22,14,0,0,0,1,11,0,0,0,0,1,0,0,11,3,0,0,0,0,0,0,0,94,236,2,0,0,0,0,0,0,0,0,1,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  
3,1,2,2,6,558,432,600,0,168,168,432,600,0,0,430,0,2,432,0,False,1913,2133,0,23,0,0,0,0,0,15,4,0,6,3,15,17,0,0,2,1,15,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,98,212,3,0,0,0,0,1,0,1,0,0,0,0,0,1,حركة النهضة:1  حركة نداء تونس:2  
3,1,2,2,5,558,487,600,1,112,113,487,600,0,0,484,3,0,487,0,False,1930,2320,0,22,0,0,0,0,1,13,1,0,5,3,13,17,0,1,0,0,16,0,0,0,0,0,0,1,12,3,0,0,1,1,0,0,1,128,232,4,1,0,0,0,0,1,0,1,4,0,1,1,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
3,1,2,2,4,558,480,600,3,117,120,480,600,0,0,464,8,8,480,0,False,1910,2310,0,14,0,0,0,0,1,6,2,0,6,2,21,22,0,1,0,0,21,1,1,0,1,0,2,0,9,3,0,0,0,1,0,0,2,113,225,3,1,0,0,0,0,0,0,0,1,1,2,2,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:2  
3,1,2,2,3,558,478,600,5,117,122,478,600,0,0,456,14,8,478,0,False,1915,2240,0,24,0,0,0,0,1,11,6,0,1,5,9,19,0,0,1,1,13,1,0,0,0,0,2,0,1,4,0,0,1,0,0,0,1,96,248,1,0,0,0,0,1,0,2,1,3,1,1,1,0,حركة النهضة:1  حركة نداء تونس:2  
3,1,2,2,2,558,487,600,0,113,0,487,487,113,0,469,12,6,487,0,False,1915,,0,13,0,0,0,0,2,13,8,0,4,4,14,21,0,1,0,2,8,0,0,0,0,0,0,2,6,3,0,2,2,0,2,1,1,86,266,1,0,0,0,0,0,0,0,1,3,0,1,2,0,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  
3,1,2,2,1,558,469,600,1,130,131,469,600,1,0,451,15,3,469,0,False,1915,2245,0,14,0,0,0,0,4,5,10,1,2,6,12,14,1,0,1,0,7,0,1,1,0,3,0,2,1,4,0,1,4,0,0,1,0,96,243,3,0,0,0,0,0,0,0,0,5,0,3,3,3,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:2  
3,1,1,1,8,576,473,700,0,227,227,473,700,0,0,468,4,1,473,0,False,1850,2100,0,25,0,0,0,0,0,21,6,0,5,2,16,55,0,0,0,0,13,0,1,1,0,0,0,0,6,6,0,0,0,0,0,0,0,51,256,0,1,0,0,1,0,1,1,0,0,0,0,0,0,الاتحاد من أجل تونس:1  حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
3,1,1,1,7,575,478,700,1,222,223,477,700,0,1,476,1,0,477,0,True,1900,2145,0,28,0,0,0,0,0,14,3,1,3,3,24,29,0,0,0,0,21,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,63,266,3,1,0,0,1,1,0,0,0,1,1,1,1,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
3,1,1,1,6,575,457,700,1,242,243,457,700,0,0,453,2,2,457,0,False,1925,2200,2,29,0,0,0,0,0,16,3,0,3,1,17,26,1,0,0,0,18,1,0,1,0,0,0,1,8,2,0,0,0,0,0,0,1,64,256,0,0,1,1,0,1,0,0,0,0,0,0,0,0,حركة النهضة:1  الأغلبية الصامتة:1  حركة نداء تونس:2  
3,1,1,1,5,575,520,700,3,177,180,520,700,0,0,512,8,0,520,0,False,1854,2051,1,19,0,0,0,0,0,17,5,0,8,3,17,25,0,0,0,0,18,0,0,0,0,1,2,0,8,8,0,0,0,1,1,1,0,92,280,2,0,0,0,0,0,0,1,0,2,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
3,1,1,1,4,575,478,700,0,222,222,478,700,0,0,473,4,1,478,0,True,1830,2120,1,16,0,0,1,0,3,21,8,0,2,4,9,27,0,0,1,0,15,0,1,0,0,0,0,0,4,6,0,0,2,1,0,1,1,95,241,4,2,0,2,1,0,0,0,0,2,0,2,0,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
3,1,1,1,3,575,516,703,1,186,187,516,703,0,0,506,4,6,516,0,False,19.00,21.55,2,20,0,0,1,0,0,11,9,0,9,3,12,34,0,0,0,0,8,0,0,0,0,0,1,0,3,2,0,0,2,1,0,0,0,90,284,3,0,0,0,2,0,0,1,2,1,1,1,3,0,الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
3,1,1,1,2,575,501,700,1,198,199,501,700,0,0,486,8,7,501,0,True,18.00,22.32,0,11,1,0,0,0,1,10,7,0,2,1,8,27,1,1,0,2,9,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,78,302,3,2,0,1,0,1,0,0,0,8,1,1,0,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
3,1,1,1,1,575,490,700,1,209,210,490,700,0,0,480,6,4,490,0,False,19.20,22.26,1,8,0,0,0,0,4,5,8,0,5,0,9,31,0,0,2,3,10,0,0,0,0,0,1,0,2,3,0,1,2,0,4,1,0,58,302,1,1,1,0,2,0,0,1,0,7,1,3,2,1,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
3,4,6,51,1,430,291,500,2,209,211,289,500,0,2,267,18,4,289,0,False,18.30,20.45,1,5,0,0,3,0,1,21,7,1,3,1,7,12,0,0,0,0,5,0,0,0,1,2,1,1,5,4,0,2,1,2,1,5,1,103,58,2,0,1,3,0,0,0,0,1,5,0,0,1,0,الاتحاد الوطني الحر:2  حركة النهضة:1  حركة نداء تونس:1  
3,4,6,50,4,556,261,600,1,339,340,260,600,0,1,256,3,1,260,0,True,1900,2050,2,8,0,1,0,0,1,36,1,0,1,0,8,14,1,0,1,1,1,0,0,0,0,0,1,0,2,3,0,2,4,0,0,1,0,82,80,0,1,0,1,0,0,1,0,0,0,0,1,1,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
3,4,6,50,3,556,336,600,0,264,264,336,600,0,0,323,13,0,336,0,False,18.10,21.50,0,4,0,0,1,0,2,24,3,1,3,2,8,10,0,0,0,0,3,3,0,0,0,0,1,0,2,1,0,0,5,1,0,2,2,154,77,4,0,0,0,1,2,1,0,2,3,0,0,1,0,حركة النهضة:2  الجبهة الشعبية:1  حركة نداء تونس:1  
3,4,6,50,2,556,352,603,7,244,251,352,603,0,0,318,9,25,352,0,False,18.30,21.30,0,1,0,0,1,0,5,19,1,1,0,2,7,14,2,0,0,2,6,1,1,1,1,3,2,1,3,2,0,2,3,1,1,1,3,133,67,5,1,0,0,3,3,4,1,2,3,1,2,5,1,حركة النهضة:2  حركة نداء تونس:2  
3,4,6,50,1,556,400,603,0,200,200,400,600,3,0,368,18,14,400,0,False,19.06,23.14,1,6,0,3,1,3,3,23,3,1,3,3,2,15,3,3,3,3,5,2,3,1,0,1,5,1,0,6,1,4,4,1,0,4,3,122,92,0,3,1,2,4,3,2,0,2,6,1,4,5,1,حركة النهضة:2  الجبهة الشعبية:1  حركة نداء تونس:1  
3,4,5,49,2,308,249,400,0,151,151,249,400,0,0,247,2,0,249,0,False,18.15,21.00,0,16,0,1,1,0,1,9,3,0,3,0,12,22,0,0,0,0,7,0,0,0,1,0,1,2,2,1,0,0,0,0,0,0,1,57,101,2,0,0,0,0,0,1,0,0,1,0,0,2,0,حركة النهضة:1  المؤتمر من أجل الجمهورية:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  آفاق تونس:1  
3,4,5,49,1,308,276,400,0,124,124,276,400,0,0,270,5,1,276,0,False,18.20,20.45,0,6,0,0,0,0,0,7,4,0,2,1,12,14,1,0,0,0,7,1,0,0,0,0,0,0,5,3,1,0,0,0,0,0,2,69,129,2,0,0,0,1,0,0,0,0,1,1,0,1,0,آفاق تونس:1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  حركة نداء تونس:1  
3,4,4,48,6,554,436,600,1,164,165,435,600,0,1,430,2,3,435,0,False,"18,25","21,33",1,23,0,0,0,0,1,29,4,0,9,2,20,39,0,0,0,0,17,0,0,0,0,0,0,0,11,0,0,0,1,0,1,0,1,111,150,6,2,0,0,0,0,1,0,0,0,0,0,1,0,حركة النهضة:  الجبهة الشعبية:  حركة نداء تونس:  
3,4,4,48,5,554,410,600,0,190,190,410,600,0,0,409,1,0,410,0,False,18h40,21h30,0,27,0,0,0,0,2,31,0,0,5,3,26,30,0,0,0,0,12,0,0,1,0,2,3,0,6,3,0,0,1,0,0,0,1,104,138,3,2,0,0,1,0,2,1,0,1,0,0,2,1,حركة النهضة:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  
3,4,4,48,4,554,466,600,2,132,134,466,600,0,0,460,5,1,466,0,False,"18,40","21,50",1,14,0,1,0,0,0,20,2,1,7,2,17,19,0,0,0,0,10,1,0,0,0,0,0,0,12,0,0,0,2,0,0,0,3,185,154,3,0,0,0,1,1,0,0,0,1,0,0,3,0,الاتحاد الوطني الحر:  الجبهة الشعبية:2  حركة النهضة:  حركة نداء تونس:  
3,4,4,48,3,554,467,600,2,131,133,467,600,0,0,465,2,0,467,0,False,19H,21h40,0,10,1,0,0,0,2,20,6,0,4,1,22,44,0,0,0,0,15,0,0,0,0,0,1,1,3,2,0,0,2,0,0,2,5,144,165,3,2,0,0,0,0,0,3,4,2,0,0,1,0,حركة النهضة:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
3,4,4,48,2,554,482,600,0,118,118,482,600,0,0,476,3,3,482,0,False,19h19,23h,0,10,1,0,0,0,2,28,4,0,8,1,23,32,0,0,0,0,15,0,0,0,0,1,0,1,5,4,0,1,4,0,0,0,0,189,133,3,0,0,1,0,1,1,3,0,1,1,1,2,0,حركة النهضة:2  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
3,4,4,48,1,554,460,600,3,140,143,457,600,0,3,446,7,4,457,0,False,"18,30","21,15",2,9,0,0,0,0,2,24,1,0,1,2,14,27,0,0,2,1,12,0,0,0,0,0,1,0,9,1,0,0,0,3,0,0,1,146,168,3,1,0,1,1,2,0,0,2,4,1,1,4,0,صوت شعب تونس:  حركة نداء تونس:  حركة النهضة:  الجبهة الشعبية:  
