circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,اتحاد الشباب الديمقراطي التونسي,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,البناء الوطني,التآلف الوطني,التحالف الديمقراطي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الحزب الجمهوري,الربيع العربي لتحقيق السيادة الاقتصادية,الشعب يريد,المؤتمر من أجل الجمهورية,المبادرة,الوحدة الوطنية المستقلة,تونس اقوى,تيار المحبة,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب الاصالة,حزب الانفتاح والوفاء,حزب العدالة والتنمية,حزب الغد,حزب المجد,حزب حركة الدستوريين الاحرار,حماة الوطن,شباب مدنين,صوت شعب تونس,من أجل تحقيق سلطة الشعب,observers
26,5,4,117,3,428,230,500,2,268,270,230,500,0,0,227,3,0,230,0,True,18.15,20.20,8,0,47,1,0,0,3,0,5,14,2,0,0,52,6,1,0,2,0,0,68,12,0,0,0,1,1,0,2,0,1,1,0,0,الاتحاد الوطني الحر:1  التيار الديمقراطي:1  حركة النهضة:1  
26,5,4,117,2,428,280,500,0,220,220,280,500,0,0,278,0,2,280,0,True,18.37,20.19,5,1,21,5,1,1,6,3,5,16,3,0,1,36,18,2,0,0,0,6,118,26,1,0,0,0,0,1,1,0,0,1,0,0,حركة النهضة:1  الاتحاد الوطني الحر:1  المؤتمر من أجل الجمهورية:1  
26,5,4,117,1,428,282,500,0,218,218,282,500,0,0,265,5,12,282,0,False,18.30,20.45,7,0,27,2,1,1,8,1,1,17,3,0,0,31,28,2,0,1,1,2,102,18,1,0,2,1,0,1,2,0,0,1,2,2,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
26,5,3,116,1,455,322,500,0,178,178,322,500,0,0,309,8,5,322,0,False,18.30,20.15,7,2,17,1,0,1,2,2,7,2,6,1,0,13,4,1,3,5,0,5,195,24,2,1,1,0,4,1,0,0,0,0,0,2,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
26,5,3,115,4,490,250,600,1,349,350,250,600,0,0,245,2,3,250,0,True,18.30,20.00,11,2,23,0,0,0,2,0,6,2,2,0,1,12,6,4,0,5,0,3,140,20,2,0,0,0,1,0,0,0,0,3,0,0,حركة النهضة:1  الاتحاد الوطني الحر:1  
26,5,3,115,3,492,326,601,6,269,275,326,601,0,0,323,2,1,326,0,False,18.38,21.25,9,2,20,0,0,0,4,2,11,5,7,0,0,17,7,0,0,3,1,8,202,19,1,0,0,0,0,0,0,0,2,1,1,1,حركة النهضة:1  المؤتمر من أجل الجمهورية:1  الاتحاد الوطني الحر:1  
26,5,3,115,2,492,367,600,6,227,233,367,600,0,0,362,3,2,367,0,True,19.00,,9,1,13,2,1,0,5,3,9,5,7,0,0,18,20,1,0,2,0,20,199,35,1,1,1,0,0,0,2,1,0,1,0,5,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
26,5,3,115,1,492,365,600,3,232,235,365,600,0,0,339,22,4,365,0,False,"18,23","21,35",11,2,16,3,2,0,13,3,5,6,7,1,0,8,27,2,1,4,2,4,157,48,4,2,1,0,1,1,1,2,0,2,1,2,حركة النهضة:  الاتحاد الوطني الحر:  حركة نداء تونس:  الجبهة الشعبية:  
26,5,2,114,1,452,327,500,0,173,173,327,500,0,0,318,5,4,327,0,True,1832,2045,5,0,10,1,5,1,1,1,10,8,5,0,0,27,9,1,1,5,0,2,166,41,7,1,0,1,1,1,1,1,1,3,1,1,حركة نداء تونس:  الجبهة الشعبية:  حركة النهضة:  
26,5,2,113,3,452,253,500,0,247,247,253,500,0,0,248,4,1,253,0,True,"18,07",,12,0,17,1,0,0,1,0,0,5,4,0,1,12,12,0,2,0,0,4,135,37,3,0,0,1,0,0,0,0,1,0,0,0,حركة النهضة:  الاتحاد الوطني الحر:  حركة نداء تونس:  
26,5,2,113,2,453,314,500,3,183,186,314,500,0,0,305,7,2,314,0,True,18.35,19.50,7,0,12,2,1,0,9,0,6,8,4,0,1,13,8,2,1,2,0,6,175,44,0,0,1,0,0,1,0,0,0,1,0,1,حركة النهضة:1  الاتحاد الوطني الحر:1  
26,5,2,113,1,453,335,500,0,165,165,335,500,0,0,315,10,10,335,0,True,18.20,20.00,7,0,14,1,2,1,7,0,4,6,5,1,4,7,12,1,1,2,1,16,135,69,1,3,0,2,4,0,2,0,1,4,2,0,الحزب الجمهوري:1  المؤتمر من أجل الجمهورية:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
26,5,1,112,2,458,246,500,0,254,254,246,500,0,0,245,1,0,246,0,False,18.12,19.21,3,0,25,1,4,1,4,2,5,5,4,0,0,9,12,0,5,0,2,4,110,40,1,1,0,0,0,0,0,0,0,2,3,2,الاتحاد الوطني الحر:1  حركة النهضة:1  
26,5,1,112,1,458,320,500,2,178,180,320,500,0,0,303,11,6,320,0,True,1845,2025,13,0,19,2,2,1,2,3,9,8,6,0,1,14,18,0,6,3,1,7,118,49,2,2,0,4,1,2,0,1,3,5,1,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
26,5,1,111,4,578,276,700,5,419,424,276,700,0,0,273,2,1,276,0,False,1845,2015,0,0,14,0,0,0,3,0,2,12,2,0,0,13,5,1,0,3,0,2,171,39,3,0,0,1,0,0,0,0,1,1,0,0,حركة النهضة:1  حركة نداء تونس:1  
26,5,1,111,3,578,347,700,13,340,353,347,700,0,0,344,2,1,347,0,False,1815,2016,4,0,20,4,1,0,4,0,3,18,2,0,1,22,5,1,0,13,0,2,170,70,2,0,0,0,0,1,1,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
26,5,1,111,2,578,387,700,17,297,314,386,700,0,1,384,1,1,386,0,True,18.22,22.10,1,0,13,0,2,0,4,1,5,11,2,0,0,18,9,0,0,3,1,3,253,45,6,0,0,0,0,1,1,0,0,1,2,2,المؤتمر من أجل الجمهورية:1  حركة النهضة:1  
26,5,1,110,2,575,334,700,41,325,366,334,700,0,0,328,3,3,334,0,False,1903,2125,7,0,15,1,2,1,2,0,8,17,5,0,0,23,5,1,1,4,0,0,201,33,0,0,1,0,0,0,0,0,0,1,0,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  الجبهة الشعبية:1  
26,5,1,110,1,575,399,700,1,300,301,399,700,0,0,386,6,7,399,0,False,1822,2025,8,0,11,5,2,5,1,2,8,8,5,1,0,16,21,4,1,4,0,9,219,43,2,1,0,1,0,0,2,0,2,2,0,3,حركة النهضة:1  
26,5,1,109,2,351,227,400,63,110,173,227,400,0,0,211,16,0,227,0,True,1820,2026,4,1,7,2,0,1,4,1,1,4,0,0,0,11,10,3,0,2,0,0,130,22,2,1,0,0,0,0,0,0,3,2,0,0,حركة النهضة:1  
26,5,1,109,1,351,255,400,3,142,145,255,400,0,0,235,17,3,255,0,False,1805,2005,10,0,5,3,2,0,3,0,1,0,4,0,1,8,18,3,1,4,1,5,116,38,0,1,0,0,1,2,0,3,4,0,1,0,حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  حركة النهضة:1  الاتحاد الوطني الحر:1  :  
26,5,1,108,3,434,214,500,3,283,286,214,500,0,0,211,2,1,214,0,True,1820,1951,8,0,21,0,0,1,1,1,2,8,3,0,0,11,3,1,0,5,0,2,116,25,0,0,0,0,0,1,0,0,0,2,0,0,حركة النهضة:1  الجبهة الشعبية:1  
26,5,1,108,2,436,277,500,6,217,223,277,500,0,0,273,2,2,277,0,False,1825,2010,5,0,10,0,0,0,2,3,2,8,4,0,0,18,0,1,0,2,0,3,167,34,3,1,0,0,2,2,0,0,0,3,2,1,حركة النهضة:1  
26,5,1,108,1,436,320,500,5,175,180,320,500,0,0,305,5,10,320,0,True,1835,2040,12,0,16,4,0,0,1,3,2,12,8,0,1,13,10,1,1,9,2,4,151,42,2,0,1,0,0,0,1,1,1,2,3,2,حركة النهضة:1  الاتحاد الوطني الحر:1  
26,5,1,107,8,534,289,600,0,312,312,288,600,0,1,287,0,1,288,0,False,1815,2030,7,0,25,1,2,0,1,3,7,19,2,1,0,17,4,1,1,4,1,1,141,47,1,0,0,1,0,0,0,0,0,0,0,0,المؤتمر من أجل الجمهورية:1  الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
26,5,1,107,7,537,304,600,3,293,296,304,600,0,0,299,4,1,304,0,False,1912,2115,13,0,12,3,0,0,7,0,5,3,2,0,0,23,11,1,0,4,1,1,164,42,1,0,0,1,0,1,1,0,2,1,0,0,حركة النهضة:1  الاتحاد الوطني الحر:1  المؤتمر من أجل الجمهورية:1  
26,5,1,107,6,537,326,600,4,270,274,326,600,0,0,320,5,1,326,0,False,19:08,20:48,6,1,19,1,3,0,5,1,10,11,4,0,0,25,5,0,0,3,0,12,109,101,3,0,0,0,0,1,0,0,0,0,0,0,حركة النهضة:2  التيار الديمقراطي:1  حركة نداء تونس:1  
26,5,1,107,5,537,366,600,46,188,234,366,600,0,0,364,2,0,366,0,False,1830,2030,6,0,16,1,1,0,9,1,6,2,5,0,0,31,11,1,0,2,0,4,227,37,0,0,0,0,0,1,0,0,2,1,0,0,حركة النهضة:1  التحالف الديمقراطي:1  التيار الديمقراطي:1  حركة نداء تونس:1  
26,5,1,107,4,537,405,600,0,195,195,405,600,0,0,399,5,1,405,0,True,1857,2105,11,1,17,0,0,0,8,0,10,9,1,1,0,38,12,2,1,6,0,13,205,57,1,0,0,0,0,0,0,0,1,3,0,2,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  تيار المحبة:1  
26,5,1,107,3,537,416,600,0,184,184,416,600,0,0,405,4,7,416,0,True,18.30,20.32,5,0,21,5,3,2,4,1,8,20,4,0,0,24,15,0,0,4,0,12,206,62,0,1,0,0,0,2,0,2,1,0,3,0,حركة نداء تونس:1  التيار الديمقراطي:1  الاتحاد الوطني الحر:1  المؤتمر من أجل الجمهورية:1  حركة النهضة:1  
26,5,1,107,2,537,402,600,2,196,198,402,600,0,0,375,14,13,402,0,False,18.30,21.15,15,0,10,4,2,3,6,3,8,7,4,2,2,12,31,1,1,3,0,3,192,52,0,1,0,1,2,0,2,1,2,3,0,2,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  التيار الديمقراطي:1  
26,5,1,107,1,537,407,600,14,179,193,407,600,0,0,397,1,9,407,0,False,18.25,20.35,7,0,16,4,2,1,7,2,10,18,4,0,0,15,10,0,0,2,0,4,178,101,5,2,0,0,1,1,3,2,0,1,1,0,حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة نداء تونس:1  
26,4,11,106,1,420,295,500,0,205,205,295,500,0,0,282,8,5,295,0,False,19.00,21.13,12,0,10,4,0,0,5,1,9,0,11,0,0,52,0,0,2,4,0,2,134,28,2,0,0,0,1,3,1,0,0,0,0,1,حركة النهضة:1  حركة نداء تونس:1  
26,4,11,105,1,371,231,500,0,269,269,231,500,0,0,222,8,1,231,0,False,18.10,20.33,1,0,4,0,0,0,3,2,10,0,1,2,0,45,7,0,0,0,0,1,117,20,1,1,0,1,0,1,2,0,2,1,0,0,المؤتمر من أجل الجمهورية:1  حركة النهضة:1  
26,4,11,104,5,483,285,600,0,315,315,285,600,0,0,283,1,1,285,0,True,19.00,22.10,5,2,20,1,1,0,3,0,9,8,4,1,0,40,0,0,0,0,0,3,157,24,3,0,0,0,0,0,1,0,1,0,0,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
26,4,11,104,4,485,324,600,0,276,276,324,600,0,0,322,0,2,324,0,False,19.10,20.45,11,0,13,2,2,0,8,1,17,6,5,0,1,42,2,0,0,2,1,7,169,24,1,0,0,1,0,1,1,0,1,1,2,1,حركة النهضة:1  المؤتمر من أجل الجمهورية:1  حركة نداء تونس:1  
26,4,11,104,3,485,373,600,0,227,227,373,600,0,0,369,3,1,373,0,False,18.55,22.06,5,0,9,0,1,0,10,1,12,9,8,0,2,47,2,0,0,1,0,8,222,26,1,0,0,0,0,0,2,1,1,1,0,0,حركة النهضة:1  حركة نداء تونس:1  التيار الديمقراطي:1  
26,4,11,104,2,485,405,608,0,203,0,405,608,0,0,391,12,2,405,0,False,18.52,21.37,9,0,11,2,1,0,7,1,13,13,7,0,0,44,1,1,0,2,0,8,213,49,2,1,0,1,1,0,1,0,0,0,1,2,حركة نداء تونس:1  حركة النهضة:1  
26,4,11,104,1,485,358,600,5,239,244,356,600,0,2,334,12,10,356,0,True,19.10,21.30,7,0,17,5,0,2,11,2,11,6,1,1,4,31,9,3,0,0,0,4,142,57,4,2,2,0,0,2,3,0,0,5,0,3,الجبهة الشعبية:1  حركة النهضة:2  حركة نداء تونس:1  آفاق تونس:1  
26,4,10,103,3,477,301,600,2,297,299,301,600,0,0,296,5,0,301,0,True,19.30,21.21,4,1,10,19,0,0,9,2,13,11,5,0,0,19,2,3,2,2,0,3,149,35,1,0,0,1,0,2,0,0,0,3,0,0,الجبهة الشعبية:1  حركة النهضة:2  الاتحاد الوطني الحر:1  
26,4,10,103,2,479,396,600,10,194,204,396,600,0,0,389,5,2,396,0,False,18.20,22.15,5,0,6,41,0,0,10,1,10,9,5,1,0,23,3,2,0,6,0,1,222,39,1,0,0,0,0,1,1,1,0,1,0,0,حركة النهضة:1  حركة نداء تونس:1  
26,4,10,103,1,479,376,600,0,224,224,376,600,0,0,360,8,8,376,0,False,18.20,20.00,6,0,10,24,0,0,11,1,7,6,6,4,1,17,11,0,0,2,1,1,179,59,0,0,1,0,2,1,1,1,1,5,1,1,حركة النهضة:2  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  الاتحاد الوطني الحر:1  التيار الديمقراطي:1  
26,4,9,102,2,408,269,500,0,231,231,269,500,0,0,266,2,1,269,0,False,18:18,22:20,3,1,11,1,10,0,4,5,8,0,2,0,0,32,0,1,1,0,0,5,158,18,1,0,0,0,0,0,2,0,0,1,1,1,المؤتمر من أجل الجمهورية:1  حركة النهضة:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  التيار الديمقراطي:1  
26,4,9,102,1,408,298,500,8,194,202,298,500,0,0,282,6,10,298,0,True,18.30,21.22,9,0,7,4,4,0,0,2,6,3,0,0,1,20,3,1,2,0,2,4,163,34,0,0,2,3,2,1,2,0,1,3,0,3,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
26,4,9,101,1,534,385,596,2,209,211,385,596,0,0,367,14,4,385,0,False,18.06,21.32,5,1,14,2,15,0,0,0,5,0,3,0,0,31,3,2,5,3,1,4,237,23,3,3,0,1,0,0,1,0,0,0,3,2,حركة النهضة:2  
26,4,9,100,1,378,268,500,0,232,232,268,500,0,0,264,3,1,268,0,False,18.00,20.30,3,0,2,2,4,0,1,2,17,8,6,0,0,12,7,3,0,1,1,2,170,14,2,0,1,2,1,0,0,0,0,2,1,0,حركة النهضة:2  
26,4,9,99,1,393,299,500,20,181,201,299,500,0,0,286,7,6,299,0,True,,20.00,2,2,11,1,15,0,3,0,7,5,3,1,0,14,2,0,0,1,0,2,195,16,1,1,1,0,0,0,0,0,0,0,1,2,المؤتمر من أجل الجمهورية:1  حركة النهضة:1  
26,4,9,98,2,491,305,603,0,298,298,305,603,0,0,295,4,6,305,0,True,18.30,20.35,9,2,21,2,15,0,6,1,5,10,4,3,1,39,3,0,0,3,1,2,137,25,4,0,0,0,0,0,1,0,1,0,0,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
26,4,9,98,1,492,345,600,1,254,255,345,600,0,0,326,12,7,345,0,False,18.00,21.30,0,0,11,3,28,0,3,4,2,6,7,3,0,20,11,0,1,3,1,4,164,41,3,1,0,2,2,0,1,0,1,3,0,1,حركة النهضة:2  حركة نداء تونس:1  الاتحاد الوطني الحر:1  المؤتمر من أجل الجمهورية:1  
26,4,9,97,3,492,286,600,0,314,314,286,600,0,0,284,1,1,286,0,False,18.30,19.25,5,0,8,0,7,0,3,3,10,7,1,0,0,32,3,0,2,4,1,6,150,35,4,0,0,0,0,0,1,0,0,0,1,1,حركة نداء تونس:1  حركة النهضة:2  
26,4,9,97,2,494,368,600,3,229,232,368,600,0,0,366,1,1,368,0,True,18.50,20.52,8,0,12,6,6,0,2,1,8,8,0,1,1,33,4,0,0,3,1,9,214,36,3,0,0,1,2,0,4,1,1,1,0,0,حركة النهضة:2  حركة نداء تونس:1  
26,4,9,97,1,494,352,600,11,237,248,352,600,0,0,335,12,5,352,0,True,18.18,20.30,4,0,11,2,13,0,4,2,2,6,2,0,0,13,8,0,2,1,1,10,191,53,1,0,0,0,1,0,4,0,0,3,1,0,حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  حركة النهضة:1  
26,4,8,96,1,480,338,596,1,257,258,338,596,0,0,325,9,4,338,0,False,19h,20h30,6,1,24,4,1,0,10,2,8,17,5,0,0,23,2,1,1,1,0,5,157,45,2,0,1,0,2,0,2,0,2,2,0,1,التحالف الديمقراطي:1  حركة النهضة:1  التكتل من أجل العمل والحريات:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
26,4,8,95,4,485,278,600,1,321,322,278,600,0,0,274,3,1,278,0,False,18h21,20h32,7,0,17,2,0,0,3,2,9,8,4,0,0,24,3,0,0,4,0,3,109,75,0,0,0,2,0,0,0,0,0,1,1,0,الحزب الجمهوري:1  التيار الديمقراطي:1  حركة النهضة:1  حركة نداء تونس:1  
26,4,8,95,3,488,294,600,63,243,306,294,600,0,0,289,4,1,294,0,True,"18,05","20,43",10,0,9,2,0,0,14,1,12,10,3,0,0,19,2,0,0,7,0,3,139,54,1,0,0,0,1,0,1,0,1,0,0,0,حركة نداء تونس:  الاتحاد الوطني الحر:  التكتل من أجل العمل والحريات:  حركة النهضة:  آفاق تونس:  
26,4,8,95,2,488,371,600,1,228,229,371,600,0,0,365,3,3,371,0,False,18h30,19h55,12,1,16,6,0,0,8,1,11,9,2,0,0,28,9,1,0,2,0,9,173,71,2,0,0,1,0,0,0,0,0,1,0,2,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  التكتل من أجل العمل والحريات:1  
26,4,8,95,1,488,350,600,0,250,250,350,600,0,0,336,8,6,350,0,True,"18,20","21,15",9,0,17,8,0,3,7,4,9,8,5,0,1,12,7,0,0,2,0,8,150,76,0,0,1,2,0,0,0,1,0,3,0,3,التحالف الديمقراطي:  حركة نداء تونس:  الاتحاد الوطني الحر:  المؤتمر من أجل الجمهورية:  حركة النهضة:  
26,4,7,94,1,467,319,600,2,279,281,319,600,0,0,310,6,3,319,0,True,18.15,20.35,1,1,8,1,62,0,7,0,4,7,3,0,0,20,6,1,0,3,0,3,162,16,2,0,0,0,2,1,0,0,0,0,0,0,حركة النهضة:2  حركة نداء تونس:1  
26,4,6,93,1,403,319,500,0,181,181,319,500,0,0,312,6,1,319,0,True,18h30,21h15,5,1,7,2,0,1,2,2,14,3,3,1,0,18,8,0,0,0,0,1,212,18,0,0,0,0,2,0,5,0,1,2,1,3,حركة النهضة:2  حركة نداء تونس:1  الاتحاد الوطني الحر:1  المؤتمر من أجل الجمهورية:1  
26,4,6,92,2,361,218,400,0,182,182,218,400,0,0,217,0,1,218,0,False,19:10,20:45,2,0,10,0,5,0,9,1,7,6,5,1,0,23,0,1,2,0,0,2,121,18,0,0,0,0,1,0,3,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
26,4,6,92,1,362,260,418,23,135,158,260,418,0,0,244,10,6,260,0,False,18:30,21:30,6,0,5,2,3,0,5,1,4,8,9,2,1,14,2,1,1,3,0,3,122,38,1,0,2,0,1,0,3,0,1,2,1,3,حركة النهضة:2  المؤتمر من أجل الجمهورية:1  
26,4,6,91,2,417,286,500,8,206,214,286,500,0,0,283,2,1,286,0,False,18:05,20:51,2,0,5,0,1,0,13,0,16,2,1,0,0,34,2,0,0,1,0,2,186,12,1,0,0,0,0,0,4,0,1,0,0,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
26,4,6,91,1,418,317,500,6,177,183,317,500,0,0,307,4,6,317,0,False,18:35,20:32,3,1,6,4,5,2,8,0,3,5,4,5,0,21,3,1,3,2,1,4,209,12,0,0,0,0,0,1,1,0,1,2,0,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
26,4,5,90,2,579,381,700,23,296,319,381,700,0,0,374,4,3,381,0,False,19:15,21:42,13,0,10,1,3,0,4,6,13,5,5,1,1,28,0,0,2,4,0,4,240,28,0,0,0,0,1,0,3,0,1,1,0,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
26,4,5,89,2,560,373,700,1,326,327,373,700,0,0,366,7,0,373,0,True,19h45,22h50,4,0,20,3,7,0,7,2,11,6,3,1,2,18,8,2,0,6,0,4,222,31,1,0,0,1,1,0,2,1,1,2,0,0,حركة النهضة:1  حركة نداء تونس:1  
26,4,5,89,1,560,438,701,0,261,261,440,701,0,0,424,10,6,440,0,False,19h20,22h35,15,0,13,2,5,0,2,0,9,3,3,2,0,23,10,3,1,5,1,3,254,52,2,0,1,0,0,4,2,1,0,4,0,4,الاتحاد الوطني الحر:1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  
26,4,4,88,2,458,311,501,1,189,190,311,501,0,0,306,3,2,311,0,False,18h56,20h20,14,0,20,5,2,0,12,3,15,7,11,0,1,27,2,0,0,3,0,1,116,64,0,0,0,0,0,0,2,0,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
26,4,4,88,1,458,358,500,0,142,142,358,500,0,0,345,9,4,358,0,False,18h30,21h,7,1,11,5,1,1,7,1,9,8,2,0,2,23,6,1,0,4,1,6,151,85,2,0,0,1,2,1,4,0,1,1,1,0,حركة النهضة:2  الوحدة الوطنية المستقلة:1  المؤتمر من أجل الجمهورية:1  
26,4,4,87,2,452,304,500,2,194,196,304,500,0,0,298,3,3,304,0,False,18h15,,10,0,22,4,4,1,7,1,19,3,5,1,0,24,4,0,0,2,0,6,151,30,0,0,0,0,0,1,0,0,0,2,0,1,حركة النهضة:1  حركة نداء تونس:2  :  
26,4,4,87,1,453,337,500,3,160,163,337,500,0,0,320,12,5,337,0,True,18h15,20h45,7,1,9,4,3,1,6,2,13,5,7,0,0,16,6,2,3,0,2,2,175,43,2,0,0,0,1,1,4,0,2,3,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
26,4,3,86,3,539,357,600,12,231,243,357,600,0,0,356,1,0,357,0,False,19.25,21.15,13,0,25,1,2,1,15,0,22,11,11,0,0,25,4,0,0,4,0,6,153,56,3,2,0,0,1,0,0,0,0,1,0,0,حركة النهضة:1  حركة نداء تونس:1  تيار المحبة:1  المؤتمر من أجل الجمهورية:1  
26,4,3,86,2,539,410,600,10,181,191,409,600,0,1,404,3,2,409,0,True,19.26,21.06,15,0,10,8,0,0,11,3,19,18,13,3,0,35,3,2,1,2,0,12,172,71,2,0,0,0,0,1,1,0,2,0,0,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
26,4,3,85,8,548,331,600,9,260,269,331,600,0,0,328,2,1,331,0,False,18.35,,18,0,25,3,2,0,18,0,31,20,5,0,0,25,2,0,0,3,0,2,88,76,3,0,0,0,1,0,2,0,2,2,0,0,التحالف الديمقراطي:1  حركة النهضة:1  
26,4,3,85,7,551,366,600,5,229,234,366,600,0,0,362,2,2,366,0,False,18.40,20.40,18,0,18,2,1,0,12,2,23,30,7,1,0,45,0,0,0,1,1,3,113,75,3,0,0,0,0,0,0,0,1,3,0,3,حركة النهضة:1  حركة نداء تونس:1  
26,4,3,85,6,551,366,600,10,224,234,366,600,0,0,364,2,0,366,0,False,19h10,21h40,17,0,15,5,0,0,18,0,17,13,3,0,0,36,0,2,0,6,0,2,134,83,5,0,0,0,0,0,0,0,1,0,0,1,التيار الديمقراطي:1  حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
26,4,3,85,5,551,440,600,9,151,160,440,600,0,0,434,4,2,440,0,False,18h50,21h,9,0,15,5,2,0,39,1,27,17,9,0,0,46,4,2,0,0,0,8,175,60,4,0,0,1,0,1,3,0,3,2,1,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
26,4,3,85,4,551,446,599,8,145,153,446,599,0,0,440,4,2,446,0,False,18h05,21h05,16,0,11,3,1,0,33,2,25,24,6,1,0,42,3,4,0,0,0,8,160,93,2,1,0,0,0,1,4,0,0,0,0,0,حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  المؤتمر من أجل الجمهورية:1  
26,4,3,85,3,551,445,600,0,155,155,445,600,0,0,435,7,3,445,0,False,19h00,21h50,15,1,13,5,0,1,24,1,19,34,6,0,0,33,4,2,1,3,0,5,148,108,1,1,0,0,1,0,4,0,1,2,1,1,حركة النهضة:2  المؤتمر من أجل الجمهورية:1  
26,4,3,85,2,551,412,595,2,182,184,411,595,0,1,395,7,9,411,0,False,"20,10",23,20,0,8,3,0,2,16,1,14,17,6,0,0,19,5,2,0,0,1,8,155,94,2,0,2,1,3,1,3,0,1,5,3,3,حركة النهضة:  المؤتمر من أجل الجمهورية:  حركة نداء تونس:  
26,4,3,85,1,551,439,605,0,166,166,439,605,0,0,426,10,3,439,0,False,18h30,22h15,24,1,13,5,1,2,19,2,16,26,7,1,1,27,2,0,0,4,0,10,124,132,2,0,1,0,0,0,5,0,1,0,0,0,حركة النهضة:1  الحزب الجمهوري:1  المؤتمر من أجل الجمهورية:1  
26,4,2,84,3,597,347,700,0,353,353,347,700,0,0,343,3,1,347,0,False,18h30,21h02,7,0,11,2,1,0,13,1,19,13,5,0,1,38,1,0,1,2,1,2,160,61,0,0,0,1,0,0,1,0,0,2,0,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
26,4,2,84,2,597,457,700,14,227,241,459,700,0,2,448,8,3,459,0,False,20h20,2300,9,1,9,4,0,0,26,3,23,19,8,0,0,61,6,1,0,0,1,3,209,55,3,0,0,0,1,3,1,0,1,1,0,0,حركة النهضة:1  حركة نداء تونس:1  
26,4,2,84,1,597,468,700,37,195,232,468,700,0,0,438,22,8,468,0,False,18.05,20.40,12,0,11,6,1,2,15,2,20,22,9,0,0,45,9,4,1,2,1,11,176,81,1,2,2,1,1,1,4,0,1,1,1,2,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  التحالف الديمقراطي:1  المؤتمر من أجل الجمهورية:1  التيار الديمقراطي:1  
26,4,1,83,7,579,357,700,11,332,343,357,700,0,0,355,2,0,357,0,False,1825,2003,27,1,36,9,2,0,7,5,31,28,4,1,0,14,3,2,0,1,0,1,73,103,2,0,0,0,0,1,2,0,1,1,0,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  آفاق تونس:1  
